CATElv1,CATElv2,CATElv3,CATEID,중복,NAMECHK,TYPE,cate_icon_v3_ID,cate_icon_v3,cate_icon_v3_t,cate_icon_v4_ID,cate_icon_v4,cate_icon_v4_t,cate_icon_v5_ID,cate_icon_v5,cate_icon_v5_t
금융기관,ATM,ATM신협,120708,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM우체국,120709,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM스탠다드차타드은행,120710,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM대구은행,120711,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM수협,120712,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM부산은행,120713,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM경남은행,120714,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM한국씨티은행,120715,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM광주은행,120716,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM전북은행,120717,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM제주은행,120718,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM기타,120719,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,기타금융기관,0,1208,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,기타금융기관,N,120800,0,0,0,0,0,0,0,0,0,0,0,0
주거,0,0,13,0,0,1,13,주거,주거_t,13,poi_home_icon,poi_home_icon_t,13,poi_home_icon,poi_home_icon_t
주거,아파트/오피스텔,0,1301,0,0,0,0,0,0,0,0,0,0,0,0
주거,아파트/오피스텔,주상복합,130101,0,0,0,0,0,0,0,0,0,0,0,0
주거,아파트/오피스텔,아파트,130102,0,0,0,0,0,0,0,0,0,0,0,0
주거,아파트/오피스텔,오피스텔,130103,0,0,0,0,0,0,0,0,0,0,0,0
주거,아파트/오피스텔,연립/빌라,130104,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,0,0,14,0,0,1,14,기업,기업_t,14,poi_business_icon,poi_business_icon_t,14,poi_business_icon,poi_business_icon_t
기업/전문서비스,주요기업본사,0,1401,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,주요기업본사,N,140100,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,0,1402,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,한국전력공사,140201,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,KT전화국,140202,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,한국도로공사,140203,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,한국수자원공사,140204,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,한국토지주택공사,140205,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,KT&G,140206,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,공기업,기타공사,140207,0,1,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,0,1403,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,공중파방송사,140301,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,케이블방송사,140302,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,신문사,140303,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,잡지사,140304,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,지역케이블,140305,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,방송사/언론사,기타,140306,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,연구소,0,1404,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,연구소,국립연구소,140401,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,연구소,기업연구소,140402,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,연수원,0,1405,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,연수원,N,140500,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,코스닥/상장기업,0,1406,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,코스닥/상장기업,거래소상장기업,140601,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,코스닥/상장기업,코스닥등록기업,140602,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,전문가서비스,0,1407,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,전문가서비스,법무사사무실,140701,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,전문가서비스,회계사사무실,140702,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,전문가서비스,세무사사무실,140703,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,전문가서비스,변호사사무실,140704,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,빌딩,0,1408,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,빌딩,초대형건물,140801,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,빌딩,주요기업건물,140802,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,빌딩,기타,140803,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,산업시설,0,1409,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,산업시설,단지/공단,140901,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,산업시설,공장,140902,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,산업시설,상하수처리장,140903,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,산업시설,방조제/등대,140904,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,산업시설,기타,140905,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,기타기업/전문서비스,0,1410,0,0,0,0,0,0,0,0,0,0,0,0
기업/전문서비스,기타기업/전문서비스,N,141000,0,0,0,0,0,0,0,0,0,0,0,0
