##NAME|SUBNAME|TELNUM|ID|NEWADDR|ADDR|TYPE|ORGNAME|SOURCE2@@식신맛집
이품|||254896|서울특별시 서대문구 연희로11길 20 |서울특별시 서대문구 연희동 132-19    |일식/중식/세계음식|이품|식신
문화옥|||251506|서울 중구 창경궁로 62-5|서울특별시 중구 주교동 118-3|한식|문화옥|식신
신화쭈꾸미노원점|||252833|서울특별시 노원구 동일로 1361|서울특별시 노원구 상계동 746-5|한식|신화쭈꾸미노원점|식신
호밀밭|||135629|서울특별시 서대문구 신촌역로 43 |서울특별시 서대문구 창천동 4-77    |카페/디저트|호밀밭|식신
원조마포할머니빈대떡본관|||134304|서울 마포구 만리재로 23|서울특별시 마포구 공덕동 256-30|한식|원조마포할머니빈대떡본관|식신
우리콩순두부|||252304|서울특별시 강북구 삼양로173길 46|서울특별시 강북구 우이동 182-3|한식|우리콩순두부|식신
남포면옥|||254401|서울특별시 중구 을지로3길 24 |서울특별시 중구 다동 125|한식|남포면옥|식신
카페이마|||133748|서울특별시 종로구 세종대로 152|서울특별시 종로구 세종로 139-8|카페/디저트|카페이마|식신
스모키살룬/이태원점|||224366|서울 용산구 이태원로27가길 9|서울특별시 용산구 이태원동 123-5|양식/레스토랑|스모키살룬 이태원점|식신
온달왕돈까스|||251694|서울 성북구 동소문로20가길 4|서울특별시 성북구 동선동1가 2-9|일식/중식/세계음식|온달왕돈까스|식신
그랜드하얏트서울/테라스|||251250|서울특별시 용산구 소월로 322 그랜드하얏트서울|서울특별시 용산구 한남동 747-7 |양식/레스토랑|그랜드하얏트서울 테라스|식신
안성집|||251553|서울특별시 중구 을지로15길 19 |서울특별시 중구 을지로3가 208-1|고기/구이류|안성집|식신
까델루뽀|||346073|서울특별시 종로구 자하문로16길 5-5 |서울특별시 종로구 효자동 39-1|양식/레스토랑|까델루뽀|식신
원조이모네연탄불곱창|||357792|서울특별시 노원구 동일로192길 46|서울특별시 노원구 공릉동 392-2|고기/구이류|원조이모네연탄불곱창|식신
사이치킨|||316055|서울특별시 종로구 백석동길 1 |서울특별시 종로구 부암동 257-3  |고기/구이류|사이치킨|식신
안동장|||251549|서울특별시 중구 을지로 124 |서울특별시 중구 을지로3가 315-18|일식/중식/세계음식|안동장|식신
까치네|||135636|서울특별시 용산구 한강대로84길 11-16 |서울특별시 용산구 남영동 40-4    |나이트라이프|까치네|식신
사랑방칼국수|||251573|서울특별시 중구 퇴계로27길 46 |서울특별시 중구 충무로3가 23-1    |한식|사랑방칼국수|식신
창성옥|||135958|서울특별시 용산구 새창로 124-10 |서울특별시 용산구 용문동 25-16    |한식|창성옥|식신
구월산|||243521|서울 서대문구 신촌로 87-22|서울특별시 서대문구 창천동 30-5|고기/구이류|구월산|식신
강서면옥|||316932|서울 중구 세종대로11길 35|서울특별시 중구 서소문동 120-15|한식|강서면옥|식신
은성횟집|||243538|서울특별시 종로구 창경궁로 88 |서울특별시 종로구 예지동 3-2|한식|은성횟집|식신
깡통만두|||242728|서울특별시 종로구 북촌로2길 5-6 |서울특별시 종로구 재동 84-22|한식|깡통만두|식신
개화|||134672|서울 중구 남대문로 52-5|서울특별시 중구 명동2가 107-1|일식/중식/세계음식|개화|식신
땅코참숯구이|||320074|서울 성동구 행당로17길 26|서울특별시 성동구 행당동 292-34|고기/구이류|땅코참숯구이|식신
수정궁|||253895|서울특별시 도봉구 방학로 173 |서울특별시 도봉구 방학동 669-3    |일식/중식/세계음식|수정궁|식신
털보네호떡|||246073|서울특별시 종로구 인사동길 17 |서울특별시 종로구 인사동 157|한식|털보네호떡|식신
장호왕곱창|||251469|서울 중구 서소문로 83|서울특별시 중구 순화동 6-16|한식|장호왕곱창|식신
타르틴/이태원본점|||240962|서울특별시 용산구 이태원로23길 4 |서울특별시 용산구 이태원동 119-15|양식/레스토랑|타르틴 이태원본점|식신
트레비아|||318289|서울 용산구 이태원로15길 1|서울특별시 용산구 이태원동 181-8|양식/레스토랑|트레비아|식신
스시미토|||359273|서울특별시 중구 남대문로 117 동아빌딩 |서울특별시 중구 다동 88|일식/중식/세계음식|스시미토|식신
부탄츄|||320646|서울 마포구 와우산로35길 75|서울특별시 마포구 서교동 330-19|일식/중식/세계음식|부탄츄|식신
평양집|||244848|서울특별시 용산구 한강대로 186 |서울특별시 용산구 한강로1가 137-1    |고기/구이류|평양집|식신
나그네파전|||334616|서울 동대문구 회기로28길 14|서울특별시 동대문구 휘경동 334-8|한식|나그네파전|식신
마마수제만두|||356583|서울특별시 은평구 증산로 397 |서울특별시 은평구 신사동 336-3|일식/중식/세계음식|마마수제만두|식신
램랜드|||244507|서울 마포구 토정로 255|서울특별시 마포구 용강동 494-32|일식/중식/세계음식|램랜드|식신
일미집|||244856|서울 용산구 후암로 1-1|서울특별시 용산구 후암동 194-3|한식|일미집|식신
본앤브레드|||479901|서울 성동구 마장로37길 57|서울특별시 성동구 마장동 761-4|양식/레스토랑|본앤브레드|식신
안즈|||63654|서울특별시 중구 을지로5길 19|서울특별시 중구 수하동 66|일식/중식/세계음식|안즈|식신
육회자매집|||344858|서울특별시 종로구 종로 200-4 |서울특별시 종로구 종로4가 177|고기/구이류|육회자매집|식신
원조할머니떡볶이집|||337104|서울 종로구 자하문로15길 13|서울특별시 종로구 통인동 94-1|한식|원조할머니떡볶이집|식신
원흥|||316985|서울 중구 다동길 46|서울특별시 중구 다동 92|일식/중식/세계음식|원흥|식신
잠수교집|||873047|서울 용산구 장문로 81|서울특별시 용산구 보광동 217-13|고기/구이류|잠수교집|식신
향미|||254876|서울 마포구 성미산로 193|서울특별시 마포구 연남동 226-21|일식/중식/세계음식|향미|식신
남해바다마차|||352680|서울 성북구 한천로78길 71|서울특별시 성북구 석관동 133-62|한식|남해바다마차|식신
스바루|||255566|서울특별시 마포구 신촌로16길 34 |서울특별시 마포구 노고산동 56-7   |일식/중식/세계음식|스바루|식신
홍천상회|||251695|서울특별시 종로구 종로32길 9 |서울특별시 종로구 종로5가 138-11|나이트라이프|홍천상회|식신
피자리움|||136803|서울특별시 용산구 녹사평대로 216 |서울특별시 용산구 이태원동 529    |양식/레스토랑|피자리움|식신
스테이크하우스/그랜드하얏트서울|||346440|서울특별시 용산구 소월로 322 하얏트호텔 |서울특별시 용산구 한남동 747-7|양식/레스토랑|스테이크하우스 그랜드하얏트서울|식신
파올로/데/마리아|||318416|서울 종로구 자하문로 242|서울특별시 종로구 부암동 208-71|양식/레스토랑|파올로 데 마리아|식신
유유안/포시즌스호텔서울|||363176|서울특별시 종로구 새문안로 97 |서울특별시 종로구 당주동 29|일식/중식/세계음식|유유안 포시즌스호텔서울|식신
가미우동|||132298|서울 마포구 홍익로2길 23|서울특별시 마포구 서교동 346-31|일식/중식/세계음식|가미우동|식신
빠오즈푸|||369637|서울특별시 광진구 광나루로 373 |서울특별시 광진구 군자동 361-32  |일식/중식/세계음식|빠오즈푸|식신
한순자손칼국수|||255425|서울 중구 남대문시장4길 39-1|서울특별시 중구 남창동 48-12|한식|한순자손칼국수|식신
이태리재|||371965|서울특별시 종로구 율곡로1길 74-9 |서울특별시 종로구 소격동 158-1  |양식/레스토랑|이태리재|식신
르블란서|||379391|서울 종로구 익선동 170-1|서울특별시 종로구 익선동 170-1|양식/레스토랑|르블란서|식신
도원/더플라자|||254471|서울특별시 중구 소공로 119 더플라자 |서울특별시 중구 태평로2가 23 |일식/중식/세계음식|도원 더플라자|식신
단골집|||372412|서울 용산구 보광로59길 14-1|서울특별시 용산구 이태원동 128-10 |양식/레스토랑|단골집|식신
만선호프|||251589|서울 중구 을지로13길 19|서울특별시 중구 을지로3가 95-1|나이트라이프|만선호프|식신
카우리/그랜드하얏트서울|||251284|서울특별시 용산구 소월로 322 하얏트호텔 |서울특별시 용산구 한남동 747-7|일식/중식/세계음식|카우리 그랜드하얏트서울|식신
계탄집본점|||364414|서울 광진구 능동로 31|서울특별시 광진구 자양동 553-264|고기/구이류|계탄집본점|식신
박가네빈대떡|||137565|서울특별시 종로구 종로32길 7 |서울특별시 종로구 종로5가 138-10    |한식|박가네빈대떡|식신
통나무식당|||244455|서울 종로구 삼일대로 436-1|서울특별시 종로구 낙원동 45-3|한식|통나무식당|식신
쿄베이커리|||320559|서울 마포구 독막로 65-1|서울특별시 마포구 상수동 317-7|카페/디저트|쿄베이커리|식신
순대실록|||347384|서울 종로구 동숭길 127|서울특별시 종로구 동숭동 1-41|한식|순대실록|식신
원조한치|||134318|서울특별시 중구 명동7길 14-5 |서울특별시 중구 명동1가 44-3  |한식|원조한치|식신
커피스트|||50807|서울 종로구 경희궁길 39|서울특별시 종로구 신문로2가 1-335|카페/디저트|커피스트|식신
도림/롯데호텔서울|||134687|서울 중구 을지로 30|서울특별시 중구 소공동 1 |일식/중식/세계음식|도림 롯데호텔서울|식신
송탄영빈루직영1호홍대점|||352977|서울 마포구 와우산로21길 19-16|서울특별시 마포구 서교동 364-4|일식/중식/세계음식|송탄영빈루직영1호홍대점|식신
오레노|||364318|서울 용산구 이태원로27가길 8|서울특별시 용산구 이태원동 112-2|양식/레스토랑|오레노|식신
보칼리노/포시즌스호텔서울|||363175|서울특별시 종로구 새문안로 97 |서울특별시 종로구 당주동 29|양식/레스토랑|보칼리노 포시즌스호텔서울|식신
서동한우상암점|||362209|서울 마포구 월드컵북로 332|서울특별시 마포구 상암동 34-35|고기/구이류|서동한우상암점|식신
레호이/소월길/본점|||360819|서울 용산구 소월로38가길 5|서울특별시 용산구 이태원동 261-9|일식/중식/세계음식|레호이 소월길 본점|식신
구스토타코|||132834|서울특별시 마포구 와우산로 41 |서울특별시 마포구 상수동 146-6|일식/중식/세계음식|구스토타코|식신
할매집|||370167|서울특별시 종로구 사직로12길 1-5 |서울특별시 종로구 내자동 108|한식|할매집|식신
목포산꽃게|||251412|서울 성동구 마장로 325|서울특별시 성동구 마장동 767-41|한식|목포산꽃게|식신
열차집|||133684|서울특별시 종로구 종로7길 47 |서울특별시 종로구 공평동 130-1    |한식|열차집|식신
화상손만두|||360198|서울 서대문구 이화여대7길 46|서울특별시 서대문구 대현동 27-51|일식/중식/세계음식|화상손만두|식신
편의방|||360172|서울특별시 서대문구 연희로 36 |서울특별시 서대문구 연희동 353-94  |일식/중식/세계음식|편의방|식신
꽃/밥에피다|||373268|서울 종로구 인사동16길 3-6|서울특별시 종로구 관훈동 118-27|한식|꽃 밥에피다|식신
매덕스피자|||359372|서울 용산구 이태원로26길 26|서울특별시 용산구 이태원동 129-9|양식/레스토랑|매덕스피자|식신
카도야홍대본점|||123424|서울 마포구 와우산로23길 52|서울특별시 마포구 서교동 346-39|일식/중식/세계음식|카도야홍대본점|식신
시화담/파인다이닝|||346382|서울특별시 용산구 이태원로 254 |서울특별시 용산구 한남동 683-130|한식|시화담 파인다이닝|식신
황평집|||316733|서울특별시 중구 마른내로 74 |서울특별시 중구 인현동2가 135-13    |고기/구이류|황평집|식신
오근내/닭갈비|||372977|서울특별시 용산구 이촌로29길 15 |서울특별시 용산구 한강로3가 40-90|고기/구이류|오근내 닭갈비|식신
이남장/을지로본점|||251563|서울 중구 삼일대로12길 16|서울특별시 중구 을지로2가 101-32|한식|이남장 을지로본점|식신
옛집|||135925|서울 용산구 한강대로62길 18|서울특별시 용산구 한강로1가 231-23|한식|옛집|식신
은성보쌈|||252362|서울 성동구 독서당로 297-6|서울특별시 성동구 금호동3가 411-3|고기/구이류|은성보쌈|식신
그랑블루|||352842|서울 용산구 회나무로13가길 40|서울특별시 용산구 이태원동 249-15|양식/레스토랑|그랑블루|식신
가스트로통|||255312|서울 종로구 자하문로6길 11-36|서울특별시 종로구 통의동 25-2|양식/레스토랑|가스트로통|식신
이나니와요스케/시청점|||363761|서울 중구 을지로 6|서울특별시 중구 을지로1가 192-11|일식/중식/세계음식|이나니와요스케 시청점|식신
정돈|||375219|서울 종로구 대학로9길 12|서울특별시 종로구 명륜4가 107|일식/중식/세계음식|정돈|식신
동무밥상|||371808|서울특별시 마포구 양화진길 10 |서울특별시 마포구 합정동 381-64    |한식|동무밥상|식신
광화문국밥|||479940|서울특별시 중구 세종대로21길 53 |서울특별시 중구 정동 1-48  |한식|광화문국밥|식신
김설문일식|||254366|서울특별시 중구 남대문로1길 26-10 |서울특별시 중구 북창동 104   |일식/중식/세계음식|김설문일식|식신
겐지|||13673|서울 마포구 어울마당로 34|서울특별시 마포구 상수동 318-2|일식/중식/세계음식|겐지|식신
어메이징브루잉컴퍼니|||370183|서울특별시 성동구 성수일로4길 4 |서울특별시 성동구 성수동1가 27-12|나이트라이프|어메이징브루잉컴퍼니|식신
비손이태원점|||318599|서울 용산구 이태원로27길 101|서울특별시 용산구 이태원동 135-55|양식/레스토랑|비손이태원점|식신
팔로피자|||363669|서울 마포구 양화로6길 9-20|서울특별시 마포구 서교동 394-65|양식/레스토랑|팔로피자|식신
카페부부|||358563|서울특별시 마포구 월드컵로15길 27 |서울특별시 마포구 망원동 376-15|카페/디저트|카페부부|식신
VERYSTREETKITCHEN|||369363|서울 중구 만리재로 205|서울특별시 중구 만리동1가 62-36|양식/레스토랑|VERYSTREETKITCHEN|식신
보건옥|||251497|서울특별시 중구 창경궁로8길 12 |서울특별시 중구 주교동 89-1|고기/구이류|보건옥|식신
비스트로친친|||359290|서울특별시 종로구 효자로13길 54 |서울특별시 종로구 효자동 164-8    |양식/레스토랑|비스트로친친|식신
웨스턴차이나|||318391|서울특별시 용산구 독서당로 73|서울특별시 용산구 한남동 263-10|일식/중식/세계음식|웨스턴차이나|식신
장수보쌈|||251604|서울 중구 동호로 378-2|서울특별시 중구 방산동 84-1|고기/구이류|장수보쌈|식신
나인스게이트그릴/웨스틴조선호텔서울|||267118|서울 중구 소공로 106|서울특별시 중구 소공동 87-1|양식/레스토랑|나인스게이트그릴 웨스틴조선호텔서울|식신
고가빈커리하우스|||375773|서울특별시 종로구 경희궁2길 7 |서울특별시 종로구 내수동 110-48|일식/중식/세계음식|고가빈커리하우스|식신
마포원조떡볶이|||361981|서울특별시 마포구 도화2길 3 |서울특별시 마포구 도화동 345-4  |한식|마포원조떡볶이|식신
사직골|||255400|서울 중구 소공로 100-1|서울특별시 중구 소공동 86-6|한식|사직골|식신
갈리나데이지|||359852|서울 종로구 자하문로13길 1-4|서울특별시 종로구 통인동 118-15|양식/레스토랑|갈리나데이지|식신
성산왕갈비|||360301|서울 마포구 월드컵북로 233|서울특별시 마포구 성산동 446|고기/구이류|성산왕갈비|식신
리치몬드과자점/성산본점|||359888|서울 마포구 월드컵북로 86|서울특별시 마포구 성산동 114-5|카페/디저트|리치몬드과자점 성산본점|식신
한성옥해장국|||360918|서울특별시 용산구 백범로 283 |서울특별시 용산구 효창동 81-1    |한식|한성옥해장국|식신
체부동잔치집|||257703|서울특별시 종로구 자하문로1길 16 |서울특별시 종로구 체부동 190    |한식|체부동잔치집|식신
평안도족발집|||252228|서울특별시 중구 장충단로 174-6 |서울특별시 중구 장충동1가 62-16  |고기/구이류|평안도족발집|식신
타지|||240472|서울특별시 중구 명동길 73|서울특별시 중구 명동1가 1-3|일식/중식/세계음식|타지|식신
필동해물|||367891|서울특별시 중구 필동로 30 |서울특별시 중구 필동2가 97-1|한식|필동해물|식신
산왕반점|||359291|서울 마포구 성미산로29안길 19-5|서울특별시 마포구 연남동 241-17|일식/중식/세계음식|산왕반점|식신
타르틴베이커리서울|||873043|서울특별시 용산구 한남대로18길 22 |서울특별시 용산구 한남동 263-2    |카페/디저트|타르틴베이커리서울|식신
페스타/다이닝|||356593|서울특별시 중구 장충단로 60 타워호텔 |서울특별시 중구 장충동2가 201|양식/레스토랑|페스타 다이닝|식신
전통모래내갈비|||368336|서울 서대문구 수색로2길 11|서울특별시 서대문구 남가좌동 291-25|고기/구이류|전통모래내갈비|식신
홍연/웨스틴조선호텔서울|||254415|서울 중구 소공로 106|서울특별시 중구 소공동 87-1|일식/중식/세계음식|홍연 웨스틴조선호텔서울|식신
성북동메밀수제비누룽지백숙|||314926|서울 성북구 성북로31길 9|서울특별시 성북구 성북동 281-1|고기/구이류|성북동메밀수제비누룽지백숙|식신
콘티넨탈|||252331|서울 중구 동호로 249|서울특별시 중구 장충동2가 202|양식/레스토랑|콘티넨탈|식신
마포나루/도화본점|||375652|서울특별시 마포구 삼개로 11 |서울특별시 마포구 도화동 201-39|고기/구이류|마포나루 도화본점|식신
연돈|||997687|서울 서대문구 포방터길 43|서울특별시 서대문구 홍은동 9-123|일식/중식/세계음식|연돈|식신
스시쵸우|||377610|서울 용산구 한남대로27가길 10|서울특별시 용산구 한남동 729-18|일식/중식/세계음식|스시쵸우|식신
앤드다이닝|||360706|서울특별시 용산구 이태원로54길 82 |서울특별시 용산구 한남동 684-53|양식/레스토랑|앤드다이닝|식신
두레유|||481960|서울특별시 종로구 북촌로 65 |서울특별시 종로구 가회동 16-12  |한식|두레유|식신
Anh|||368699|서울특별시 마포구 동교로 262-13 |서울특별시 마포구 연남동 387-8    |일식/중식/세계음식|Anh|식신
세진식당|||370572|서울특별시 중구 을지로15길 21 |서울특별시 중구 입정동 106|한식|세진식당|식신
만석장|||581706|서울특별시 은평구 대서문길 43-10 |서울특별시 은평구 진관동 278-32    |한식|만석장|식신
미로식당|||320605|서울 마포구 와우산로30길 80|서울특별시 마포구 창전동 6-99|일식/중식/세계음식|미로식당|식신
진남포면옥|||252381|서울특별시 중구 다산로 108 |서울특별시 중구 약수동 368-89|고기/구이류|진남포면옥|식신
산동만두|||630359|서울 용산구 후암로28길 10|서울특별시 용산구 후암동 244-86|일식/중식/세계음식|산동만두|식신
퓨전선술집|||369448|서울특별시 마포구 월드컵로1길 7 |서울특별시 마포구 합정동 383-9|나이트라이프|퓨전선술집|식신
최민석마구로|||372736|서울 중랑구 동일로 939|서울특별시 중랑구 묵동 234-52|일식/중식/세계음식|최민석마구로|식신
교다이야|||365707|서울 마포구 성지길 39|서울특별시 마포구 합정동 370-8|일식/중식/세계음식|교다이야|식신
일광쪽갈비|||315026|서울 동대문구 전농로 48|서울특별시 동대문구 답십리동 265-1|고기/구이류|일광쪽갈비|식신
호남식당|||255406|서울특별시 중구 남대문시장길 18-6 |서울특별시 중구 남창동 34-53    |한식|호남식당|식신
진만두|||480062|서울 마포구 와우산로29길 4-42|서울특별시 마포구 서교동 327-22|한식|진만두|식신
애성회관한우곰탕|||358236|서울특별시 중구 남대문로5길 23|서울특별시 중구 북창동 93-36|한식|애성회관한우곰탕|식신
중화복춘|||481840|서울 마포구 동교로 220-7|서울특별시 마포구 동교동 152-11  |일식/중식/세계음식|중화복춘|식신
서촌김씨리스토란테|||370029|서울특별시 종로구 자하문로16길 4 |서울특별시 종로구 창성동 158-2    |양식/레스토랑|서촌김씨리스토란테|식신
홍박아구찜|||413584|서울 마포구 마포대로7길 11|서울특별시 마포구 공덕동 384-45|한식|홍박아구찜|식신
잇텐고|||371601|서울 마포구 포은로 11|서울특별시 마포구 합정동 396-14|일식/중식/세계음식|잇텐고|식신
남도식당|||317021|서울특별시 중구 정동길 41-3 |서울특별시 중구 정동 11-4    |한식|남도식당|식신
약수순대|||360936|서울특별시 중구 다산로8길 7 |서울특별시 중구 신당동 368-77|한식|약수순대|식신
삼호정|||361281|서울 중구 퇴계로16길 26|서울특별시 중구 회현동3가 6-1|고기/구이류|삼호정|식신
paul310|||867056|서울 마포구 와우산로 39-21|서울특별시 마포구 상수동 310-11|카페/디저트|paul310|식신
부첼리하우스|||480800|서울 용산구 독서당로 122-1|서울특별시 용산구 한남동 1-90|양식/레스토랑|부첼리하우스|식신
멘야산다이메|||132280|서울 마포구 홍익로5안길 24|서울특별시 마포구 서교동 355-25|일식/중식/세계음식|멘야산다이메|식신
오비야|||359678|서울특별시 마포구 홍익로2길 27-20 |서울특별시 마포구 서교동 346-16    |일식/중식/세계음식|오비야|식신
풍성집|||369447|서울 용산구 한강대로62길 38|서울특별시 용산구 한강로1가 231-21|고기/구이류|풍성집|식신
경상도집|||363437|서울특별시 중구 을지로39길 29 |서울특별시 중구 을지로6가 1-1    |고기/구이류|경상도집|식신
합정옥|||630197|서울특별시 마포구 양화로1길 21 |서울특별시 마포구 합정동 392-3|한식|합정옥|식신
이자카야로바다야카덴|||336185|서울 서대문구 연희로 173|서울특별시 서대문구 연희동 81-1|일식/중식/세계음식|이자카야로바다야카덴|식신
무삼면옥|||365045|서울특별시 마포구 마포대로12길 50 |서울특별시 마포구 공덕동 249-53  |한식|무삼면옥|식신
피자무쪼|||240986|서울특별시 용산구 이태원로 199 |서울특별시 용산구 이태원동 124-7|양식/레스토랑|피자무쪼|식신
무교동목포세발낙지|||373727|서울특별시 중구 남대문로9길 20 |서울특별시 중구 다동 144|한식|무교동목포세발낙지|식신
고바우|||134275|서울 마포구 새창로 8-3|서울특별시 마포구 도화동 181-44|고기/구이류|고바우|식신
포가|||490927|서울특별시 마포구 성미산로 190-4 |서울특별시 마포구 연남동 228-2|일식/중식/세계음식|포가|식신
참누렁소|||377690|서울 노원구 공릉로63길 13|서울특별시 노원구 하계동 276-6|고기/구이류|참누렁소|식신
금산제면소|||631065|서울특별시 중구 소공로6길 13 |서울특별시 중구 회현동2가 31-1  |일식/중식/세계음식|금산제면소|식신
종로할머니칼국수|||137523|서울 종로구 돈화문로11다길 14-2|서울특별시 종로구 돈의동 49-1|한식|종로할머니칼국수|식신
홍보각|||366115|서울 중구 동호로 287|서울특별시 중구 장충동2가 186-54|일식/중식/세계음식|홍보각|식신
오향만두|||359045|서울 서대문구 연희맛로 22|서울특별시 서대문구 연희동 188-69|일식/중식/세계음식|오향만두|식신
소설한남|||1050611|서울특별시 용산구 한남대로20길 21-18 |서울특별시 용산구 한남동 68-4 |한식|소설한남|식신
스시쇼부/본점|||377614|서울 은평구 은평로11길 12-24|서울특별시 은평구 응암동 85-29|일식/중식/세계음식|스시쇼부 본점|식신
순흥옥|||372640|서울 중구 을지로33길 9|서울특별시 중구 을지로4가 153-2|한식|순흥옥|식신
봉일천돼지부속|||373945||서울특별시 중랑구 상봉동 107-63|고기/구이류|봉일천돼지부속|식신
뭄알로이|||366344|서울 마포구 독막로15길 3-6|서울특별시 마포구 상수동 313-6|일식/중식/세계음식|뭄알로이|식신
옥천매운족발|||365167|서울 종로구 종로51나길 23|서울특별시 종로구 창신동 142-27|고기/구이류|옥천매운족발|식신
몽탄|||1092489|서울 용산구 백범로99길 50|서울특별시 용산구 한강로1가 251-1|고기/구이류|몽탄|식신
옥동식|||481839|서울 마포구 양화로7길 44-10|서울특별시 마포구 서교동 385-6|한식|옥동식|식신
mishmash|||370458|서울 용산구 이태원로55가길 21|서울특별시 용산구 한남동 739-18|양식/레스토랑|mishmash|식신
고담정|||630313|서울 마포구 토정로18길 11|서울특별시 마포구 현석동 225|한식|고담정|식신
트라토리아몰토|||372503|서울 마포구 월드컵북로 332-12|서울특별시 마포구 상암동 34-36|양식/레스토랑|트라토리아몰토|식신
동경통닭|||368963|서울 동대문구 제기동 635-28|서울특별시 동대문구 제기동 635-28|고기/구이류|동경통닭|식신
부촌육회|||372975|서울 종로구 종로 200-12|서울특별시 종로구 종로4가 165-11|고기/구이류|부촌육회|식신
이치젠|||482508|서울 마포구 포은로 109|서울특별시 마포구 망원동 415-31|일식/중식/세계음식|이치젠|식신
서울다이닝|||372971|서울특별시 중구 동호로 272 Welcommcity |서울특별시 중구 장충동2가 190-10|양식/레스토랑|서울다이닝|식신
고흥순대국머리고기|||373089|서울 광진구 아차산로34길 26|서울특별시 광진구 자양동 5-55|한식|고흥순대국머리고기|식신
올리바가든|||364549|서울 종로구 자하문로 16|서울특별시 종로구 통의동 35-28  |양식/레스토랑|올리바가든|식신
우동/카덴|||359853|서울특별시 마포구 양화로7안길 2-1 |서울특별시 마포구 서교동 391-5|일식/중식/세계음식|우동 카덴|식신
스시키노이|||377616|서울 마포구 매봉산로2안길 19-5|서울특별시 마포구 상암동 12-74|일식/중식/세계음식|스시키노이|식신
오스테리아/오르조|||630435|서울 용산구 한남대로20길 47|서울특별시 용산구 한남동  31-13   |양식/레스토랑|오스테리아 오르조|식신
깔리|||371197|서울특별시 종로구 대학로11길 43 |서울특별시 종로구 명륜4가 170-3|일식/중식/세계음식|깔리|식신
방아다리감자국|||243211||서울특별시 종로구 종로6가 238-2|한식|방아다리감자국|식신
Ginos/NY/Pizza|||371233|서울 용산구 녹사평대로40길 46|서울특별시 용산구 이태원동 457-3|양식/레스토랑|Ginos NY Pizza|식신
쥬에|||1102806|서울특별시 용산구 독서당로 124-7|서울특별시 용산구 한남동 3-1|일식/중식/세계음식|쥬에|식신
섬소년|||368269|None|서울특별시 마포구 동교동 203-13|한식|섬소년|식신
오스테리아샘킴|||630308|서울특별시 마포구 양화로3길 55 합정동 땅콩빌딩 |서울특별시 마포구 합정동 386-37  |양식/레스토랑|오스테리아샘킴|식신
불몽|||364432|서울 마포구 동교로 268|서울특별시 마포구 연남동 228-10    |일식/중식/세계음식|불몽|식신
그랜드하얏트서울/테판|||481687|서울 용산구 소월로 322|서울특별시 용산구 한남동 747-7 |한식|그랜드하얏트서울 테판|식신
스시고코로|||377606|서울 용산구 한남대로 60|서울특별시 용산구 한남동 72-1|일식/중식/세계음식|스시고코로|식신
동백집|||1037585|서울특별시 마포구 양화로23길 44 |서울특별시 마포구 동교동 150-14|고기/구이류|동백집|식신
챠오|||382706|서울 마포구 와우산로7길 5|서울특별시 마포구 상수동 327-1|양식/레스토랑|챠오|식신
팩피|||856409|서울 성동구 왕십리로 136|서울특별시 성동구 성수동1가 656-947|양식/레스토랑|팩피|식신
오만지아|||382690|서울 용산구 유엔빌리지길 14|서울특별시 용산구 한남동 274-13|양식/레스토랑|오만지아|식신
라샌독오스테리아|||872816|서울 용산구 이태원로54길 62-9|서울특별시 용산구 한남동 684-13|양식/레스토랑|라샌독오스테리아|식신
야키토리/묵|||364531|서울특별시 마포구 성미산로 165-1 |서울특별시 마포구 연남동 223-102|일식/중식/세계음식|야키토리 묵|식신
뎁짜이|||874382|서울 종로구 대학로11길 41-4|서울특별시 종로구 명륜4가 170-2|일식/중식/세계음식|뎁짜이|식신
바다회사랑2호점|||379410|서울 마포구 동교로 156|서울특별시 마포구 서교동 352-1|한식|바다회사랑2호점|식신
쟈니덤플링|||369808|서울특별시 용산구 보광로59길 5 |서울특별시 용산구 이태원동 130-3   |일식/중식/세계음식|쟈니덤플링|식신
롱침/홍대라이즈호텔|||999380|서울 마포구 양화로 130|서울특별시 마포구 서교동 354-5|일식/중식/세계음식|롱침 홍대라이즈호텔|식신
크레이지카츠|||379163|서울특별시 마포구 포은로2나길 44 |서울특별시 마포구 합정동 391-5|일식/중식/세계음식|크레이지카츠|식신
행진|||999387|서울특별시 마포구 월드컵로 49 |서울특별시 마포구 합정동 427-5    |고기/구이류|행진|식신
이종국/104|||997656|서울특별시 성북구 성북로 95-1 |서울특별시 성북구 성북동 124-4|한식|이종국 104|식신
빠넬로|||375184|서울특별시 마포구 어울마당로5길 29 건우상가주택 |서울특별시 마포구 서교동 400-22|양식/레스토랑|빠넬로|식신
모수|||870731|서울특별시 용산구 이태원로55가길 45 |서울특별시 용산구 한남동 738-11|양식/레스토랑|모수|식신
옥경이네건생선|||481853|서울특별시 중구 퇴계로85길 11 |서울특별시 중구 황학동 380  |한식|옥경이네건생선|식신
오레노라멘/본점|||872464|서울 마포구 독막로6길 14|서울특별시 마포구 합정동 361-1|일식/중식/세계음식|오레노라멘 본점|식신
그린내|||482318|서울 용산구 녹사평대로 222|서울특별시 용산구 이태원동 557|양식/레스토랑|그린내|식신
휴135|||1081551|서울 용산구 이태원로55나길 6|서울특별시 용산구 한남동 744-5|양식/레스토랑|휴135|식신
Con|||630312|서울특별시 마포구 와우산로 162-4 |서울특별시 마포구 서교동 325-2  |일식/중식/세계음식|Con|식신
