##NAME|SUBNAME|NEWADDR|FEAT|SHOPCODE|X|Y@@GS25
GS25|일원삼성점|서울 강남구 일원로115, 1층 118호 (일원동 717, 삼성생명일원동빌딩)|cafe25;post|VX872|37.48399606|127.0844205
GS25|일원센타점|서울 강남구 양재대로33길6(일원1동 680-4)|cafe25;instant;drug;post;battery;withdrawal|VY943|37.48996994|127.0832394
GS25|일원스타점|서울 강남구 양재대로55길5 (일원동 644-11)|cafe25;drug;battery;withdrawal|VY315|37.49123964|127.08779243
GS25|일원으뜸점|서울 강남구 일원로5길6, 1층 (일원1동 682)|cafe25;instant;drug;post;battery;withdrawal|VH423|37.49065034|127.08151223
GS25|임당공원점|경북 경산시 둥지로61(임당동 647-1)|toto;cafe25;instant;drug;post;withdrawal;smart_atm|V6118|35.84221559|128.75116483
GS25|임당엘리트점|경북 경산시 대학로28길6-3, 114호 (중방동 888, 엘리트타워)|drug;post|V2W92|35.83318892|128.73733277
GS25|임실관촌점|전북 임실군 관촌면 사선로27 (관촌리 323)|cafe25;post;withdrawal|VT296|35.67290222|127.26957315
GS25|임학서로점|인천 계양구 임학서로28, 1층 (임학동 47-22)|cafe25;instant;drug;post;withdrawal|VW404|37.54548496|126.73262514
GS25|입암대로점|강원 강릉시 월대산로59, GS25 입암대로점 (입암동 107-1)|cafe25;drug;post;withdrawal|VW473|37.76025211|128.91711795
GS25|입장가산점|충남 천안시 서북구 입장면 연곡길222 (가산리 19-2)|cafe25;drug;post;withdrawal|VY611|36.92835766|127.20311929
GS25|입장센터점|충남 천안시 서북구 입장면 성진로830 (하장리 110-164)|cafe25;instant;post;withdrawal;self_cook|VP654|36.91507806|127.22267282
GS25|자갈치시장점|부산 중구 자갈치로74, 1층 (남포동4가 28-2)|cafe25;drug;post;withdrawal|VO270|35.0974174|129.03229872
GS25|자갈치역점|부산 중구 구덕로84번길7(남포동6가 101-2)|cafe25;instant;drug;post;withdrawal;self_cook|V8622|35.09795494|129.02631706
GS25|자갈치점|부산 중구 자갈치로47번길5 (남포동5가 50-1)|cafe25;instant;drug;post;withdrawal;smart_atm|VE785|35.09773183|129.02924267
GS25|자산삼거리점|경남 창원시 마산합포구 3.15대로267 (자산동 302-12)|instant;drug;post;withdrawal|VS406|35.20207559|128.56737862
GS25|자양4동점|서울 광진구 동일로18길31, 1층 (자양동 13-9)|cafe25;instant;drug;post;withdrawal|VQ232|37.53968836|127.06461656
GS25|자양강변점|서울 광진구 뚝섬로52라길3, 1층(자양2동 639-11)|cafe25;drug;post;battery;withdrawal|VY130|37.52990613|127.07877957
GS25|자양공원점|서울 광진구 자양번영로32, 102,103호 (자양2동 601)|cafe25;instant;drug;post;battery;withdrawal|VY856|37.532432|127.07569358
GS25|자양대동점|서울 광진구 뚝섬로513 (자양4동 553-203)|cafe25;drug;battery;withdrawal|VQ504|37.53572767|127.06739295
GS25|자양동아점|대전 동구 성동로67-4 (자양동 200-11)|cafe25;instant;drug;post;withdrawal;self_cook|VT756|36.34148845|127.45094389
GS25|자양사랑점|대전 동구 백룡로5번길38, 1층(자양동 53-9)|instant;drug;post;withdrawal;smart_atm|VJ444|36.33764876|127.44891004
GS25|자양스타점|서울 광진구 자양로13길47(자양1동 631)|cafe25;bakery;instant;drug;post;battery;withdrawal|VK720|37.53412931|127.08189576
GS25|자양에덴점|서울 광진구 뚝섬로56길34, 1층(자양2동 650-6)|cafe25;instant;drug;post;battery;withdrawal;self_cook|VX273|37.52987248|127.0825589
GS25|자양우리점|서울 광진구 아차산로40길62 (자양동 807-7)|cafe25;drug;post|VY975|37.53495084|127.07747288
GS25|자양친절점|대전 동구 백룡로57번길145 (자양동 196-24)|drug;post;withdrawal;self_cook|VQ070|36.33940247|127.45005622
GS25|자양타운빌점|서울 광진구 뚝섬로52라길47 (자양동 648-32)|cafe25;instant;drug;post;smart_atm|VY951|37.52932152|127.08123059
GS25|자양타운점|서울 광진구 자양로11길11-1(자양1동 628)|cafe25;drug;post;battery|VW806|37.53457329|127.08337256
GS25|자양트윈스점|서울 광진구 아차산로328, 1층(자양1동 222-14)|drug;post;withdrawal|VM437|37.53737938|127.07923077
GS25|자양한울점|서울 광진구 뚝섬로36길48-1(자양3동 497-10)|cafe25;instant;drug;post;battery;withdrawal|VM368|37.53237207|127.07035388
GS25|자운대점|대전 유성구 자운로97번길290, 자운대복지관(신봉동 154-1)|cafe25;drug;post;withdrawal|VL410|36.40806911|127.33823371
GS25|자운테크노|대전 유성구 자운동21-10번지|cafe25;bakery;instant;drug;post;withdrawal;self_cook|VQ249|36.39237526|127.35077363
GS25|자은LH점|경남 창원시 진해구 자은동121번지 엘에이치자은프라임 상가동 1층 105호|instant;drug;post;withdrawal|VN443|35.15307504|128.7199173
GS25|자은더샵점|경남 창원시 진해구 진해대로975번길20, 107,108호 (자은동 525-3)|cafe25;instant;drug;post|VT541|35.14213177|128.71075635
GS25|자은월드점|경남 창원시 진해구 자은로64번가길26 (자은동 284-1, 자은동월드메르디앙아파트)|cafe25;instant;drug;post;withdrawal|VO603|35.15105913|128.71173395
GS25|자이베스트점|경기 고양시 일산동구 식사동1528 일산자이주상복합제상가동 116-2호|instant;drug;post;battery|VS021|37.67868184|126.81224535
GS25|자이사랑점|경기 양주시 삼숭로38번길91, 4106호, 4107호  (삼숭동 682-1, 자이4단지상가)|cafe25;drug;post;withdrawal;jella_soft|VP012|37.79779264|127.10688186
GS25|자이스타점|광주 북구 용두동311-44번지|drug;post|V2S45|35.21114459|126.8705632
GS25|자이시티점|경기 평택시 상서재로55, 근생3동 32호,33호 (동삭동)|cafe25;instant;drug;post|V2H69|37.02053009|127.09902479
GS25|자인공단점|경북 경산시 자인면 일연로186(남촌리 256-1)|cafe25;instant;post;withdrawal|VU322|35.82757797|128.81617078
GS25|작동중앙점|경기 부천시 오정구 삼작로489(작동 32-10)|cafe25;bakery;instant;drug;post;withdrawal;jella_soft;self_cook|VG166|37.51874229|126.81595046
GS25|작전광원점|인천 계양구 도두리로10, 103호 (작전동 907-1, 광원빌딩)|cafe25;drug;post;withdrawal|VT999|37.53383453|126.73513048
GS25|작전까치점|인천 계양구 까치말로14(작전서운동 690-1)|cafe25;drug;post;withdrawal|VM458|37.52682722|126.73622176
GS25|작전동보점|인천 계양구 아나지로311, 상가동 104호 (작전동 388-2, 동보아파트)|cafe25;bakery;instant;drug;post|V2E37|37.52625332|126.72808591
GS25|작전삼우점|인천 계양구 주부토로472번길31, 1층 (작전1동 28-10)|drug;post;battery|VN641|37.53500773|126.7311053
GS25|작전상록점|인천 계양구 장제로718, 1층 110호 (작전동 901-1, 상록메디컬센터)|cafe25;drug;withdrawal|VQ655|37.53180715|126.73428222
GS25|작전역점|인천 계양구 계양대로62(작전2동 866-2)|cafe25;drug;withdrawal|V5621|37.5293593|126.72284017
GS25|작전중앙점|인천 계양구 오조산로1, 106호 (작전서운동 911-7, 거승프라자)|cafe25;drug;post;atm;withdrawal|VN081|37.5309258|126.73780444
GS25|작전코오롱점|인천 계양구 봉오대로691번길3, 1층 (작전동 862-20, 성도빌딩)|cafe25;drug;post;withdrawal;smart_atm|VO092|37.53114665|126.7256495
GS25|작전타운점|인천 계양구 장제로672,  110호(작전서운동 149-1, 신영프라자)|instant;drug;post;battery;withdrawal|VK194|37.52777422|126.7337847
GS25|작전한양점|인천 계양구 계양대로120번길11(작전2동 855-27)|cafe25;instant;drug;post;withdrawal|VM135|37.53457936|126.7239618
GS25|잠실2점|서울 송파구 오금로11길51,  101호(방이2동 47-11)|toto;cafe25;drug;post;battery;withdrawal|V4908|37.51558785|127.11284631
GS25|잠실경기장점|서울 송파구 올림픽로25(잠실2동 10)|battery|V1029|37.51643968|127.07357189
GS25|잠실삼전로점|서울 송파구 백제고분로20길13-11 (잠실동 340)|cafe25;instant;drug;post;withdrawal;smart_atm|VW954|37.50331314|127.08653717
GS25|잠실엘스점|서울 송파구 올림픽로119, 잠실동,파인애플상가1비04,05호 (잠실2동 19-9, 잠실엘스)|drug;battery|VQ739|37.51209831|127.08419044
GS25|잠실우성점|서울 송파구 백제고분로18길29, 1층 102, 103, 104호 (잠실동 328)|drug;post;battery|V2V29|37.50249149|127.08399112
GS25|잠실월드점|서울 송파구 올림픽로35가길9, 130호 (잠실6동 11-4, 잠실푸르지오월드마크켄달스퀘어)|cafe25;drug;battery|VY758|37.51743725|127.1035936
GS25|잠실으뜸점|서울 송파구 삼전로13길21(잠실본동 243)|drug;battery;withdrawal|V2R84|37.50755803|127.08782011
GS25|잠실잠전점|서울 송파구 올림픽로12길52(잠실본동 214-7)|drug;post;withdrawal|VW953|37.50709054|127.08330153
GS25|잠실점|서울 송파구 오금로11길29(방이2동 38-3)|lotto;cafe25;drug;post;battery;withdrawal;tax|V314|37.51528949|127.11031597
GS25|잠실제일점|서울 송파구 올림픽로12길22(잠실본동 204-10)|lotto;drug;post;battery;withdrawal|VD254|37.50964755|127.08304403
GS25|잠실타워점|서울 송파구 백제고분로69, 1층(잠실본동 175, 애플타워)|cafe25;drug;post;battery;withdrawal;smart_atm|VD704|37.51051737|127.07902923
GS25|잠실하늘점|서울 송파구 백제고분로12길21, 1층(잠실본동 307)|cafe25;drug;post;battery;withdrawal|VM335|37.50424879|127.08054264
GS25|잠실한강1호점|서울 송파구 백제고분로2, 잠실동,신천나들목 주차장 우측 앞쪽 (잠실동 1-2)|withdrawal;self_cook|VS240|37.52017067|127.08172744
GS25|잠실한강2호점|서울 송파구 백제고분로2, 잠실동,트랙구장 왼편 (잠실동 1-2)|cafe25;drug;withdrawal;self_cook|VS241|37.52017067|127.08172744
GS25|잠실한강3호점|서울 송파구 백제고분로2, 잠실동, 잠실대교 하부 왼편 (잠실동 1-2)|withdrawal;self_cook|VS242|37.52017067|127.08172744
GS25|잠실한강4호점|서울 송파구 백제고분로2, 잠실동, 잠실안내센터 게이트볼장 앞 (잠실동 1-2)|instant;withdrawal;self_cook|VS243|37.52017067|127.08172744
GS25|잠실행운점|서울 송파구 올림픽로76, 102호 (잠실동 175-6, 잠실J타워)|drug|VY829|37.51156214|127.07897114
GS25|잠실현대점|서울 송파구 송파대로570, 지하1층 5-1호 (신천동 7-30)|cafe25;post|VS182|37.51577951|127.09888501
GS25|잠실화영점|서울 송파구 삼전로7길5, 1층 (잠실동 249-15)|cafe25;instant;drug;post;withdrawal;self_cook|VW508|37.5051883|127.08782633
GS25|잠실희망점|서울 송파구 올림픽로10길38, 1층(잠실본동 221-6)|drug;post;battery;withdrawal|VY963|37.50832875|127.08146533
GS25|잠원강남점|서울 서초구 강남대로99길27 (잠원동 22-7, 서안빌딩)|cafe25;bakery;instant;drug;post;battery;withdrawal|VO468|37.51488237|127.01799347
GS25|잠원로얄점|서울 서초구 신반포로33길64 (잠원동 63-34)|cafe25;instant;drug;post|VT542|37.51353921|127.00928982
GS25|잠원브라운점|서울 서초구 잠원로46-6, 1층 (잠원동 67-6)|cafe25;instant;drug;post;withdrawal|VT272|37.50866164|127.00894709
GS25|잠원사랑점|서울 서초구 나루터로69, 105호 (잠원동 15-4, 신사샤르망)|cafe25;drug;post;battery;withdrawal;self_cook|VI785|37.5157332|127.01737147
GS25|잠원신화점|서울 서초구 나루터로37,  상가 101호(잠원동 50-5)|cafe25;drug;post|VM389|37.51612568|127.01473063
GS25|잠원아이비점|서울 서초구 신반포로41길32, 1층 (잠원동 44-1, 우정빌딩)|cafe25;instant;drug;post;withdrawal|VP529|37.51136486|127.01650122
GS25|잠원주흥점|서울 서초구 강남대로95길19-4,  외2필지 102호(잠원동 29-1)|toto;cafe25;drug;post;atm;withdrawal|V3517|37.51359017|127.01863254
GS25|잠원중앙점|서울 서초구 강남대로97길51,  104호 (잠원동 24-6)|drug;battery;withdrawal|V2892|37.51398215|127.01700983
GS25|잠원하나점|서울 서초구 신반포로45길9-4, 103호 (잠원동 42-10, 더원빌딩)|cafe25;drug;post;battery;withdrawal|V2E97|37.51118481|127.01868665
GS25|잠원한강점|서울 서초구 잠원동잠원한강아파트 상가 104,105호|cafe25;drug;post;withdrawal|VQ330|37.52138041|127.01492173
GS25|장경비치점|인천 옹진군 영흥면내리 1628-3번지|withdrawal|VN597|37.27202791|126.45026648
GS25|장경해변점|인천 옹진군 영흥면 영흥로757번길29, 먹거리장터 (내리 1626, 먹거리장터)|cafe25;battery;withdrawal|VI196|37.27157412|126.44932871
GS25|장계터미널점|전북 장수군 장계면 한들로88(장계리 296-12)|cafe25;instant;drug;withdrawal|V4980|35.73094127|127.5814731
GS25|장곡그린점|경기 시흥시 장곡로53번길12, 105호, 106호, 107호  (장곡동 807, 숲속마을아파트 제분산상가)|drug;post;withdrawal|VQ327|37.37816848|126.7803279
GS25|장곡푸르지오점|경기 시흥시 진말로10-1, 상가동 105호 (장곡동 824, 연성3차대우아파트)|drug;post|VY476|37.37807746|126.78637005
GS25|장교한화점|서울 중구 삼일대로363, 102호 (장교동 1, 장교빌딩)|cafe25;post;battery|VY278|37.56740041|126.98659396
GS25|장기고창점|경기 김포시 초당로61번길42, 1층 (장기동 1956-2)|cafe25;instant;drug;post|V2N93|37.6457142|126.67202378
GS25|장기공원점|경기 김포시 김포한강2로24번길78-31 (장기동 1935-2)|cafe25;instant;drug;post|VN657|37.64644608|126.67701922
GS25|장기금호점|경기 김포시 김포한강2로194,  상가동 103호 (장기동 1629, 자연앤어울림아파트)|instant;drug;post|VW976|37.64466668|126.66463188
GS25|장기더원점|경기 김포시 장기동1635 고창마을이니스더원단지내상가B106호,B107호|cafe25;instant;drug;post;withdrawal|VO477|37.64205682|126.66172129
GS25|장기베니스점|경기 김포시 김포한강2로23번길42, 114호 (장기동 2021-1)|cafe25;instant;drug;post;withdrawal|VS941|37.64138333|126.67951111
GS25|장기사랑점|경기 김포시 김포한강2로12, 101,102호 (장기동 2000-3)|cafe25;instant;drug;post;withdrawal;smart_atm|VX528|37.64374045|126.67839294
GS25|장기이솔점|경기 김포시 김포한강1로55, 101호 (장기동 1612)|instant;drug;post;withdrawal|VT379|37.64345385|126.66813219
GS25|장기주차장점|인천 중구 공항로271, 장기주차장 택시주차장 (운서동 2851)|cafe25;atm;withdrawal|VX979|37.44732842|126.45558486
GS25|장대센트럴점|대전 유성구 문화원로14번길46, 101호 (장대동 360-9)|cafe25;instant;drug;post;withdrawal;jella_soft|VR940|36.35950997|127.33818819
GS25|장대이수점|대전 유성구 문화원로19번길34-4 (장대동 347-1)|cafe25;instant;drug;post;withdrawal;jella_soft|VR846|36.36245529|127.33950041
GS25|장대타운점|대전 유성구 장대로80번길35(장대동 326-18)|drug;post;withdrawal|VM176|36.36311368|127.33471447
GS25|장락골드점|충북 제천시 죽하로69 (장락동 545)|cafe25;instant;drug;post;withdrawal|VW681|37.15768402|128.22485777
GS25|장림공단점|부산 사하구 하신중앙로22번길38(장림1동 1121-1)|toto;cafe25;instant;drug;withdrawal;self_cook|V8510|35.08226848|128.96621454
GS25|장림그린점|부산 사하구 장림로118(장림1동 1144-2)|cafe25;instant;drug;post;withdrawal|VY459|35.08194072|128.96208755
GS25|장림마마점|부산 사하구 장평로41번길19,  상가 4동 101호(장림2동 532, 벽산마마빌라)|drug;withdrawal|V8619|35.06881535|128.97236027
GS25|장림무지개점|부산 사하구 장림동 1080|toto;cafe25;instant;drug;withdrawal|V7838|35.07894487|128.95335684
GS25|장림세정점|부산 사하구 을숙도대로662(장림2동 1052-1)|instant;drug;post;withdrawal|VW876|35.08478916|128.97786837
GS25|장림우주점|부산 사하구 장림번영로32(장림2동 332-6)|cafe25;drug;withdrawal|VX553|35.08059788|128.96884852
GS25|장림윌더점|부산 사하구 장평로133 (장림동 608-12)|drug;withdrawal|VO169|35.07815134|128.97269033
GS25|장림유성점|부산 사하구 장림로181(장림1동 671-10)|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook|V8844|35.08267889|128.96900471
GS25|장성나노산단점|전남 장성군 남면 나노산단1로69-1 (삼태리 864-13)|cafe25;instant;post;withdrawal;smart_atm;self_cook|VR963|35.23643279|126.83397992
GS25|장성롯데점|경북 포항시 북구 새천년대로1305(장성동 1454-15)|instant;drug;post;withdrawal|VR354|36.07581623|129.3897128
GS25|장성삼계점|전남 장성군 삼계면 사창로64-72, 금광@상가 제1호(사창리 165-2)|post;withdrawal|VK846|35.26312219|126.67216895
GS25|장성상무대점|전남 장성군 삼계면 능성로552 (주산리 716)|cafe25;drug;post;withdrawal|VR855|35.25580988|126.67031026
GS25|장성프라임점|경북 포항시 북구 용두산길35,  104호(장성동 1352-2)|instant;drug;post;withdrawal;smart_atm|VY338|36.06696779|129.38099876
GS25|장성히든카드점|전남 장성군 장성읍 봉암로3 (기산리 477-16)|drug;post;withdrawal;self_cook|VS354|35.30584755|126.78103043
GS25|장수주공점|인천 남동구 장수로25, 상가 101호 (장수동 806-3, 주공아파트)|drug;post|VW219|37.4513194|126.74880657
GS25|장수해누리점|인천 남동구 장자로41번길18, 1층 일부 (장수동 777-5)|cafe25;instant;drug;post|VY930|37.45154871|126.75430682
GS25|장승포시립점|경남 거제시 신부로32(장승포동 264-1)|cafe25;instant;drug;post;withdrawal;jella_soft|VU320|34.86951239|128.73133885
GS25|장신휴먼점|전북 익산시 오산면 선화로4길42-12, 상가 105호107호 (장신리 1127)|cafe25;instant;drug;post;withdrawal|VT157|35.94861072|126.93190866
GS25|장안거북점|경기 수원시 장안구 팔달로279번길16(영화동 164-42)|cafe25;drug;post;battery;withdrawal;self_cook|VK357|37.29057977|127.01479228
GS25|장안골든점|서울 동대문구 천호대로91길89, 1층 (장안동 359-16)|cafe25;instant;drug;post;withdrawal;jella_soft|VR334|37.5654967|127.07061023
GS25|장안그린점|경기 수원시 장안구 경수대로1078번길34, 1층 (파장동 279-2)|cafe25;bakery;instant;drug;post;withdrawal|V2J32|37.31064882|126.99572483
GS25|장안대평로점|경기 수원시 장안구 대평로142번길21, 1층 (정자동 327-13)|bakery;instant;drug;post|V2P29|37.30087038|126.99128661
GS25|장안대학교점|경기 화성시 봉담읍 삼천병마로1182, 내 자아실현관 1층 (상리 460, 장안대학교)||VW837|37.21237867|126.94622844
GS25|장안두봉점|서울 동대문구 장한로2길41(장안1동 459-3)|toto;cafe25;drug;post;withdrawal;tax|VT377|37.56205806|127.06760815
GS25|장안래미안점|서울 동대문구 장한로28길50,  102호(장안2동 331-10)|cafe25;drug;post|VR775|37.57263879|127.07478935
GS25|장안만세로점|경기 화성시 장안면 3.1만세로279 (어은리 38-1)|cafe25;instant;drug;post;withdrawal|VX699|37.09734986|126.83601691
GS25|장안미소점|경기 파주시 마무리길28, 1층 (아동동 339-1, 초원종합슈퍼마켓)|cafe25;instant;drug;post;withdrawal|VX694|37.76121314|126.777799
GS25|장안벤처빌점|서울 동대문구 장한로85, 111,112호  (장안동 374-1, 장안현대벤처빌)|drug;withdrawal;tax|VO298|37.56852785|127.06878402
GS25|장안사랑점|서울 동대문구 장한로18길19, 1층(장안2동 347-9)|cafe25;drug;post;withdrawal|VF417|37.56779915|127.07007223
GS25|장안삼거리점|서울 동대문구 사가정로235, 1층 (장안동 285-6)|cafe25;drug;post;withdrawal;jella_soft|VS137|37.57898887|127.07105392
GS25|장안성광점|서울 동대문구 천호대로83길23, 1층 101호 (장안동 417-14, 평산하우스)|cafe25;drug;post;withdrawal|V2R38|37.56334189|127.06473971
GS25|장안센타점|서울 동대문구 장한로48 (장안1동 435-1)|cafe25;drug|VX224|37.5652107|127.0674783
GS25|장안송정로점|경기 수원시 장안구 송정로182번길4(조원1동 770, 예작헤어컬렉션)|drug;post;withdrawal;smart_atm|VE049|37.29853032|127.01623385
GS25|장안송죽점|경기 수원시 장안구 경수대로927번길12-26 (송죽동 499-1)|cafe25;instant;drug;post;withdrawal|VW602|37.30208632|127.00720878
GS25|장안수성점|경기 수원시 장안구 영화로71번길24, 1층 상가동  (정자동 69-45, 수원정자금강에스쁘아아파트)|cafe25;instant;drug;post;withdrawal;smart_atm|VT484|37.29267135|127.00522344
GS25|장안수일로점|경기 수원시 장안구 수일로92번길9 (파장동 525-1)|cafe25;bakery;instant;drug;post;withdrawal|VR678|37.30942055|127.00071606
GS25|장안수정로점|경기 화성시 장안면 수정로387 (수촌리 428-26)|cafe25;instant;drug;post;withdrawal|VX861|37.1002432|126.8620944
GS25|장안스타본점|서울 동대문구 천호대로89길16 (장안동 458-1)|cafe25;drug;post|VX824|37.5624073|127.06847536
GS25|장안시티점|서울 동대문구 한천로32길32 (장안동 134-15)|cafe25;drug;post|V2B36|37.57445759|127.06889132
GS25|장안썬앤빌점|서울 동대문구 장한로91, 상가 103호 (장안동 373-3, 썬앤빌오피스텔)|drug;post|VY225|37.569172|127.069342
GS25|장안양우점|서울 동대문구 장한로99, 102호 (장안1동 373-1, 내안애애플)|instant;drug;post;atm;withdrawal;tax;smart_atm|VY588|37.56974254|127.06970847
GS25|장안어은점|경기 화성시 장안면 포승장안로1527 (어은리 714-19)|post;battery;withdrawal|VF037|37.08310285|126.8268097
GS25|장안에이스점|서울 동대문구 답십리로252 (장안동 143-40)|cafe25;drug;post;withdrawal|VT651|37.57229804|127.06812577
GS25|장안영화점|경기 수원시 장안구 정조로957번길21, 1층 (영화동 347-2, 대성빌딩)|drug;post|V2X34|37.29208282|127.01026134
GS25|장안월내점|부산 기장군 장안읍 월내1길22-9 (월내리 87-1)|post;withdrawal|VO423|35.32713339|129.27784983
GS25|장안은하수점|서울 동대문구 답십리로271-3 (장안동 295-9)|cafe25;drug;post;withdrawal;smart_atm|VX688|37.57287511|127.07046195
GS25|장안이편한점|서울 동대문구 천호대로93길41(장안1동 443-13)|drug;post;withdrawal;self_cook|VM509|37.56330256|127.07002626
GS25|장안주곡점|경기 화성시 장안면 버들로938 (금의리 199-24)|cafe25;bakery;instant;drug;post;withdrawal;smart_atm|VY859|37.11620149|126.82058316
GS25|장안주공점|서울 동대문구 사가정로25길34,  1층 101호(장안2동 93-43)|cafe25;drug;post;withdrawal|VW863|37.5802577|127.07084568
GS25|장안중앙점|서울 동대문구 장한로2길7 (장안1동 433-8)|cafe25;drug;post;battery;withdrawal|VI941|37.56234106|127.06579357
GS25|장안천천점|경기 수원시 장안구 덕영대로511번길27, 1층 (천천동 506-8)|cafe25;instant;drug;post;withdrawal|VQ600|37.2990887|126.98000847
GS25|장안칸점|경기 수원시 장안구 장안로395, 상가동 105호 106호 (이목동 918)|cafe25;instant;drug;post|V2R22|37.31446763|126.98285804
GS25|장안타운점|서울 동대문구 한천로20길8-12, 1층 (장안동 186-38)|cafe25;drug;withdrawal|VX389|37.56920506|127.06440604
GS25|장안풍림점|경기 수원시 장안구 정자천로189번길47, 상가동 106호 (정자동 872-1, 연꽃마을풍림아파트)|drug;post|VT130|37.2981046|126.9934666
GS25|장안한길점|경기 수원시 장안구 창훈로66번길16-3 (연무동 11-36)|cafe25;instant;drug;post;withdrawal;jella_soft|VT749|37.29827591|127.029073
GS25|장안햇살점|서울 동대문구 장한로17길9 (장한동 375-8)|cafe25;drug;post;withdrawal|VP733|37.56754847|127.0679925
GS25|장안행복점|서울 동대문구 장한로120, 1층 (장안2동 367-2, 옥산빌딩)|cafe25;instant;drug;post;withdrawal;tax|VF055|37.57105213|127.07124307
GS25|장안현대점|서울 동대문구 답십리로304, 17, 18호  (장안동 335-6, 내제)|cafe25;drug;post|VW267|37.57178701|127.07417726
GS25|장안홈타운점|서울 동대문구 장안벚꽃로107 (장안2동 336, 장안현대홈타운제상가2동102호)|cafe25;drug;post|VE791|37.5696544|127.07454326
GS25|장암대우점|경기 의정부시 회룡로192번길42, 1층 (장암동 31-3)|cafe25;drug;post;withdrawal|VX620|37.72472783|127.05587381
GS25|장암주공점|경기 의정부시 회룡로252, 상가동 101호 (장암동 17-33, 장암주공아파트)|cafe25;bakery;instant;drug;post|VO770|37.72634327|127.0618429
GS25|장암현대점|경기 의정부시 장곡로280-25, 상가 101호,107호 (신곡1동 722-1, 동신현대아파트)|instant;drug;post;withdrawal|VM400|37.72974084|127.05516353
GS25|장위기쁨점|서울 성북구 장위로15길34-2, 1층 (장위동 230-86)|cafe25;instant;drug;post;withdrawal|VQ987|37.61550304|127.04223686
GS25|장위뉴타운점|서울 성북구 월계로40길7,  112호(장위동 316-3, 센트럴타운)|cafe25;post;battery|VD589|37.6229239|127.04846279
GS25|장위동방점|서울 성북구 장위로83-1, 1층 (장위1동 225-43)|cafe25;instant;drug;post;battery|VI404|37.61399288|127.04601673
GS25|장위에덴점|서울 성북구 장월로21길22-6 (장위동 232-95)|cafe25;drug;post;atm;withdrawal|VX263|37.61566732|127.04694682
GS25|장위온누리점|서울 성북구 화랑로271, 106호 (장위동 50-50, 동원베네스트)|drug;post;withdrawal|VT588|37.61217563|127.05871438
GS25|장위제일점|서울 성북구 장월로57(장위2동 68-955)|cafe25;drug;post;battery;withdrawal|VG228|37.61116208|127.04805767
GS25|장위행복점|서울 성북구 화랑로19가길3, 1층(장위2동 68-652)|cafe25;drug;post;battery;withdrawal|VM572|37.60935168|127.05037995
GS25|장유CGV|경남 김해시 삼문로12,  103호 (대청동 302-5, 골드프라자)|cafe25;drug;post;withdrawal;smart_atm|VS493|35.19194203|128.80203345
GS25|장유E편한세상점|경남 김해시 율하1로130 (율하동 1370, 율현마을이편한세상)|cafe25;instant;drug;post;jella_soft|VE808|35.17127269|128.81687015
GS25|장유관동점|경남 김해시 율하2로3번길19(관동동 1076-1)|cafe25;instant;drug;post;withdrawal|V2B86|35.17718737|128.80859649
GS25|장유내덕스타점|경남 김해시 금관대로688, 122동 104호 (내덕동 775, 내덕서희스타힐스아파트)|cafe25;instant;drug;post;withdrawal;self_cook|VS216|35.20435996|128.82403236
GS25|장유내덕점|경남 김해시 내덕로106 (내덕동 240-14)|cafe25;instant;drug;post;withdrawal;self_cook|VX906|35.20688717|128.81956598
GS25|장유내덕중앙점|경남 김해시 내덕로86번길19 (내덕동 237-5)|cafe25;drug;post;withdrawal|VX832|35.2056313|128.81866377
GS25|장유능동점|경남 김해시 능동로32, 상가 105호(삼문동 62-4, 부영그린타운아파트4단지)|cafe25;drug;post;withdrawal|VW964|35.19629311|128.79835356
GS25|장유대청점|경남 김해시 번화1로82 (대청동 62-1, 옥스포드빌딩)||VN952|35.19463415|128.79977585
GS25|장유덕산아내점|경남 김해시 대청로235, 상가 110,111호 (삼문동, 덕산아내캐슬)|cafe25;instant;drug;post|VY915|35.19539271|128.79271141
GS25|장유동원점|경남 김해시 율하3로38 (율하동 1349-1)|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook|VN998|35.1713352|128.81427999
GS25|장유메가점|경남 김해시 번화1로44번길26, 101호 (대청동 314-1, 사파이어빌딩)|cafe25;drug;post;withdrawal|VQ819|35.19161782|128.80334794
GS25|장유무계점|경남 김해시 장유로301번길3, 1층 107호 (무계동 191-7, 청학프라자)|cafe25;instant;drug;post;withdrawal;smart_atm|VX994|35.20001288|128.8150493
GS25|장유번화점|경남 김해시 계동로212번길16 (대청동 309-1)|cafe25;bakery;instant;drug;post;withdrawal;jella_soft;self_cook|VN857|35.19031327|128.80297274
GS25|장유부곡점|경남 김해시 장유로180 (부곡동 809-1)||VO464|35.20706225|128.80556477
GS25|장유부영점|경남 김해시 부곡로76 (부곡동 801-2)|cafe25;instant;drug;post|VT809|35.20955179|128.80124007
GS25|장유사랑점|경남 김해시 대청로210번길9 (삼문동 62-10)|drug;post;withdrawal|VE666|35.19422768|128.79579674
GS25|장유삼문점|경남 김해시 장유로224, 1층 D호(부곡동 1158)|instant;drug;post;withdrawal|V8340|35.20412058|128.80873158
GS25|장유쌍용점|경남 김해시 장유로360(신문동 530-2)|cafe25;instant;drug;post;withdrawal|VT885|35.19436327|128.81605803
