##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@요거프레소
요거프레소|남해터미널점|||요거프레소|||경남 남해군 남해읍 북변리 316-3|주차가능|AM8:00~PM10:00|||||요거프레소 남해터미널점||||80713
요거프레소|전주인후점|||요거프레소||||주차불가|AM09:00~PM24:00|||||요거프레소 전주인후점||||80713
요거프레소|돈암점|||요거프레소|||서울 성북구 돈암동 609-1|불가|평일&주말10:00~21:00|||||요거프레소 돈암점|한진아파트상가 418동 2 103호|||80713
요거프레소|광양중마점|||요거프레소||||주차가능|AM10:00~PM23:00|||||요거프레소 광양중마점||||80713
요거프레소|서산점|||요거프레소|||충남 서산시 동문동 199-7|주차불가|평일&주말09:00~24:00|||||요거프레소 서산점|선경빌딩|||80713
요거프레소|안산고잔점|||요거프레소|||경기 안산시 단원구 고잔동 775|주차가능|AM11:00~PM22:00|||||요거프레소 안산고잔점|폴리타운 133|||80713
요거프레소|동래아동병원점|||요거프레소|||부산 동래구 안락1동 436-4|주차가능|평일09:30~22:00/주말&공휴일09:30~18:00|||||요거프레소 동래아동병원점|103호|||80713
요거프레소|아산배방점|||요거프레소|||충남 아산시 배방읍북수리 645-23|주차가능|평일&토요일11:00~22:00/일요일휴무|||||요거프레소 아산배방점|1층|||80713
요거프레소|연성대점|||요거프레소|||경기 안양시 만안구 안양3동 936-7|주차불가|평일AM08:00~PM22:00|||||요거프레소 연성대점||||80713
요거프레소|경주버드파크점|||요거프레소|||경북 경주시 북군동 185-1|주차가능|AM10:00~PM18:00|||||요거프레소 경주버드파크점||||80713
요거프레소|반송점|||요거프레소||경기 화성시 동탄공원로 24덕천메디칼프라자 104호 , 105호 ||주차가능|평일&주말10:00~22:00|||||요거프레소 반송점||||80713
요거프레소|울산유곡점|||요거프레소|||울산 중구 유곡동 90-25|주차불가|AM10:00~PM10:00|||||요거프레소 울산유곡점||||80713
요거프레소|경포대점|||요거프레소|||강원 강릉시 강문동 260-26|주차가능|AM10:00~AM22:00|||||요거프레소 경포대점||||80713
요거프레소|통영죽림점|||요거프레소|||경남 통영시 광도면 죽림리 1574-9|주차가능|평일&주말10:00~22:00|||||요거프레소 통영죽림점|101호|||80713
요거프레소|거제아주점|||요거프레소|||경남 거제시 아주동 1676-6|주차가능|AM10:00~PM22:00|||||요거프레소 거제아주점|1층|||80713
요거프레소|전주대점|||요거프레소||||주차가능|AM09:00~PM11:30|||||요거프레소 전주대점||||80713
요거프레소|선유도점|||요거프레소||||주차불가|AM07:30~PM09:00|||||요거프레소 선유도점||||80713
요거프레소|광주태전동점|||요거프레소|||경기 광주시 장지동 686-2|주차가능|AM10:30~PM10:30|||||요거프레소 광주태전동점||||80713
요거프레소|마산경남대점|||요거프레소||경남 창원시 마산합포구 월영북2길 20||주차불가|AM10:30~PM10:00|||||요거프레소 마산경남대점|( 1층)|||80713
요거프레소|광운대점|||요거프레소|||서울 노원구 월계동 496|주차가능|평일AM08:00~PM24:00/주말AM09:00~PM24:00|||||요거프레소 광운대점|- 3|||80713
요거프레소|남악점|||요거프레소|||전남 무안군 삼향면 남악리 2513|||||||요거프레소 남악점||||80713
요거프레소|대구불로점|||요거프레소|||대구 동구 불로동 443-8|불가|평일&주말09:30~22:30|||||요거프레소 대구불로점||||80713
요거프레소|별내로데오점|||요거프레소|||경기 남양주시 별내동 1015|주차불가|AM10:00~PM11:00|||||요거프레소 별내로데오점|오션일레븐 4타워|||80713
요거프레소|여주가남점|||요거프레소|||경기 여주군 가남면 태평리 141-14|주차불가|AM10:00~PM11:00|||||요거프레소 여주가남점||||80713
요거프레소|행신서정점|||요거프레소|||경기 고양시 덕양구 행신동 1083-2|주차가능|평일&주말AM09:00~PM12:00|||||요거프레소 행신서정점|센터프라자 1층|||80713
요거프레소|양구점|||요거프레소|||강원 양구군 양구읍 상리334-3 ||AM10:00~PM23:00|||||요거프레소 양구점||||80713
요거프레소|안산다이아몬드점|||요거프레소|||경기 안산시 단원구 선부동 1077-3|주차가능|AM10:00~PM11:00|||||요거프레소 안산다이아몬드점||||80713
요거프레소|횡성점|||요거프레소|||강원 횡성군 횡성읍 읍하리 112-22|주차불가|평일&주말10:00~22:00|||||요거프레소 횡성점|1층|||80713
요거프레소|용인중앙점|||요거프레소|||경기 용인시 처인구 김량장동 254-62|주차불가|평일&주말12:00~24:00|||||요거프레소 용인중앙점||||80713
요거프레소|한신대점|||요거프레소|||경기 오산시 양산동 382-3|주차가능|AM10:00~PM11:00|||||요거프레소 한신대점||||80713
요거프레소|역곡북부점|||요거프레소||경기 부천시 부일로 703||불주차가능|평일08:30 24:00/주말09:00 24:00|||||요거프레소 역곡북부점|101호 (역곡동)|||80713
요거프레소|예산터미널점|||요거프레소|||충남 예산군 예산읍 산성리 817-2|||||||요거프레소 예산터미널점||||80713
요거프레소|창원대점|||요거프레소|||경남 창원시 의창구 사림동 54-4|주차가능|AM10:00~PM11:00|||||요거프레소 창원대점|1층|||80713
요거프레소|평택청북지구점|||요거프레소|||경기 평택시 청북면 옥길리 1097부영5차 상가 103호 |주차가능|평일&주말10:00~22:00|||||요거프레소 평택청북지구점||||80713
요거프레소|서울교대점|||요거프레소|||서울 서초구 서초동 1598-1|주차불가|AM07:00~PM10:00|||||요거프레소 서울교대점|103호|||80713
요거프레소|원마운트점|||요거프레소|||경기 고양시 일산서구 대화동 2606|주차가능|AM10:00~PM10:00|||||요거프레소 원마운트점|원마운트 내 1층 210호|||80713
요거프레소|백석메가박스점|||요거프레소|||경기 고양시 일산동구 백석동 1242|주차가능|AM09:30~PM10:00|||||요거프레소 백석메가박스점|고양종합터미널 5층 메가박스 내|||80713
요거프레소|성남상대원점|||요거프레소||경기 성남시 중원구 희망로 314||주차불가|평일&주말12:00~22:00|||||요거프레소 성남상대원점||||80713
요거프레소|울산수변공원점|||요거프레소|||울산 남구 야음동 815-24|주차가능|평일&주말10:00~22:00|||||요거프레소 울산수변공원점||||80713
요거프레소|김천성내점|||요거프레소|||경북 김천시 성내동 184-1|주차가능|AM11:00~PM11:00|||||요거프레소 김천성내점|1층|||80713
요거프레소|남양주가운동점|||요거프레소|||경기 남양주시 가운동 667-1|주차불가|AM08:00~PM12:00|||||요거프레소 남양주가운동점|107호|||80713
요거프레소|광명일직점|||요거프레소|||경기 광명시 일직동 505-8|주차가능|평일&주말09:00~22:00|||||요거프레소 광명일직점||||80713
요거프레소|동대문구청점|||요거프레소|||서울 동대문구 용두동 39-902|주차불가|AM10:00~PM11:00|||||요거프레소 동대문구청점||||80713
요거프레소|정왕1호점|||요거프레소|||경기 시흥시 정왕동 1728-17|무|AM10:00~PM11:00|||||요거프레소 정왕1호점||||80713
요거프레소|울산호계점|||요거프레소|||울산 북구 호계동 218-1|주차가능|평일&주말10:30~23:00(첫째,셋째주화요일휴무)|||||요거프레소 울산호계점||||80713
요거프레소|오산이마트점|||요거프레소|||경기 오산시 원동 404|주차불가|AM10:00~PM10:00|||||요거프레소 오산이마트점|- 15 대림프라자 109호|||80713
요거프레소|경주동천타운점|||요거프레소|||경북 경주시 동천동 898-9|주차불가|AM10:00~PM10:00|||||요거프레소 경주동천타운점||||80713
요거프레소|신갈오거리점|||요거프레소|||경기 용인시 기흥구 신갈동 64-5|주차불가|AM10:00~PM11:00|||||요거프레소 신갈오거리점||||80713
요거프레소|봉담동화마을점|||요거프레소||경기 화성시 봉담읍 동화길 81-10상도프라자104 ||주차가능 (유료)|AM10:00~PM11:00|||||요거프레소 봉담동화마을점||||80713
요거프레소|문경점촌점|||요거프레소|||경북 문경시 점촌동 197|주차불가|AM10:00~PM10:00|||||요거프레소 문경점촌점|- 7|||80713
요거프레소|태백점|||요거프레소|||강원 태백시 황지동 25|주차가능|AM10:00~PM10:00|||||요거프레소 태백점|- 30번지|||80713
요거프레소|순천용당점|||요거프레소||전라남도 순천시 삼산로 92-28||주차가능|AM10:00~PM11:30|||||요거프레소 순천용당점||||80713
요거프레소|면목역점|||요거프레소|||서울 중랑구 면목동 121-20|주차가능|AM09:00~PM23:00|||||요거프레소 면목역점|1층|||80713
요거프레소|서울특별시립대점|||요거프레소|||서울 동대문구 전농동 149-1|주차불가|AM08:00~PM11:00|||||요거프레소 서울특별시립대점|1층|||80713
요거프레소|한예종점|||요거프레소|||서울 성북구 석관동 337-23|주차불가|평일08:00~24:00/주말09:00~24:00|||||요거프레소 한예종점||||80713
요거프레소|양평역점|||요거프레소||||주차불가|AM10:00~PM10:00|||||요거프레소 양평역점||||80713
요거프레소|공릉2호점(휴점)|||요거프레소|||서울 노원구 공릉동 333-15|주차불가|평일&주말10:00~23:00|||||요거프레소 공릉2호점(휴점)||||80713
요거프레소|거여역점|||요거프레소|||서울 송파구 거여동 567|주차불가|AM09:00~PM23:00|||||요거프레소 거여역점||||80713
요거프레소|중대안성점|||요거프레소|||경기 안성시 대덕면 내리685-11 |주차불가|AM10:00~PM11:00|||||요거프레소 중대안성점||||80713
요거프레소|울산KBS방송국점|||요거프레소|||울산 남구 신정동 1874|주차가능|AM9:00~PM10:00|||||요거프레소 울산KBS방송국점|동문아뮤티 상가 119호|||80713
요거프레소|인천산곡점|||요거프레소|||인천 부평구 산곡동 182|주차가능|평일AM10:00~PM10:00/주말토일휴무|||||요거프레소 인천산곡점|한양프라자 1층|||80713
요거프레소|고흥점|||요거프레소||전라남도 고흥군 고흥읍 여산당촌길 7||불가|평일&주말07:00~23:00|||||요거프레소 고흥점||||80713
요거프레소|보문동점|||요거프레소||||주차가능|AM10:00~PM10:00|||||요거프레소 보문동점||||80713
요거프레소|대부도점|||요거프레소|||경기 안산시 단원구 대부북동 1848-119|주차가능 (7대)|평일&주말10:00~21:00|||||요거프레소 대부도점|1층~ 2층|||80713
요거프레소|화성와우점|||요거프레소||경기도 화성시 봉담읍 와우로73번길 6||||||||요거프레소 화성와우점|태천상가 지하1층|||80713
요거프레소|무주덕유산리조트점|||요거프레소|||전북 무주군 설천면 심곡리 산43-15|||||||요거프레소 무주덕유산리조트점||||80713
요거프레소|대구다사점|||요거프레소|||대구 달성군 다사읍 죽곡리 822|주차불가|AM10:00~PM10:00|||||요거프레소 대구다사점|죽곡청아람푸르지오2단지 208동 101호|||80713
요거프레소|안산법원점|||요거프레소|||경기 안산시 고잔동 707안산법조타운 107호 |주차가능|평일&주말08:00~23:00|||||요거프레소 안산법원점||||80713
요거프레소|부평시장역점|||요거프레소|||인천 부평구 부평동 529|||||||요거프레소 부평시장역점|- 9|||80713
요거프레소|안양5동점|||요거프레소||경기 안양시 만안구 안양동안양로 224||주차불가|평일08:00~19:30/주말09:00~20:00|||||요거프레소 안양5동점||||80713
요거프레소|상지대점|||요거프레소|||강원 원주시 우산동 109-11|주차가능|월~목10:00~23:00금10:00~21:00&주말12:00~21:00|||||요거프레소 상지대점|1층|||80713
요거프레소|만수3지구점|||요거프레소|||인천 남동구 만수6동 인일프라자 107호 |주차불가|평일&주말09:00~24:00|||||요거프레소 만수3지구점||||80713
요거프레소|경주동천점|||요거프레소||경북 경주시 백률로57번길 3||주차불가|평일&주말09:00~23:00|||||요거프레소 경주동천점||||80713
요거프레소|덕성여대점|||요거프레소|||서울 도봉구 쌍문동 422-82|주차가능|AM8:00~PM11:00|||||요거프레소 덕성여대점||||80713
요거프레소|산본시장점|||요거프레소|||경기 군포시 산본동 216-14|주차불가|평일&토요일08:30~22:00/일요일12:00~22:00|||||요거프레소 산본시장점||||80713
요거프레소|울산화봉점|||요거프레소|||울산 북구 연암동 402-1|||||||요거프레소 울산화봉점|성원아파트상가|||80713
요거프레소|김해장유점|||요거프레소|||경남 김해시 장유면 관동리 451-1|주차가능|AM10:00~PM11:00|||||요거프레소 김해장유점|관동프라자 1층 104호|||80713
요거프레소|순천대점|||요거프레소|||전남 순천시 석현동 87KT 북순천지점 1층 |||||||요거프레소 순천대점||||80713
요거프레소|광화문오피시아점|||요거프레소||||건물 내 주차장 이용주차가능(1시간30분 무료)|평일8:00~18:00/주말휴무|||||요거프레소 광화문오피시아점||||80713
요거프레소|여수국동점|||요거프레소||||주차불가|AM09:00~PM11:00|||||요거프레소 여수국동점||||80713
요거프레소|광양마동점|||요거프레소||||주차가능|AM9:00~PM11:00|||||요거프레소 광양마동점||||80713
요거프레소|아산용화점|||요거프레소|||충남 아산시 용화동 981|주차가능|AM08:00~PM10:00|||||요거프레소 아산용화점||||80713
요거프레소|경주서라벌대점|||요거프레소|||경북 경주시 충효동 3002-8|주차불가|AM10:00 PM11:00|||||요거프레소 경주서라벌대점|1층|||80713
요거프레소|안산와동점|||요거프레소|||경기 안산시 단원구 와동 802-9|주차불가|AM10:00 PM10:00|||||요거프레소 안산와동점||||80713
요거프레소|고대세종점|||요거프레소||세종특별자치시 조치원읍 모과나무길 34||주차가능|평일&주말09:00~23:00|||||요거프레소 고대세종점||||80713
요거프레소|당진송악점|||요거프레소||충남 당진군 송악면송악로 10-3||주차가능|AM09:00 PM10:00|||||요거프레소 당진송악점||||80713
요거프레소|김천부곡점|||요거프레소|||경북 김천시 부곡동 412-9|주차불가|AM09:00 PM10:00|||||요거프레소 김천부곡점||||80713
요거프레소|북아현점|||요거프레소|||서울 서대문구 북아현동 129-56|불가|평일&주말10:00~22:00|||||요거프레소 북아현점||||80713
요거프레소|청계점|||요거프레소|||경기 의왕시 청계동 990|주차불가|AM08:30 PM10:00|||||요거프레소 청계점|세종프라자주차빌딩 104호|||80713
요거프레소|대림역점|||요거프레소|||서울 구로구 구로동 152-1|주차불가|AM11:30 PM12:00|||||요거프레소 대림역점||||80713
요거프레소|하동터미널점|||요거프레소|||경남 하동군 하동읍 읍내리 324-23|주차불가|AM10:00 PM10:00|||||요거프레소 하동터미널점||||80713
요거프레소|원호점|||요거프레소|||경북 구미시 고아읍 원호리 439-5|주차불가|AM10:00 PM10:00|||||요거프레소 원호점|104호|||80713
요거프레소|오포점|||요거프레소|||경기 광주시 오포읍 신현리 722-1|주차가능|AM08:00 10:00PM|||||요거프레소 오포점||||80713
요거프레소|여주중앙로점|||요거프레소|||경기 여주시 홍문동 25-2|주차가능|AM09:00 PM11:00|||||요거프레소 여주중앙로점||||80713
요거프레소|세류역점|||요거프레소|||경기 수원시 권선구 세류동 1146-12|주차가능|AM08:00 PM10:00|||||요거프레소 세류역점||||80713
요거프레소|용인양지점|||요거프레소|||경기 용인시 처인구 양지면590-1외 3필지 가동 1층 |주차불가|AM08:00 PM10:00|||||요거프레소 용인양지점||||80713
요거프레소|화곡푸르지오점|||요거프레소|||서울 강서구 내발산동 714-4|주차가능|평일&주말10:00 22:00|||||요거프레소 화곡푸르지오점|태승훼미리 APT 5차 상가 107호|||80713
요거프레소|제천점|||요거프레소||||주차불가|AM10:00 PM10:00|||||요거프레소 제천점||||80713
요거프레소|노량진점|||요거프레소|||서울 동작구 노량진동 126-10|주차불가|AM07:00~PM11:00|||||요거프레소 노량진점|1층|||80713
요거프레소|지행역점|||요거프레소|||경기 동두천시 지행동 695-5|주차가능|평일&주말09:30~23:00|||||요거프레소 지행역점|내행플라자 1층 111호|||80713
요거프레소|부천롯데점|||요거프레소||||주차가능|AM10:00~PM11:00|||||요거프레소 부천롯데점||||80713
요거프레소|이천하이닉스점|||요거프레소|||경기 이천시 부발읍 아미리 726-9|주차가능(유료)|평일&주말09:00~22:00|||||요거프레소 이천하이닉스점|현대시티프라자 102|||80713
요거프레소|진주신안점|||요거프레소|||경남 진주시 신안동 423|주차불가|AM10:00~PM10:00|||||요거프레소 진주신안점||||80713
요거프레소|순천왕지점|||요거프레소|||전남 순천시 조례동 1833-5|주차불가|AM10:00~PM23:00|||||요거프레소 순천왕지점||||80713
요거프레소|구미문성점|||요거프레소|||경북 구미시 고아읍 문성리 1281|주차가능|평일&주말10:00~23:00|||||요거프레소 구미문성점||||80713
요거프레소|화성반월1호점|||요거프레소||경기 화성시 영통로26번길 33||주차가능|AM09:00~PM23:00|||||요거프레소 화성반월1호점||||80713
요거프레소|무전점|||요거프레소|||경남 통영시 무전동 1020-5|주차불가|AM11:00~PM23:00|||||요거프레소 무전점||||80713
요거프레소|안동성소병원점|||요거프레소|||경북 안동시 광석동 187-19|주차불가|평일&주말09:00~22:00(일요일휴무)|||||요거프레소 안동성소병원점||||80713
요거프레소|인천용현점|||요거프레소|||인천 남구 용현5동 627-425|주차불가|10:00~24:00|||||요거프레소 인천용현점|101호|||80713
요거프레소|곡성점|||요거프레소||전남 곡성군 곡성읍 중앙로 97||주차가능|평일&주말:08:00~22:00|||||요거프레소 곡성점||||80713
요거프레소|한남순천향병원점|||요거프레소|||서울 용산구 한남동 639-1|불주차가능|AM09:00~PM11:00|||||요거프레소 한남순천향병원점|1층|||80713
요거프레소|서대문역점|||요거프레소||서울 서대문구 충정로 2가 18||불주차가능|AM10:00~PM11:00(토,일AM11:00~PM11:00)|||||요거프레소 서대문역점||||80713
요거프레소|대학로1호점|||요거프레소|||서울 종로구 연건동 139-2|불주차가능|평일08:00~20:30/주말&공휴일11:30~19:00|||||요거프레소 대학로1호점|1층 북측가게|||80713
요거프레소|봉천우성점|||요거프레소|||서울 관악구 봉천동 36-2|주차불가|AM09:30~PM10:00|||||요거프레소 봉천우성점||||80713
요거프레소|연수롯데마트점|||요거프레소|||인천 연수구 청학동 503-1|주차가능|AM08:00~PM11:00|||||요거프레소 연수롯데마트점|아리옴2프라자 104호|||80713
요거프레소|전주센트럴파크점|||요거프레소||||주차가능(상가 주차장)|AM10:00~PM10:00(공휴일AM12:00~PM10:00)|||||요거프레소 전주센트럴파크점||||80713
요거프레소|거제능포점|||요거프레소|||경남 거제시 능포동 661-3|주차가능(유료주차장)|AM10:00~PM11:00|||||요거프레소 거제능포점||||80713
요거프레소|거제와현모래숲점|||요거프레소|||경남 거제시 일운면 와현리 381-56|주차가능|AM10:00~PM10:00|||||요거프레소 거제와현모래숲점||||80713
요거프레소|인천시청점|||요거프레소|||인천 남동구 구월동 1135-10|주차가능|AM10:00~PM11:00|||||요거프레소 인천시청점|인천 YWCA 1층|||80713
요거프레소|신구대점|||요거프레소|||경기 성남시 중원구 금광동 3120|불주차가능|AM08:00~PM11:50|||||요거프레소 신구대점|1층|||80713
요거프레소|응암점|||요거프레소|||서울 은평구 응암동 578-2|주차가능(매장 앞 2대)|AM08:00~PM12:00|||||요거프레소 응암점|1층|||80713
요거프레소|고흥녹동점|||요거프레소|||전남 고흥군 도양읍 봉암리 2699-275|주차가능 (20대)|AM10:30~PM09:30|||||요거프레소 고흥녹동점||||80713
요거프레소|한남대점|||요거프레소|||대전 동구 홍도동 92-26|주차가능(주변이용)|AM11:00~PM24:00|||||요거프레소 한남대점||||80713
요거프레소|군산지곡점|||요거프레소|||전북 군산시 지곡동 496|주차가능(뒤쪽 주차장)|AM09:00~PM11:00(주일PM02:00~PM11:00)|||||요거프레소 군산지곡점||||80713
요거프레소|홍대조치원점|||요거프레소||세종 조치원읍 섭골길 96||주차가능|평일&주말11:00~24:00,토요일휴무|||||요거프레소 홍대조치원점||||80713
요거프레소|양덕원점|||요거프레소|||강원 홍천군 남면 양덕원리 181-1|주차가능|AM07:00~PM11:00|||||요거프레소 양덕원점||||80713
요거프레소|예천점|||요거프레소|||경북 예천군 예천읍 노하리 71-5|주차가능|AM10:00~PM09:30|||||요거프레소 예천점||||80713
요거프레소|통영항남점|||요거프레소|||경남 통영시 항남동 212|주차불가|평일&주말10:30~21:00|||||요거프레소 통영항남점||||80713
요거프레소|인천송림점|||요거프레소|||인천 동구 송림동 343|주차가능(단지내)|AM10:00~PM08:00(주말AM12:00~PM07:00)|||||요거프레소 인천송림점|동산휴먼시아A단지 2BL-202|||80713
요거프레소|순천중앙점|||요거프레소|||전남 순천시 중앙동 61-37|불주차가능|AM10:00~PM11:00|||||요거프레소 순천중앙점||||80713
요거프레소|원천점|||요거프레소||경기 수원시 영통구 매영로 143||주차가능|평일&주말10:00~22:00|||||요거프레소 원천점|1층 106호|||80713
요거프레소|천안두정점|||요거프레소|||충남 천안시 서북구 성정2동 1519|주차가능|AM08:00~PM10:30|||||요거프레소 천안두정점||||80713
요거프레소|안중점|||요거프레소|||경기 평택시 안중읍 현화리 837-13|주차가능|AM09:00~PM11:00|||||요거프레소 안중점|우성프라자 102호|||80713
요거프레소|오산대점|||요거프레소||경기 오산시 궐동로 69번길 53||주차가능|평일&주말09:00~24:00|||||요거프레소 오산대점||||80713
요거프레소|벌교점|||요거프레소|||전남 보성군 벌교읍 벌교리 625-38|주차가능(가까운 벌교역 광장)|AM09:00~PM11:00|||||요거프레소 벌교점||||80713
요거프레소|목동2호점|||요거프레소||||주차가능(한 시간정도)|AM09:00~PM10:30|||||요거프레소 목동2호점||||80713
요거프레소|을지로3가점|||요거프레소||||주차가능(유료 주차창)|AM07:30~PM10:00|||||요거프레소 을지로3가점||||80713
요거프레소|온양터미널점|||요거프레소|||충남 아산시 모종동 568-2|주차가능(지하주차장)|AM10:00~PM10:00|||||요거프레소 온양터미널점|메디포스 103호|||80713
요거프레소|용문점|||요거프레소|||경기 양평군 용문면 다문리 728-18|주차가능|AM08:00~PM10:00|||||요거프레소 용문점||||80713
요거프레소|당산역점|||요거프레소|||서울 영등포구 당산동 5가 42번지삼성래미안상가 101-3|주차가능|AM07:30~PM11:00|||||요거프레소 당산역점||||80713
요거프레소|이천라온팰리스점|||요거프레소|||경기 이천시 중리동 213|주차가능|AM09:00~PM11:30|||||요거프레소 이천라온팰리스점|126~127호|||80713
요거프레소|석적점|||요거프레소|||경북 칠곡군 석적읍 중리204-9 |-|AM10:00~PM10:00|||||요거프레소 석적점||||80713
요거프레소|영통점|||요거프레소|||경기 수원시 영통구 영통동 961-6|주차가능|AM08:00~PM12:00|||||요거프레소 영통점|트리플렉스 117|||80713
요거프레소|남양주청학점|||요거프레소|||경기 남양주시 별내면 청학리 413-5|주차가능|AM08:00~PM10:00|||||요거프레소 남양주청학점|양지프라자 101|||80713
요거프레소|삼척점|||요거프레소||||주차가능|AM10:00~PM11:00|||||요거프레소 삼척점||||80713
요거프레소|전남구례점|||요거프레소|||전남 구례군 구례읍 봉동리 337-3|주차가능|AM10:00~PM10:00|||||요거프레소 전남구례점||||80713
요거프레소|계원대점|||요거프레소|||경기 의왕시 내손동 757-4|주차가능|평일&주말10:30~23:00|||||요거프레소 계원대점|107|||80713
요거프레소|울산상안점|||요거프레소||울산 북구 아진로 41-7||주차가능|평일&주말09:00 24:00|||||요거프레소 울산상안점|1층 103호|||80713
요거프레소|성북소방서점|||요거프레소|||서울 성북구 종암동 80-1|주차가능|AM10:00~PM10:00|||||요거프레소 성북소방서점|도원프라자 106|||80713
요거프레소|마산삼계점|||요거프레소||경남 창원시 마산회원구 내서읍 삼계3길 14||주차가능|AM11:00~PM11:00|||||요거프레소 마산삼계점|효명빌딩|||80713
요거프레소|서산동문점|||요거프레소|||충남 서산시 동문동 423-7|주차불가|AM09:00~PM10:00|||||요거프레소 서산동문점||||80713
요거프레소|대방점|||요거프레소|||서울 영등포구 신길7동 841|유료주차장|AM08:00~PM12:00|||||요거프레소 대방점||||80713
요거프레소|구리인창점|||요거프레소|||경기 구리시 인창동 670-8|주차가능|평일&주말09:00~23:00|||||요거프레소 구리인창점|1- 103호|||80713
요거프레소|순천연향점|||요거프레소|||전남 순천시 연향동 1362-11|-| |||||요거프레소 순천연향점||||80713
요거프레소|달성점|||요거프레소|||대구 달성군 화원읍 천내리 53-13|도로앞 주차가능|평일&주말10:00~23:00|||||요거프레소 달성점||||80713
요거프레소|신포점|||요거프레소|||인천 중구 신포동 1-13|주차가능|평일&주말10:30~21:30|||||요거프레소 신포점||||80713
요거프레소|면목점|||요거프레소|||서울 중랑구 면목7동 665-3|-|평일&주말10:00 22:00|||||요거프레소 면목점|1층|||80713
요거프레소|숭실대점|||요거프레소|||서울 동작구 상도동 506-2|주차가능|AM10:00~PM12:00|||||요거프레소 숭실대점||||80713
요거프레소|아차산역점|||요거프레소||||주차가능|AM09:30~PM10:30|||||요거프레소 아차산역점||||80713
요거프레소|광양점|||요거프레소|||전남 광양시 광양읍 읍내리 134-2|주차가능|AM10:00~PM12:00|||||요거프레소 광양점|1층 1호|||80713
요거프레소|청주서원대점|||요거프레소|||충북 청주시 흥덕구 모충동 서원대학교249-1 |불주차가능|AM10:30~PM10:30|||||요거프레소 청주서원대점||||80713
요거프레소|가양역점|||요거프레소|||서울 강서구 가양동 1480-8|주차가능|평일&주말10:00~22:00|||||요거프레소 가양역점|주영빌딩 1층 104호|||80713
요거프레소|울산병영점|||요거프레소|||울산 중구 남외동 397|주차가능|월~토12:00~23:00/일요일14:00~23:00|||||요거프레소 울산병영점||||80713
요거프레소|왜관중앙점|||요거프레소|||경북 칠곡군 왜관읍 왜관리 230-21|불주차가능|AM10:00~PM11:00|||||요거프레소 왜관중앙점||||80713
요거프레소|포항상원점|||요거프레소|||경북 포항시 북구 남빈동 572|주차불가|AM11:00~PM11:00|||||요거프레소 포항상원점|2층|||80713
요거프레소|여수전남대점|||요거프레소|||전남 여수시 미평동 759-1|-| |||||요거프레소 여수전남대점||||80713
요거프레소|양주점|||요거프레소|||경기 양주시 삼숭동 202-35|주차가능|평일&주말09:00~22:00|||||요거프레소 양주점||||80713
요거프레소|부천대점|||요거프레소||경기도 부천시 신흥로56번길 30||주차불가|평일&주말08:30~23:00|||||요거프레소 부천대점||||80713
요거프레소|서울과학기술대점|||요거프레소|||서울 노원구 공릉동 440-16|주차가능|평일&주말10:00~23:00|||||요거프레소 서울과학기술대점||||80713
요거프레소|성남신흥점|||요거프레소|||경기 성남시 수정구 신흥동 4201|주차불가|평일&주말10:00~22:00|||||요거프레소 성남신흥점||||80713
