##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@지역재래시장
소공지하도상가||126.9801302|37.5644408|지역재래시장||서울특별시 중구 소공로 지하102||중형시장(점포 100~499개);||||||소공지하도상가|(남대문로2가)|||90302
수유북부시장||||지역재래시장||서울특별시 강북구 삼양로 91길 11의 12||법인시장;소형시장(점포 100개 미만);||||||수유북부시장||||90302
수유시장||127.0229047|37.630752|지역재래시장||서울특별시 강북구 도봉로67길 18||법인시장;소형시장(점포 100개 미만);||||||수유시장||||90302
수유재래시장||127.0224292|37.6315058|지역재래시장||서울특별시 강북구 도봉로71길 26||공동시장;중형시장(점포 100~499개);||||||수유재래시장||||90302
수유전통시장||127.0216192|37.6315027|지역재래시장||서울특별시 강북구 도봉로67길 18||법인시장;소형시장(점포 100개 미만);|||||수유골목시장|수유전통시장||||90302
수유중앙시장||127.0213394|37.6403089|지역재래시장||서울특별시 강북로 노해로 17길 21||법인시장;소형시장(점포 100개 미만);||||||수유중앙시장||||90302
수유프라자||127.0234513|37.6316594|지역재래시장||서울특별시 강북구 도봉로 261||법인시장;중형시장(점포 100~499개);||||||수유프라자||||90302
숭례문수입상가||126.9762838|37.5591536|지역재래시장||서울특별시 중구 소월로 3||법인시장;중대형시장(점포 500~999개);||||||숭례문수입상가||||90302
숭인시장||127.0295953|37.6130947|지역재래시장||서울특별시 강북구 도봉로 45||법인시장;중형시장(점포 100~499개);||||||숭인시장||||90302
시청광장지하도상가||126.9807672|37.5659887|지역재래시장||서울특별시 중구 을지로 지하12||소형시장(점포 100개 미만);||||||시청광장지하도상가|(을지로1가)|||90302
신곡종합시장||126.8431852|37.5183287|지역재래시장||서울특별시 양천구 신월로16길 5||개인시장;소형시장(점포 100개 미만);||||||신곡종합시장|(신월동)|||90302
신도봉시장||127.0412254|37.6700601|지역재래시장||서울특별시 도봉구 도당로 27길 60||법인시장;소형시장(점포 100개 미만);||||||신도봉시장||||90302
신림종합시장||126.917026|37.4846028|지역재래시장||서울특별시 관악구 남부순환로 157길 63||법인시장;소형시장(점포 100개 미만);||||||신림종합시장||||90302
신림중앙시장||||지역재래시장||서울특별시 관악구 조원로16길 27||법인시장;중형시장(점포 100~499개);||||||신림중앙시장||||90302
신림현대종합상가||126.9383251|37.4626176|지역재래시장||서울특별시 관악구 신림로 29길 3-20||공동시장;소형시장(점포 100개 미만);||||||신림현대종합상가||||90302
신사상가||127.0283956|37.5322509|지역재래시장||서울특별시 강남구 압구정로29길 72-1||공동시장;소형시장(점포 100개 미만);||||||신사상가||||90302
신설종합시장||127.0203228|37.5726301|지역재래시장||서울특별시 종로구 숭인동 난계로27길 51||공동시장;중형시장(점포 100~499개);||||||신설종합시장||||90302
신성시장||127.0884852|37.5580016|지역재래시장||서울특별시 광진구 용마산로 50||법인시장;소형시장(점포 100개 미만);||||||신성시장||||90302
신신림시장||||지역재래시장||서울특별시 관악구 원신2길 34||법인시장;소형시장(점포 100개 미만);||||||신신림시장||||90302
신아타운||||지역재래시장||서울특별시 중랑구 봉화산로 194||공동시장;중형시장(점포 100~499개);||||||신아타운|(신내동)|||90302
신원시장||126.927367|37.4820265|지역재래시장||서울특별시 관악구 신원로3길 20-3||공동시장;중형시장(점포 100~499개);||||||신원시장||||90302
신월중앙시장||126.8421518|37.5280344|지역재래시장||서울특별시 강서구 강서로 5나길 109||공동시장;소형시장(점포 100개 미만);||||||신월중앙시장||||90302
신응암시장||126.9192364|37.594835|지역재래시장||서울특별시 은평구 응암로22길 3-1||공동시장;소형시장(점포 100개 미만);||||||신응암시장||||90302
신중앙시장||||지역재래시장||서울특별시 중구 퇴계로85길 36||공동시장;중형시장(점포 100~499개);||||||신중앙시장|(황학동)|||90302
쌍문시장||127.0329526|37.6483283|지역재래시장||서울특별시 도봉구 도봉로113길 20||공동시장;소형시장(점포 100개 미만);||||||쌍문시장||||90302
아현시장||126.954675|37.5565917|지역재래시장||서울특별시 마포구 아현동 굴레방로 7길 8||공동시장;중형시장(점포 100~499개);||||||아현시장||||90302
암사종합시장||127.1291406|37.5517849|지역재래시장||서울특별시 강동구 상암로 11길 17||공동시장;중형시장(점포 100~499개);||||||암사종합시장||||90302
양재시장||127.0379522|37.4842744|지역재래시장||서울특별시 서초구 남부순환로356길 15||공동시장;소형시장(점포 100개 미만);||||||양재시장|(양재동)|||90302
연서시장||126.9221094|37.6194638|지역재래시장||서울특별시 은평구 연서로 247||법인시장;중형시장(점포 100~499개);||||||연서시장|(불광동)|||90302
연신내상점가||||지역재래시장||서울특별시 은평구 연서로29길 11-12||중대형시장(점포 500~999개);||||||연신내상점가|(갈현동)|||90302
영도시장||126.9405833|37.5046898|지역재래시장||서울특별시 동작구 장승배기로 10길 26||법인시장;소형시장(점포 100개 미만);||||||영도시장||||90302
영동교골목시장||127.0626219|37.5386483|지역재래시장||서울특별시 광진구 동일로10길 30||공동시장;중형시장(점포 100~499개);||||||영동교골목시장||||90302
영동전통시장||127.0235107|37.5105017|지역재래시장||서울특별시 강남구 강남대로 128길 20||공동시장;중형시장(점포 100~499개);||||||영동전통시장|영동프라자 2동 204호|||90302
영등포로타리지하상가||126.907807|37.5177549|지역재래시장||서울특별시 영등포구 영중로 지하20||중형시장(점포 100~499개);||||||영등포로타리지하상가||||90302
영등포시장기계공구상가||126.9095428|37.520772|지역재래시장||서울특별시 영등포구 영중로 14길 48||중형시장(점포 100~499개);||||||영등포시장기계공구상가||||90302
영등포시장지하도상점가||126.9056449|37.520053|지역재래시장||||소형시장(점포 100개 미만);||||||영등포시장지하도상점가||||90302
영등포역지하도상가||||지역재래시장||서울특별시 영등포구 경인로 지하843||소형시장(점포 100개 미만);||||||영등포역지하도상가|(영등포동3가)|||90302
영등포전통시장||126.9073132|37.5197603|지역재래시장||서울특별시 영등포구 영중로 14길 27||중형시장(점포 100~499개);||||||영등포전통시장||||90302
영등포제일상가||126.9067118|37.5198826|지역재래시장||서울특별시 영등포구 영등포로 225||소형시장(점포 100개 미만);||||||영등포제일상가|(영등포동5가)|||90302
영신상가||126.9067118|37.5198826|지역재래시장||서울특별시 영등포구 영등포로 225||공동시장;소형시장(점포 100개 미만);||||||영신상가|(영등포동5가)|||90302
영일시장||126.9007056|37.5160624|지역재래시장||서울특별시 영등포구 문래로30길 27||법인시장;중형시장(점포 100~499개);||||||영일시장||||90302
영진시장||||지역재래시장||서울특별시 마포구 동교로 12길 21||공동시장;소형시장(점포 100개 미만);||||||영진시장||||90302
영천시장||126.9601661|37.5714785|지역재래시장||서울특별시 서대문구 통일로 189-1||개인시장;소형시장(점포 100개 미만);||||||영천시장|영천시장|||90302
왕십리도선동상점가||127.034338|37.5638226|지역재래시장||서울특별시 성동구 왕십리로 24||중형시장(점포 100~499개);||||||왕십리도선동상점가|가길 19 가나B1층|||90302
용강상점가||126.9439604|37.5398498|지역재래시장||서울특별시 마포구 마포대로1길 9||중형시장(점포 100~499개);||||||용강상점가||||90302
용답상가시장||127.0524586|37.5635766|지역재래시장||서울특별시 성동구 용답25라길 23||공동시장;중형시장(점포 100~499개);||||||용답상가시장||||90302
용두시장||127.0295123|37.5785042|지역재래시장||서울특별시 동대문구 무학로37길 12||법인시장;소형시장(점포 100개 미만);||||||용두시장||||90302
용문전통시장||127|37.5358937|지역재래시장||서울특별시 용산구 새창로 116-7||공동시장;중형시장(점포 100~499개);||||||용문전통시장|(용문동)|||90302
우리시장||126.9062548|37.4973263|지역재래시장||서울특별시 영등포구 도림로62길 3||중형시장(점포 100~499개);||||||우리시장|(대림동)|||90302
우림골목시장||127.0982447|37.5969827|지역재래시장||서울특별시 중랑구 망우로62길 52-4||공동시장;중형시장(점포 100~499개);||||||우림골목시장|(망우동)|||90302
우림시장||126.920401|37.4702368|지역재래시장||서울특별시 관악구 난곡로 26길 19||법인시장;소형시장(점포 100개 미만);||||||우림시장||||90302
우성상가시장||126.8335585|37.5226229|지역재래시장||서울특별시 양천구 지양로 78||개인시장;소형시장(점포 100개 미만);||||||우성상가시장||||90302
우이시장||127.0166013|37.6485292|지역재래시장||서울특별시 강북구 노해로 23길 68||법인시장;소형시장(점포 100개 미만);||||||우이시장||||90302
월정로시장||126.8356802|37.5334337|지역재래시장||서울특별시 양천구 월정로29길 3||공동시장;소형시장(점포 100개 미만);||||||월정로시장||||90302
은마/종합상점가||||지역재래시장||서울특별시 강남구 삼성로 212||중형시장(점포 100~499개);||||||은마 종합상점가||||90302
을지로지하쇼핑센터||126.9866777|37.5658271|지역재래시장||서울특별시 중구 을지로 지하131||중형시장(점포 100~499개);||||||을지로지하쇼핑센터|(을지로3가)|||90302
을지입구지하쇼핑센터||126.9838269|37.565872|지역재래시장||서울특별시 중구 을지로 지하58||소형시장(점포 100개 미만);||||||을지입구지하쇼핑센터|(을지로2가)|||90302
이경시장||127.0661086|37.5946505|지역재래시장||서울특별시 동대문구 휘경로 53||법인시장;소형시장(점포 100개 미만);||||||이경시장||||90302
이문제일시장||||지역재래시장||서울특별시 동대문구 이문로 200||공동시장;소형시장(점포 100개 미만);||||||이문제일시장||||90302
이촌종합시장||126.9748189|37.5206665|지역재래시장||서울특별시 용산구 이촌로77길 19||공동시장;중형시장(점포 100~499개);||||||이촌종합시장||||90302
이태원시장||126.990044|37.5337979|지역재래시장||서울특별시 용산구 이태원로 14길 6||법인시장;중형시장(점포 100~499개);||||||이태원시장||||90302
