##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대자동차서비스블루핸즈
현대차블루핸즈|남부자동차서비스|||현대자동차서비스블루핸즈|031-2055005|경기도 수원시 영통구 영통로 173||||||||현대차블루핸즈 남부자동차서비스|(망포동)|||160405
현대차블루핸즈|남부자동차정비공장|||현대자동차서비스블루핸즈|053-7951000|대구광역시 수성구 욱수천로 90-17||||||||현대차블루핸즈 남부자동차정비공장|(신매동)|||160405
현대차블루핸즈|남부점|||현대자동차서비스블루핸즈|055389-0043|경상남도 양산시 중앙로 81||||||||현대차블루핸즈 남부점|(남부동)|||160405
현대차블루핸즈|남산점|||현대자동차서비스블루핸즈|051517-0304|부산광역시 금정구 중앙대로 2007||||||||현대차블루핸즈 남산점|(남산동)|||160405
현대차블루핸즈|남성공업사|||현대자동차서비스블루핸즈|02-9671235|서울특별시 동대문구 왕산로 146||||||||현대차블루핸즈 남성공업사|(용두동)|||160405
현대차블루핸즈|남양점|||현대자동차서비스블루핸즈|031-3559800|경기도 화성시 남양읍 수작이길 115||||||||현대차블루핸즈 남양점||||160405
현대차블루핸즈|남양점|||현대자동차서비스블루핸즈|033-5739009|강원도 삼척시 사대안길 66||||||||현대차블루핸즈 남양점|(남양동)|||160405
현대차블루핸즈|남원주/현대서비스|||현대자동차서비스블루핸즈|033-7345600|강원도 원주시 만대로 200-22||||||||현대차블루핸즈 남원주/현대서비스|(무실동)|||160405
현대차블루핸즈|남원현대서비스|||현대자동차서비스블루핸즈|063-6269933|전라북도 남원시 춘향로 162-8||마이티;카운티;쏠라티||||||현대차블루핸즈 남원현대서비스|(용정동)|||160405
현대차블루핸즈|남정점|||현대자동차서비스블루핸즈|061-7429800|전라남도 순천시 남산로 10||||||||현대차블루핸즈 남정점|(남정동)|||160405
현대차블루핸즈|남지점|||현대자동차서비스블루핸즈|055-5265456|경상남도 창녕군 남지읍 남지중앙1길 71-7||||||||현대차블루핸즈 남지점||||160405
현대차블루핸즈|남천안현대서비스|||현대자동차서비스블루핸즈|041-5785533|충청남도 천안시 동남구 남부대로 88||||||||현대차블루핸즈 남천안현대서비스|(신방동)|||160405
현대차블루핸즈|남천점|||현대자동차서비스블루핸즈|051-6268204|부산광역시 수영구 광남로 23||||||||현대차블루핸즈 남천점|(남천동)|||160405
현대차블루핸즈|남천점|||현대자동차서비스블루핸즈|043-6465131|충청북도 제천시 의병대로 134||||||||현대차블루핸즈 남천점|(남천동)|||160405
현대차블루핸즈|남촌점|||현대자동차서비스블루핸즈|032-4678008|인천광역시 남동구 남촌로 122||||||||현대차블루핸즈 남촌점|(남촌동)|||160405
현대차블루핸즈|남항점|||현대자동차서비스블루핸즈|051415-1756|부산광역시 영도구 절영로 42||||||||현대차블루핸즈 남항점|(남항동1가)|||160405
현대차블루핸즈|남해점|||현대자동차서비스블루핸즈|055-8633014|경상남도 남해군 남해읍 화전로 122번길 21-1||||||||현대차블루핸즈 남해점||||160405
현대차블루핸즈|내곡점|||현대자동차서비스블루핸즈|033-6468598|강원도 강릉시 범일로 598-6||||||||현대차블루핸즈 내곡점|(내곡동)|||160405
현대차블루핸즈|내덕점|||현대자동차서비스블루핸즈|043-2167777|충청북도 청주시 청원구 1순환로 252-2||||||||현대차블루핸즈 내덕점|(내덕동)|||160405
현대차블루핸즈|내동점|||현대자동차서비스블루핸즈|055-3278110|경상남도 김해시 금관대로 1298||||||||현대차블루핸즈 내동점|(내동)|||160405
현대차블루핸즈|내서점|||현대자동차서비스블루핸즈|055-2327740|경상남도 창원시 마산회원구 내서읍 호원로 263||||||||현대차블루핸즈 내서점||||160405
현대차블루핸즈|내이점|||현대자동차서비스블루핸즈|055-3565151|경상남도 밀양시 시청서길 21||||||||현대차블루핸즈 내이점|(내이동)|||160405
현대차블루핸즈|내촌점|||현대자동차서비스블루핸즈|031-5341009|경기도 포천시 내촌면 음고개길 1||||||||현대차블루핸즈 내촌점|1층 1호|||160405
현대차블루핸즈|내포현대서비스|||현대자동차서비스블루핸즈|041-6306800|충청남도 홍성군 홍북면 홍북로453번길 50||||||||현대차블루핸즈 내포현대서비스||||160405
현대차블루핸즈|노변점|||현대자동차서비스블루핸즈|053-7938204|대구광역시 수성구 고산로 69||||||||현대차블루핸즈 노변점|(노변동)|||160405
현대차블루핸즈|노형북부점|||현대자동차서비스블루핸즈|064-7471475|제주특별자치도 제주시 월광로 43||||||||현대차블루핸즈 노형북부점|(노형동)|||160405
현대차블루핸즈|노형점|||현대자동차서비스블루핸즈|064-7465109|제주특별자치도 제주시 원노형로 39||||||||현대차블루핸즈 노형점|(노형동)|||160405
현대차블루핸즈|녹번서부점|||현대자동차서비스블루핸즈|02-3548186|서울특별시 은평구 통일로 661||||||||현대차블루핸즈 녹번서부점|(녹번동)|||160405
현대차블루핸즈|녹번점|||현대자동차서비스블루핸즈|02-3890404|서울특별시 은평구 진흥로 126||||||||현대차블루핸즈 녹번점|(녹번동)|||160405
현대차블루핸즈|논산내동점|||현대자동차서비스블루핸즈|041-7353100|충청남도 논산시 시민로 175||||||||현대차블루핸즈 논산내동점|(내동)|||160405
현대차블루핸즈|논산현대서비스|||현대자동차서비스블루핸즈|041-7340797|충청남도 논산시 채운면 계백로 608||||||||현대차블루핸즈 논산현대서비스|(외3필지)|||160405
현대차블루핸즈|농소점|||현대자동차서비스블루핸즈|063533-8275|전라북도 정읍시 명덕1길 89||||||||현대차블루핸즈 농소점|(농소동)|||160405
현대차블루핸즈|능곡점|||현대자동차서비스블루핸즈|031-3161190|경기도 시흥시 능곡중앙로 76||||||||현대차블루핸즈 능곡점|(능곡동)|||160405
현대차블루핸즈|능동점|||현대자동차서비스블루핸즈|02-444-3690|서울특별시 광진구 능동로 247||||||||현대차블루핸즈 능동점|(군자동)|||160405
현대차블루핸즈|능동점|||현대자동차서비스블루핸즈|031-6134442|경기도 화성시 동탄하나2길 10||||||||현대차블루핸즈 능동점|(능동)|||160405
현대차블루핸즈|능평점|||현대자동차서비스블루핸즈|031-7669005|경기도 광주시 오포읍 오포로 260||||||||현대차블루핸즈 능평점||||160405
현대차블루핸즈|다대점|||현대자동차서비스블루핸즈|051263-1230|부산광역시 사하구 다대로 591||||||||현대차블루핸즈 다대점|(다대동)|||160405
현대차블루핸즈|다사점|||현대자동차서비스블루핸즈|053631-0365|대구광역시 달성군 다사읍 왕선로 60||||||||현대차블루핸즈 다사점||||160405
현대차블루핸즈|다율점|||현대자동차서비스블루핸즈|031-9438571|경기도 파주시 청암로48번길 16-4||||||||현대차블루핸즈 다율점|(목동동)|||160405
현대차블루핸즈|단구점|||현대자동차서비스블루핸즈|033764-8204|강원도 원주시 서원대로 523||||||||현대차블루핸즈 단구점|(단구동)|||160405
현대차블루핸즈|단양점|||현대자동차서비스블루핸즈|043-4231688|충청북도 단양군 단양읍 삼봉로 239||||||||현대차블루핸즈 단양점||||160405
현대차블루핸즈|달구벌자동차정비공장|||현대자동차서비스블루핸즈|053-5622662|대구광역시 서구 와룡로 319||마이티;중형트럭;카운티;쏠라티||||||현대차블루핸즈 달구벌자동차정비공장|(중리동)|||160405
현대차블루핸즈|달동중부점|||현대자동차서비스블루핸즈|052265-8203|울산광역시 남구 도산로101번길 4-8||||||||현대차블루핸즈 달동중부점|(달동)|||160405
현대차블루핸즈|달전점|||현대자동차서비스블루핸즈|054262-8204|경상북도 포항시 북구 소티재로 173||||||||현대차블루핸즈 달전점|(우현동)|||160405
현대차블루핸즈|담양백동점|||현대자동차서비스블루핸즈|061381-8272|전라남도 담양군 담양읍 죽향대로 1092||||||||현대차블루핸즈 담양백동점||||160405
현대차블루핸즈|담양점|||현대자동차서비스블루핸즈|061383-6785|전라남도 담양군 담양읍 지침6길 30-1||||||||현대차블루핸즈 담양점||||160405
현대차블루핸즈|답십리점|||현대자동차서비스블루핸즈|0222436614|서울특별시 동대문구 답십리로 229||||||||현대차블루핸즈 답십리점|(답십리동)|||160405
현대차블루핸즈|당감점|||현대자동차서비스블루핸즈|051891-4200|부산광역시 부산진구 백양순환로 52||||||||현대차블루핸즈 당감점|(당감동)|||160405
현대차블루핸즈|당리점|||현대자동차서비스블루핸즈|051205-5656|부산광역시 사하구 낙동대로 360||||||||현대차블루핸즈 당리점|(당리동)|||160405
현대차블루핸즈|당산점|||현대자동차서비스블루핸즈|0226716113|서울특별시 영등포구 영등포로 144||||||||현대차블루핸즈 당산점|(당산동1가)|||160405
현대차블루핸즈|당정점|||현대자동차서비스블루핸즈|031-3868204|경기도 군포시 한세로78번길 37||||||||현대차블루핸즈 당정점|(당정동)|||160405
현대차블루핸즈|당진읍내점|||현대자동차서비스블루핸즈|041-3528686|충청남도 당진시 무수동로 301||||||||현대차블루핸즈 당진읍내점|(읍내동)|||160405
현대차블루핸즈|당진중앙점|||현대자동차서비스블루핸즈|041-3528201|충청남도 당진시 송산로 270-5||||||||현대차블루핸즈 당진중앙점|(원당동)|||160405
현대차블루핸즈|대곡점|||현대자동차서비스블루핸즈|053641-0030|대구광역시 달서구 비슬로 2708||||||||현대차블루핸즈 대곡점|(대곡동)|||160405
현대차블루핸즈|대광자동차공업|||현대자동차서비스블루핸즈|0226161473|서울특별시 구로구 중앙로 69||||||||현대차블루핸즈 대광자동차공업|(고척동)|||160405
현대차블루핸즈|대교시트상사|||현대자동차서비스블루핸즈|02-7151342|서울특별시 용산구 원효로 107||||||||현대차블루핸즈 대교시트상사|(원효로3가)|||160405
현대차블루핸즈|대교점|||현대자동차서비스블루핸즈|041-6349399|충청남도 홍성군 홍성읍 의사로 52번길 10||||||||현대차블루핸즈 대교점||||160405
현대차블루핸즈|대동점|||현대자동차서비스블루핸즈|042282-0109|대전광역시 동구 계족로 122-1||||||||현대차블루핸즈 대동점|(대동)|||160405
현대차블루핸즈|대림점|||현대자동차서비스블루핸즈|02-8310944|서울특별시 영등포구 가마산로 374||||||||현대차블루핸즈 대림점|(대림동)|||160405
현대차블루핸즈|대명공업사|||현대자동차서비스블루핸즈|043646-2003|충청북도 제천시 장평천로 31||||||||현대차블루핸즈 대명공업사|(강제동)|||160405
현대차블루핸즈|대명남부점|||현대자동차서비스블루핸즈|053-6228899|대구광역시 남구 현충로 110||||||||현대차블루핸즈 대명남부점|(대명동)|||160405
현대차블루핸즈|대명자동차공업|||현대자동차서비스블루핸즈|0222920105|서울특별시 성동구 고산자로 354||||||||현대차블루핸즈 대명자동차공업||||160405
현대차블루핸즈|대명점|||현대자동차서비스블루핸즈|053-6248204|대구광역시 남구 대명로 28||||||||현대차블루핸즈 대명점|(대명동)|||160405
현대차블루핸즈|대명중부점|||현대자동차서비스블루핸즈|053-6238204|대구광역시 남구 성당로 286||||||||현대차블루핸즈 대명중부점|(대명동)|||160405
현대차블루핸즈|대방점|||현대자동차서비스블루핸즈|02-8170015|서울특별시 동작구 상도로 12||||||||현대차블루핸즈 대방점|(대방동)|||160405
현대차블루핸즈|대부점|||현대자동차서비스블루핸즈|032882-0043|경기도 안산시 단원구 대선로 34||||||||현대차블루핸즈 대부점|(대부북동)|||160405
현대차블루핸즈|대산대로점|||현대자동차서비스블루핸즈|041-6679166|충청남도 서산시 대산읍 명지2로 203||||||||현대차블루핸즈 대산대로점||||160405
현대차블루핸즈|대산점|||현대자동차서비스블루핸즈|055-2558203|경상남도 창원시 의창구 대산면 진산대로 286||||||||현대차블루핸즈 대산점||||160405
현대차블루핸즈|대산점|||현대자동차서비스블루핸즈|041-6690540|충청남도 서산시 대산읍 영전1길 11||||||||현대차블루핸즈 대산점||||160405
현대차블루핸즈|대소점|||현대자동차서비스블루핸즈|043877-8204|충청북도 음성군 대소면 대금로 687-2||||||||현대차블루핸즈 대소점||||160405
현대차블루핸즈|대신점|||현대자동차서비스블루핸즈|054-2418272|경상북도 포항시 북구 선착로 2||||||||현대차블루핸즈 대신점|(대신동)|||160405
현대차블루핸즈|대야점|||현대자동차서비스블루핸즈|031-3155475|경기도 시흥시 복지로99번길 14||||||||현대차블루핸즈 대야점|(대야동)|||160405
현대차블루핸즈|대야점|||현대자동차서비스블루핸즈|063-4511122|전라북도 군산시 개정면 번영로 830||||||||현대차블루핸즈 대야점||||160405
현대차블루핸즈|대양정비공업사|||현대자동차서비스블루핸즈|055-3223077|경상남도 김해시 김해대로2596번길 85||마이티;중형트럭;대형트럭;카운티;중대형버스||||||현대차블루핸즈 대양정비공업사|(안동)|||160405
현대차블루핸즈|대연남부점|||현대자동차서비스블루핸즈|051611-8204|부산광역시 남구 유엔로 222||||||||현대차블루핸즈 대연남부점|(대연동)|||160405
현대차블루핸즈|대연점|||현대자동차서비스블루핸즈|051-7570034|부산광역시 남구 진남로 66||||||||현대차블루핸즈 대연점|(대연동)|||160405
현대차블루핸즈|대원자동차공업|||현대자동차서비스블루핸즈|032-5757001|인천광역시 서구 칠천왕로 36||||||||현대차블루핸즈 대원자동차공업|(석남동)|||160405
현대차블루핸즈|대이점블루핸즈|||현대자동차서비스블루핸즈|054-2832211|경상북도 포항시 남구 효자로 134||||||||현대차블루핸즈 대이점블루핸즈|(대잠동)|||160405
현대차블루핸즈|대일자동차공업사|||현대자동차서비스블루핸즈|031-8848471|경기도 여주시 영릉로 45||||||||현대차블루핸즈 대일자동차공업사|(창동)|||160405
현대차블루핸즈|대저점|||현대자동차서비스블루핸즈|051-9715559|부산광역시 강서구 공항앞길221번길 17||||||||현대차블루핸즈 대저점|(대저2동)|||160405
