##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@전문도매시장
서문시장제1지구포목시장||128.5798557|35.8694078|전문도매시장||대구광역시 중구 큰장로28길 10||공동시장;중형시장(점포 100~499개);||||||서문시장제1지구포목시장||||90303
서부시장||128.5716413|35.8747956|전문도매시장||대구광역시 서구 달서로 26길 7-2||공동시장;중형시장(점포 100~499개);||||||서부시장||||90303
섬유제품관||||전문도매시장||대구광역시 북구 유통단지로 60||공동시장;중형시장(점포 100~499개);||||||섬유제품관||||90303
성서아울렛상점가||129.2132915|35.8658823|전문도매시장||대구광역시 달서구 달서대로 431||중형시장(점포 100~499개);|||||가로형|성서아울렛상점가||||90303
신평리시장||128.5607115|35.8681107|전문도매시장||대구광역시 서구 국채보상로 52길 33||공동시장;중형시장(점포 100~499개);||||||신평리시장||||90303
안지랑시장||128.5748682|35.8365922|전문도매시장||대구광역시 남구 안지랑로16길 67||공동시장;중형시장(점포 100~499개);||||||안지랑시장||||90303
약령시장||||전문도매시장||대구광역시 중구 남성로 27-1||공동시장;중형시장(점포 100~499개);||||||약령시장||||90303
와룡시장||128.4996107|35.8562413|전문도매시장||대구광역시 달서구 성서대로 69길 ||공동시장;중형시장(점포 100~499개);||||||와룡시장||||90303
원고개시장||128.5702267|35.8803067|전문도매시장||대구광역시 서구 통학로46길 48||공동시장;중형시장(점포 100~499개);||||||원고개시장||||90303
월배신시장||||전문도매시장||대구광역시 달서구 월배로28안길 54||공설시장;소형시장(점포 100개 미만);||||||월배신시장||||90303
전기재료관||||전문도매시장||대구광역시 북구 유흥단지로 38||개인시장;중형시장(점포 100~499개);||||||전기재료관|(산격동)|||90303
전기조명관||||전문도매시장||대구광역시 북구 유통단지로 50||공동시장;소형시장(점포 100개 미만);||||||전기조명관||||90303
전자상가||||전문도매시장||대구광역시 북구 유통단지로 25||공동시장;중형시장(점포 100~499개);||||||전자상가||||90303
칠곡시장||||전문도매시장||대구광역시 북구 칠곡중앙대로 526||공설시장;소형시장(점포 100개 미만);||||||칠곡시장||||90303
칠성시장||128.6040481|35.8774563|전문도매시장||대구광역시 북구 칠성남로 229||공동시장;중형시장(점포 100~499개);||||||칠성시장||||90303
칠성전자주방시장||||전문도매시장||대구광역시 북구 칠성시장로 73-1||법인시장;중형시장(점포 100~499개);||||||칠성전자주방시장||||90303
칠성진시장||||전문도매시장||대구광역시 북구 칠성시장로 19||공동시장;소형시장(점포 100개 미만);||||||칠성진시장||||90303
현풍공설시장||128.4423614|35.6943583|전문도매시장||대구광역시 달성군 현풍읍 비슬로132길 21-1||공설시장;소형시장(점포 100개 미만);||||||현풍공설시장||||90303
가수원상점가||127.352632|36.3031661|전문도매시장||대전광역시 서구 벌곡로 1369-22||중형시장(점포 100~499개);||||||가수원상점가||||90303
대전상가시장||127.4366572|36.3217535|전문도매시장||대전광역시 동구 충무로 185||법인시장;소형시장(점포 100개 미만);||||||대전상가시장||||90303
문창전통시장||127.4383974|36.3154592|전문도매시장||대전광역시 중구 보문로 20번길 22||공동시장;중형시장(점포 100~499개);||||||문창전통시장||||90303
법동시장||127.431753|36.3670504|전문도매시장||대전광역시 대덕구 계족로 608번길 23||공동시장;소형시장(점포 100개 미만);||||||법동시장|(법동)|||90303
신도시장||127.447254|36.3493731|전문도매시장||대전광역시 동구 흥룡로37번길 12||공동시장;소형시장(점포 100개 미만);||||||신도시장||||90303
역전시장||||전문도매시장||대전광역시 동구 대전로 786-1||중형시장(점포 100~499개);||||||역전시장||||90303
은행동상점가상인회||127.428347|36.3293242|전문도매시장||대전광역시 중구 중교로 83||중형시장(점포 100~499개);|||||명칭변경|은행동상점가상인회|3층|||90303
전통중앙도매상가||127.4329253|36.3301761|전문도매시장||대전광역시 동구 대전로 785||공동시장;중형시장(점포 100~499개);||||||전통중앙도매상가||||90303
중앙도매시장||127.4333683|36.3277574|전문도매시장||대전광역시 동구 대전로 783||공동시장;소형시장(점포 100개 미만);||||||중앙도매시장||||90303
중앙로지하상가||127.4215289|36.3271167|전문도매시장||대전광역시 중구 중앙로 지하145||중대형시장(점포 500~999개);||||||중앙로지하상가|(선화동)|||90303
중앙메가프라자||127.4339741|36.3267058|전문도매시장||대전광역시 동구 중앙로 200번길 99||법인시장;중형시장(점포 100~499개);||||||중앙메가프라자||||90303
중앙종합시장||127.4322874|36.3287572|전문도매시장||대전광역시 동구 중교로 119||법인시장;소형시장(점포 100개 미만);||||||중앙종합시장|(원동)|||90303
중촌동맞춤거리상점가||||전문도매시장||대전광역시 중구 동서대로1421번길 33||소형시장(점포 100개 미만);||||||중촌동맞춤거리상점가||||90303
충무자동차거리상점가||||전문도매시장||대전광역시 중구 충무로 122-1||소형시장(점포 100개 미만);||||||충무자동차거리상점가||||90303
한민시장||127.3842839|36.3344687|전문도매시장||대전광역시 서구 도솔로 308번길 27||공동시장;중형시장(점포 100~499개);||||||한민시장||||90303
감전시장||||전문도매시장||부산광역시 사상구 새벽로168번길 21-6||공동시장;중형시장(점포 100~499개);||||||감전시장||||90303
거제시장||129.0728164|35.1817095|전문도매시장||부산광역시 연제구 거제시장로14번길 28||공동시장;소형시장(점포 100개 미만);||||||거제시장||||90303
건어물시장||129.0345372|35.0973279|전문도매시장||부산광역시 중구 용미길10번길 1||공동시장;중형시장(점포 100~499개);||||||건어물시장||||90303
광안어패류시장||129.12451|35.1555125|전문도매시장||부산광역시 수영구 민락수변로7번길 19||공동시장;소형시장(점포 100개 미만);||||||광안어패류시장||||90303
구포축산물도매시장||128.9895204|35.1963451|전문도매시장||부산광역시 북구 사상로583번길 25||공동시장;중형시장(점포 100~499개);||||||구포축산물도매시장||||90303
국제시장||129.0280649|35.1015907|전문도매시장||부산광역시 중구로 국제시장 2길 25호 2공구 서동 3층 ||법인시장;중대형시장(점포 500~999개);||||||국제시장||||90303
남천해변시장||129.1090572|35.1391281|전문도매시장||부산광역시 수영구 광안해변로15번길 77||법인시장;중형시장(점포 100~499개);||||||남천해변시장||||90303
다대씨/파크||128.9719855|35.055117|전문도매시장||부산광역시 사하구 다대동로 20||공동시장;중형시장(점포 100~499개);||||||다대씨 파크||||90303
동래시장||129.0859524|35.2038006|전문도매시장||부산광역시 동래구 동래시장길 14||법인시장;중형시장(점포 100~499개);||||||동래시장||||90303
망미중앙시장||129.1069594|35.1756884|전문도매시장||부산광역시 수영구 과정로6번길 7||공동시장;중형시장(점포 100~499개);||||||망미중앙시장||||90303
명지시장||128.9313292|35.1128079|전문도매시장||부산광역시 강서구 신포길 17번길 27||법인시장;중형시장(점포 100~499개);||||||명지시장||||90303
민락씨랜드시장||129.1262513|35.1569088|전문도매시장||부산광역시 수영구 광안해변로 282||공동시장;소형시장(점포 100개 미만);||||||민락씨랜드시장||||90303
민락어패류시장||129.1243768|35.1557183|전문도매시장||부산광역시 수영구 광안해변로 282||공동시장;소형시장(점포 100개 미만);||||||민락어패류시장||||90303
민락회타운시장||129.1238314|35.1555639|전문도매시장||부산광역시 수영구 광안해변로 282||공동시장;소형시장(점포 100개 미만);||||||민락회타운시장||||90303
보수종합시장||129.0218627|35.1042508|전문도매시장||부산광역시 중구 보수대로 94||법인시장;중형시장(점포 100~499개);||||||보수종합시장||||90303
부산광역시철강판매협동조합||||전문도매시장||부산광역시 사상구 강변대로 532||개인시장;소형시장(점포 100개 미만);||||||부산광역시철강판매협동조합|17-26|||90303
부산대패션타운||129.0849796|35.2289099|전문도매시장||부산광역시 금정구 장전로 38||소형시장(점포 100개 미만);||||||부산대패션타운||||90303
부산데파트||129.035843|35.0992016|전문도매시장||부산광역시 중구 중앙대로 1||법인시장;소형시장(점포 100개 미만);||||||부산데파트||||90303
부산자갈밭시장||129.0295083|35.0977123|전문도매시장||부산광역시 중구 남포동 자갈치해안로 52||공동시장;소형시장(점포 100개 미만);||||||부산자갈밭시장||||90303
부산좌천동가구상가||129.0552997|35.1348218|전문도매시장||부산광역시 동구 중앙대로 464-1||중형시장(점포 100~499개);||||||부산좌천동가구상가||||90303
부전인삼시장||129.061172|35.1630335|전문도매시장||부산광역시 부산진구 중앙대로 573-26||공동시장;소형시장(점포 100개 미만);||||||부전인삼시장||||90303
서동전통골목시장||129.1023439|35.215574|전문도매시장||부산광역시 금정구 서동로 145-4||공동시장;중형시장(점포 100~499개);||||||서동전통골목시장||||90303
서면중앙시장||129.0633137|35.160855|전문도매시장||부산광역시 부산진구 동성로 143||법인시장;중형시장(점포 100~499개);||||||서면중앙시장||||90303
수안인정시장||129.0865861|35.2014991|전문도매시장||부산광역시 동래구 충렬대로245번길 8||공동시장;중형시장(점포 100~499개);||||||수안인정시장||||90303
양정시장||129.0697918|35.1727512|전문도매시장||부산광역시 부산진구 동평로420번길 18||법인시장;중형시장(점포 100~499개);||||||양정시장|양정상가아파트|||90303
자갈치시장||129.0305933|35.0966394|전문도매시장||부산광역시 중구 자갈치해안로 52번길 ||법인시장;중형시장(점포 100~499개);||||||자갈치시장||||90303
개봉프라자||126.8510848|37.5020755|전문도매시장||서울특별시 구로구 개봉로11나길 10-16||공동시장;소형시장(점포 100개 미만);||||||개봉프라자||||90303
경동시장||127.0395586|37.5788801|전문도매시장||서울특별시 동대문구 왕산로 147||법인시장;중대형시장(점포 500~999개);||||||경동시장||||90303
경창시장||126.8419717|37.5244637|전문도매시장||서울특별시 양천구 오목로9길 31||공동시장;소형시장(점포 100개 미만);||||||경창시장||||90303
구로시장||126.8854574|37.4885883|전문도매시장||서울특별시 구로구 구로동로22길 17-4||공동시장;중형시장(점포 100~499개);||||||구로시장||||90303
금남시장||127.0226983|37.5484146|전문도매시장||서울특별시 성동구 독서장로 303-7||공동시장;중형시장(점포 100~499개);||||||금남시장||||90303
남구로시장||126.8850598|37.4904623|전문도매시장||서울특별시 구로구 구로동로26길 41||공동시장;중형시장(점포 100~499개);||||||남구로시장||||90303
남문시장||126.9004125|37.4737269|전문도매시장||서울특별시 금천구 시흥대로 144길 17||공동시장;중형시장(점포 100~499개);||||||남문시장||||90303
남성시장||126.9804125|37.4883763|전문도매시장||서울특별시 동작구 동작대로29길 8||공동시장;중형시장(점포 100~499개);||||||남성시장|(사당동)|||90303
남평화시장||127.0108146|37.5691305|전문도매시장||서울특별시 중구 장충단로 282-10||법인시장;중대형시장(점포 500~999개);||||||남평화시장|(신당동)|||90303
대림상가||126.9955006|37.5667148|전문도매시장||서울특별시 중구 을지로 201||법인시장;중형시장(점포 100~499개);||||||대림상가|(을지로4가)|||90303
대림시장||126.9177112|37.5868514|전문도매시장||서울특별시 은평구 응암로4길 20||법인시장;소형시장(점포 100개 미만);||||||대림시장||||90303
대명여울빛거리시장||126.9015364|37.4537081|전문도매시장||서울특별시 금천구 시흥대로 212||중형시장(점포 100~499개);||||||대명여울빛거리시장|(시흥동)|||90303
독산동맛나는거리상점가||||전문도매시장||서울특별시 금천구 시흥대로122길 7||중형시장(점포 100~499개);||||||독산동맛나는거리상점가|(독산동)|||90303
독산동우시장||||전문도매시장||서울특별시 금천구 범안로 1209||중형시장(점포 100~499개);||||||독산동우시장|907호|||90303
동대문문구완구거리||||전문도매시장||서울특별시 종로구 종로52길 30||소형시장(점포 100개 미만);||||||동대문문구완구거리|(창신동)|||90303
동대문종합시장/신관||||전문도매시장||서울특별시 종로구 종로 266||법인시장;중형시장(점포 100~499개);|||||동대문쇼핑타운|동대문종합시장 신관|(종로6가)|||90303
동묘시장||||전문도매시장||서울특별시 종로구 숭인로 234-45||중형시장(점포 100~499개);||||||동묘시장||||90303
동문시장||127.0112836|37.570559|전문도매시장|||서울특별시 종로구 창신동 436-41|공동시장;중형시장(점포 100~499개);||||||동문시장||||90303
동서시장||127.0413459|37.579702|전문도매시장||서울특별시 동대문구 왕산로33길 13||법인시장;중형시장(점포 100~499개);||||||동서시장||||90303
목3동시장||126.8668198|37.5482306|전문도매시장||서울특별시 양천구 목동중앙북로6길 5||공동시장;중형시장(점포 100~499개);||||||목3동시장|(목동)|||90303
목4동시장||126.8665926|37.5379702|전문도매시장||서울특별시 양천구 목동중앙남로7길 8||공동시장;소형시장(점포 100개 미만);||||||목4동시장|(목동)|||90303
무학봉상점가||||전문도매시장||서울특별시 성동구 무학봉15길 4||중형시장(점포 100~499개);||||||무학봉상점가||||90303
문정동로데오상점가||127.1238799|37.488921|전문도매시장||서울특별시 송파구 동남로 4길 10||중형시장(점포 100~499개);||||||문정동로데오상점가||||90303
방산종합시장||127.0007911|37.5686839|전문도매시장||서울특별시 중구 동호로37길 20||법인시장;중대형시장(점포 500~999개);||||||방산종합시장|(주교동)|||90303
방학동도깨비시장||127.0331682|37.6652549|전문도매시장||서울특별시 도봉구 도당로 13가길 17||공동시장;소형시장(점포 100개 미만);||||||방학동도깨비시장|2층|||90303
삼익패션타운||126.9789776|37.560068|전문도매시장||서울특별시 중구 남대문시장 8길 7||법인시장;중대형시장(점포 500~999개);||||||삼익패션타운|삼익패션타운|||90303
서울숲상원길상점가||||전문도매시장||서울특별시 동대문구 왕산로 207||중형시장(점포 100~499개);||||||서울숲상원길상점가||||90303
서울약령시장||127.0370606|37.5790102|전문도매시장||서울특별시 동대문구 약령중앙로 26||공동시장;중대형시장(점포 500~999개);||||||서울약령시장||||90303
서울중앙시장||127.0197908|37.5667491|전문도매시장||서울특별시 중구 퇴계로 85길 36||법인시장;중형시장(점포 100~499개);||||||서울중앙시장||||90303
세운상가가동||126.9952266|37.569243|전문도매시장||서울특별시 종로구 청계천로 159||중형시장(점포 100~499개);||||||세운상가가동||||90303
세종마을음식문화거리||126.9723233|37.5764749|전문도매시장||서울특별시 종로구 자하문로 1길 12||중형시장(점포 100~499개);||||||세종마을음식문화거리||||90303
송화벽화시장||126.8357671|37.5487295|전문도매시장||서울특별시 강서구 강서로 263-29||소형시장(점포 100개 미만);||||||송화벽화시장|(내발산동)|||90303
신월1동신영시장||126.8360086|37.5329774|전문도매시장||서울특별시 양천구 월정로 161-5||공동시장;중형시장(점포 100~499개);||||||신월1동신영시장|2층|||90303
신중부시장||126.9994793|37.5655363|전문도매시장||서울특별시 중구 을지로30길 29||공동시장;중형시장(점포 100~499개);||||||신중부시장|(오장동)|||90303
약수시장||127.0108611|37.5532861|전문도매시장||서울특별시 중구 다산로 114-7||공동시장;중형시장(점포 100~499개);||||||약수시장|(신당동)|||90303
연희사러가||126.9296369|37.5671033|전문도매시장||서울특별시 서대문구 연희맛로 23||법인시장;소형시장(점포 100개 미만);||||||연희사러가|(연희동)|||90303
오류동특화거리상점가||||전문도매시장||대전광역시 중구 계룡로 874||소형시장(점포 100개 미만);||||||오류동특화거리상점가||||90303
유진상가||126.9430111|37.5915994|전문도매시장||서울특별시 서대문구 홍은동 통일로 484||법인시장;소형시장(점포 100개 미만);||||||유진상가||||90303
은행나무시장||||전문도매시장||서울특별시 금천구 금하로 25길 9||공동시장;소형시장(점포 100개 미만);||||||은행나무시장|지하1층|||90303
종로광장전통시장||126.9984843|37.5697672|전문도매시장||서울특별시 종로구 창경궁로 88||대형시장(점포 1,000개 이상);||||||종로광장전통시장|(예지동 수도직물부607호)|||90303
중부시장||127.0018499|37.5650076|전문도매시장||서울특별시 중구 을지로36길 35||법인시장;중형시장(점포 100~499개);||||||중부시장|(오장동)|||90303
청계천공구상가||126.9912052|37.5679431|전문도매시장||서울특별시 중구 청계천로 124||중형시장(점포 100~499개);||||||청계천공구상가|(입정동)동명빌딩|||90303
청량리수산시장||127.0409359|37.5780398|전문도매시장||서울특별시 동대문구 고산자로 34길 48의1 ||공동시장;중형시장(점포 100~499개);||||||청량리수산시장||||90303
청량리종합시장||127.0401129|37.5790946|전문도매시장||서울특별시 동대문구 경동시장로 3-1||공동시장;중형시장(점포 100~499개);||||||청량리종합시장||||90303
청량리청과물시장||127.042713|37.5803672|전문도매시장||서울특별시 동대문구 경동시장로 7||공동시장;중형시장(점포 100~499개);||||||청량리청과물시장||||90303
테크노상가||127.0132907|37.5688635|전문도매시장||서울특별시 중구 마장로1가길 17||공동시장;중형시장(점포 100~499개);||||||테크노상가|테크노상가|||90303
통인시장||126.9687268|37.5808073|전문도매시장||서울특별시 종로구 자하문로 15길 18||공동시장;소형시장(점포 100개 미만);||||||통인시장||||90303
한양대앞상점가||127.0359397|37.5545946|전문도매시장||서울특별시 성동구마조로1길 32||소형시장(점포 100개 미만);||||||한양대앞상점가||||90303
행당시장||127.0324646|37.5605086|전문도매시장||서울특별시 성동구 왕십리로21길 17||중형시장(점포 100~499개);||||||행당시장|(행당동)|||90303
현대시장||126.9047854|37.457692|전문도매시장||서울특별시 금천구 독산로 27길 52||공동시장;중형시장(점포 100~499개);||||||현대시장||||90303
홍대걷고싶은거리상점가||||전문도매시장||서울특별시 마포구 어울마당로 144-3||중형시장(점포 100~499개);||||||홍대걷고싶은거리상점가||||90303
화곡본동시장||126.8441195|37.5428198|전문도매시장||서울특별시 강서구 까치산로 35||공동시장;소형시장(점포 100개 미만);||||||화곡본동시장||||90303
전의전통시장||127.1993146|36.6803427|전문도매시장||세종특별자치시 전의면 장터길 33||공동시장;소형시장(점포 100개 미만);||||||전의전통시장||||90303
신정시장||129.3102642|35.5423742|전문도매시장||울산광역시 남구 월평로47번길 7||법인시장;소형시장(점포 100개 미만);||||||신정시장||||90303
야음시장||129.3298017|35.543683|전문도매시장||||법인시장;소형시장(점포 100개 미만);||||||야음시장||||90303
남목전통시장||129.4273869|35.5427156|전문도매시장||울산광역시 동구 남목17길 9||공동시장;중형시장(점포 100~499개);||||||남목전통시장|(동부동)|||90303
대송농수산물시장||129.4206468|35.4991708|전문도매시장||울산광역시 동구 대송8길 6||법인시장;소형시장(점포 100개 미만);||||||대송농수산물시장|(화정동)|||90303
동울산종합시장||129.4254345|35.5088339|전문도매시장||울산광역시 동구 진성14길 77||공동시장;소형시장(점포 100개 미만);||||||동울산종합시장|(전하동)|||90303
반구시장||129.3442586|35.5580774|전문도매시장||울산광역시 중구 반구정14길 25||공동시장;중형시장(점포 100~499개);||||||반구시장|(반구동)|||90303
병영시장||||전문도매시장||울산광역시 중구 병영로 14||법인시장;소형시장(점포 100개 미만);||||||병영시장||||90303
보세거리||||전문도매시장|||울산광역시 중구 먹자거리 25|소형시장(점포 100개 미만);||||||보세거리||||90303
삼산웨딩거리상점가||||전문도매시장||울산광역시 남구 번영로 246번길 2||소형시장(점포 100개 미만);||||||삼산웨딩거리상점가||||90303
선우시장||129.3420992|35.5713199|전문도매시장||울산광역시 중구 곽남14길 37||공동시장;소형시장(점포 100개 미만);||||||선우시장||||90303
성남프라자||129.3175359|35.5545103|전문도매시장||울산광역시 중구 중앙3길 6||공동시장;소형시장(점포 100개 미만);||||||성남프라자||||90303
수암상가시장||129.3196032|35.5278785|전문도매시장||울산광역시 남구 수암로 128번길 12||공동시장;소형시장(점포 100개 미만);||||||수암상가시장||||90303
수암종합시장||129.3207603|35.5276451|전문도매시장||울산광역시 남구 수암로 128-2||공동시장;소형시장(점포 100개 미만);||||||수암종합시장|(야음동)|||90303
신정상가시장||129.3090764|35.5419608|전문도매시장||울산광역시 남구 월평로47번길 15||공동시장;중형시장(점포 100~499개);||||||신정상가시장||||90303
야음상가시장||129.3317135|35.5235985|전문도매시장||울산광역시 남구 수암로 244-6||공동시장;중형시장(점포 100~499개);||||||야음상가시장||||90303
역전시장||129.3284797|35.5561541|전문도매시장||울산광역시 중구 구역전길 14||공동시장;소형시장(점포 100개 미만);||||||역전시장|(학성동)|||90303
옥골시장||129.3229516|35.555337|전문도매시장||울산광역시 중구 중앙시장길 17-7||공동시장;중형시장(점포 100~499개);||||||옥골시장||||90303
우정시장||129.3100727|35.5545331|전문도매시장||울산광역시 중구 당산5길 10||공동시장;소형시장(점포 100개 미만);||||||우정시장|(우정동,우정시장아파트)|||90303
울산번개시장||129.3298017|35.543683|전문도매시장||울산광역시 남구 신선로184번길 46-1||공동시장;중형시장(점포 100~499개);||||||울산번개시장|(야음동)|||90303
울산시장||129.3283846|35.5554665|전문도매시장||울산광역시 중구 구교로 35||법인시장;중형시장(점포 100~499개);||||||울산시장||||90303
월봉시장||129.4252311|35.4944516|전문도매시장||울산광역시 동구 진성14길 94||공동시장;중형시장(점포 100~499개);||||||월봉시장|(전하동)|||90303
전하시장상점가||129.4307338|35.5137806|전문도매시장||울산광역시 동구 녹수2길 10||소형시장(점포 100개 미만);||||||전하시장상점가||||90303
젊음의거리||129.3202514|35.5545158|전문도매시장|||울산광역시 중구 젊음의거리 15|중형시장(점포 100~499개);||||||젊음의거리||||90303
중앙전통시장||129.3219297|35.5546984|전문도매시장||울산광역시 중구 중앙시장 2길 (옥교동) ||공동시장;중형시장(점포 100~499개);||||||중앙전통시장||||90303
태화십리대밭먹거리단지||129.2824148|35.5535082|전문도매시장||울산광역시 중구 일중로 2||소형시장(점포 100개 미만);||||||태화십리대밭먹거리단지||||90303
태화종합시장||129.3077445|35.555959|전문도매시장||울산광역시 중구 화진1길 4||공동시장;중형시장(점포 100~499개);||||||태화종합시장|(태화동)|||90303
학성가구거리||||전문도매시장||울산광역시 중구 옥교12길 135||소형시장(점포 100개 미만);||||||학성가구거리||||90303
학성새벽시장||129.3328475|35.5564943|전문도매시장||울산광역시 중구 새벽시장3길 20||공동시장;중형시장(점포 100~499개);||||||학성새벽시장||||90303
호계공설시장||129.3557667|35.6236933|전문도매시장||울산광역시 북구 호계3길 17-11||공설시장;소형시장(점포 100개 미만);||||||호계공설시장||||90303
간석자유시장||126.7153564|37.4636406|전문도매시장||인천광역시 남동구 백범로 312-1||공동시장;중형시장(점포 100~499개);||||||간석자유시장||||90303
강화중앙시장||126.4831362|37.7476742|전문도매시장||인천광역시 강화군 강화읍 중앙로 17-9||공동시장;소형시장(점포 100개 미만);|||||a동b동|강화중앙시장||||90303
강화터미널상가||126.4901074|37.7406451|전문도매시장||인천광역시 강화군 남산리 중앙로 43||공동시장;소형시장(점포 100개 미만);||||||강화터미널상가||||90303
강화풍물시장||126.4921831|37.7422908|전문도매시장||인천광역시 강화군 강화읍 중앙로 17-9||공설시장;중형시장(점포 100~499개);||||||강화풍물시장||||90303
개항누리길상점가||||전문도매시장||인천광역시 미추홀구 우현로 45번길 25-1||소형시장(점포 100개 미만);||||||개항누리길상점가||||90303
계산시장||126.7247467|37.5392869|전문도매시장||인천광역시 계양구 계산 시장길 10-18||공동시장;중형시장(점포 100~499개);||||||계산시장||||90303
계양산전통시장||126.7386746|37.5478106|전문도매시장||인천광역시 계양구 병방시장로 69||공동시장;중형시장(점포 100~499개);||||||계양산전통시장|2층|||90303
구월도매시장||126.7052098|37.4432053|전문도매시장||인천광역시 남동구 인하로 527||공동시장;소형시장(점포 100개 미만);||||||구월도매시장||||90303
구월시장||126.7194228|37.4535364|전문도매시장||인천광역시 남동구 호구포로 790번길 21의13 ||공동시장;중형시장(점포 100~499개);||||||구월시장||||90303
동부시장||126.6451882|37.4772669|전문도매시장||인천광역시 동구 샛골로 164-5||공동시장;소형시장(점포 100개 미만);||||||동부시장||||90303
모래내시장||126.719732|37.4555545|전문도매시장||인천광역시 남동구 구월로276번길 39||공동시장;중형시장(점포 100~499개);|||||인천|모래내시장||||90303
배다리전통공예지하상가||126.6362324|37.4730048|전문도매시장||인천광역시 동구 송림로 4||소형시장(점포 100개 미만);||||||배다리전통공예지하상가||||90303
부평깡시장||126.7265318|37.4978457|전문도매시장||인천광역시 부평구 주부토로32번길 25||공동시장;중형시장(점포 100~499개);||||||부평깡시장||||90303
부평대아지하상가||126.7223333|37.4906489|전문도매시장||인천광역시 부평구 광장로 30||중형시장(점포 100~499개);||||||부평대아지하상가||||90303
부평라이온스밸리상점가||126.7200959|37.5172571|전문도매시장||인천광역시 부평구 부평대로 283||소형시장(점포 100개 미만);||||||부평라이온스밸리상점가||||90303
부평문화의거리||126.7248468|37.4939882|전문도매시장||인천광역시 부평구 부평문화로 78-2||공동시장;중형시장(점포 100~499개);||||||부평문화의거리||||90303
부평역지하상가||126.7223333|37.4906489|전문도매시장||인천광역시 부평구 부평대로 69||중형시장(점포 100~499개);||||||부평역지하상가||||90303
부평자유시장||126.7328173|37.4884101|전문도매시장||인천광역시 부평구 대정로 50||법인시장;소형시장(점포 100개 미만);||||||부평자유시장||||90303
부평종합시장||126.7265506|37.4964069|전문도매시장||인천광역시 부평구 부흥로316번길 38-3||공동시장;중형시장(점포 100~499개);||||||부평종합시장||||90303
부평중앙지하상가||126.7223333|37.4906489|전문도매시장||인천광역시 부평구 부평대로 69||중형시장(점포 100~499개);||||||부평중앙지하상가||||90303
새동인천지하상가||126.6332947|37.4743458|전문도매시장|||인천광역시 중구 인현동 1-12|소형시장(점포 100개 미만);||||||새동인천지하상가||||90303
새인현지하상가||126.6307779|37.475303|전문도매시장||인천광역시 중구 참외전로 121||중형시장(점포 100~499개);||||||새인현지하상가||||90303
석바위시장||126.6905583|37.4588425|전문도매시장||인천광역시 남구 경인로 471번길 7||공동시장;중형시장(점포 100~499개);||||||석바위시장||||90303
석바위지하도상가||126.6895781|37.4583397|전문도매시장||인천광역시 미추홀구 경원대로 848||중형시장(점포 100~499개);||||||석바위지하도상가||||90303
송림공구상가||126.6613567|37.4839692|전문도매시장||인천광역시 동구 봉수대로 98||법인시장;중형시장(점포 100~499개);||||||송림공구상가||||90303
송현시장||126.6343717|37.4772271|전문도매시장||인천광역시 동구 송현로16번길 12||공동시장;소형시장(점포 100개 미만);||||||송현시장||||90303
송현자유시장||126.6333151|37.475339|전문도매시장||인천광역시 동구 송현동 중앙로 78||공동시장;소형시장(점포 100개 미만);||||||송현자유시장||||90303
신거북시장||126.6723966|37.5032585|전문도매시장||인천광역시 서구 거북로 99||공동시장;중형시장(점포 100~499개);||||||신거북시장||||90303
신기시장||126.6783038|37.4468279|전문도매시장||인천광역시 남구 미추홀대로535번길 34||공동시장;중형시장(점포 100~499개);||||||신기시장||||90303
신부평지하상가||126.7223333|37.4906489|전문도매시장||인천광역시 부평구 부평대로 69||소형시장(점포 100개 미만);||||||신부평지하상가||||90303
신포시장||126.627733|37.4713521|전문도매시장||인천광역시 중구 우현로49번길 11-5||공동시장;중형시장(점포 100~499개);||||||신포시장||||90303
신흥시장||126.6366991|37.4664805|전문도매시장||인천광역시 중구 도원로 15-1||공동시장;소형시장(점포 100개 미만);||||||신흥시장||||90303
십정종합시장||126.6952697|37.4735264|전문도매시장||인천광역시 부평구 배곶남로 21번길 18||공동시장;소형시장(점포 100개 미만);||||||십정종합시장||||90303
연수구옥련시장||126.6468262|37.4245848|전문도매시장||인천광역시 연수구 독배로 40번길 35||공동시장;중형시장(점포 100~499개);||||||연수구옥련시장||||90303
연수송도역전시장||126.6576646|37.4266465|전문도매시장||인천광역시 연수구 한나루로196번길 14||공동시장;소형시장(점포 100개 미만);||||||연수송도역전시장||||90303
용현시장||126.6527228|37.4582199|전문도매시장||인천광역시 남구 용삼길 13||공동시장;중형시장(점포 100~499개);||||||용현시장||||90303
인천강남시장||126.6717638|37.5117823|전문도매시장||인천광역시 서구 강남로 14||공동시장;중형시장(점포 100~499개);||||||인천강남시장||||90303
인천남부종합시장||126.6783807|37.447336|전문도매시장||인천광역시 남구 미추홀대로535번길 34||공동시장;중형시장(점포 100~499개);||||||인천남부종합시장||||90303
인천용남시장||126.666904|37.4521943|전문도매시장||인천광역시 남구 인주대로 266번길 17-1||공동시장;소형시장(점포 100개 미만);||||||인천용남시장||||90303
인천종합어시장||126.6068772|37.4540337|전문도매시장||인천광역시 중구 연안부두로 33번길 37||공동시장;중대형시장(점포 500~999개);||||||인천종합어시장||||90303
