##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
청림동/푸른숲/작은도서관||||작은도서관||서울특별시 관악구 관악로40길 39||||||||청림동 푸른숲 작은도서관|(청림동주민센터) 3층|||200102
청소년도서관작공||||작은도서관||서울특별시 은평구 연서로21길 16||||||||청소년도서관작공|청소년도서관 작공 (갈현동) 1층|||200102
청소년수련관/푸르미르||||작은도서관||서울특별시 용산구 이촌로71길 24||||||||청소년수련관 푸르미르|(이촌제1동주민센터,용산청소년수련관) 5층|||200102
청운효자동/북카페||||작은도서관||서울특별시 종로구 자하문로 92||||||||청운효자동 북카페|(청운효자동주민센터) 청운효자동 주민센터 2층|||200102
청파도서관||||작은도서관|||서울 종로구 종로6가 11-1|||||||청파도서관||||200102
초대구름도서관||||작은도서관||서울특별시 강동구 상암로27나길 13||||||||초대구름도서관|(대한예수교장로회초대교회) 2층|||200102
초록길도서관||||작은도서관||서울특별시 은평구 연서로5길 28||||||||초록길도서관|(부호아파트) 58-9호|||200102
초록나라작은도서관||||작은도서관||서울특별시 도봉구 도봉산3길 92||||||||초록나라작은도서관|(도봉동) 2층|||200102
초록동/작은도서관||||작은도서관||서울특별시 강서구 초록마을로14길 36||||||||초록동 작은도서관|(화곡동) 2층|||200102
초록리본도서관||||작은도서관||서울특별시 마포구 동교로19길 4||||||||초록리본도서관|2층|||200102
초록향기/작은도서관||||작은도서관||서울특별시 강서구 초록마을로5길 29||||||||초록향기 작은도서관|(화곡본동주민센터) 2층|||200102
초안산숲속작은도서관||||작은도서관||서울특별시 노원구 덕릉로60길 199||||||||초안산숲속작은도서관|초안산숲속작은도서관|||200102
충현동/알음알음작은도서관||||작은도서관||서울특별시 서대문구 경기대로 40||||||||충현동 알음알음작은도서관|(충정로3가) 충현동자치회관 1층|||200102
카로스도서관||||작은도서관||서울특별시 광진구 구의강변로3길 31||||||||카로스도서관|(좋은교회) 좋은교회 지층|||200102
카르포스/도서관||||작은도서관||서울특별시 중랑구 용마산로 446||||||||카르포스 도서관|(연세음악학원) 윤빌딩 3층|||200102
캐슬문고||||작은도서관||서울특별시 은평구 진관4로 17||||||||캐슬문고|(은평뉴타운상림마을) 810동 1층 주민편의시설|||200102
코딱지/도서관||||작은도서관||서울특별시 구로구 신도림로11길 8||||||||코딱지 도서관|4층 코딱지도서관|||200102
큐브북카페||||작은도서관||서울특별시 구로구 경인로 662||||||||큐브북카페|(신도림동,디큐브시티) 디큐브시티아파트 B동 30층|||200102
큰꿈도서관||||작은도서관||서울특별시 은평구 진관2로 57-37||||||||큰꿈도서관|(은평뉴타운우물골) 244동 지하1층|||200102
큰마음/작은도서관||||작은도서관||서울특별시 강서구 화곡로63길 96||||||||큰마음 작은도서관|(등촌3동주민센터) 2층|||200102
키움작은도서관||||작은도서관||서울특별시 도봉구 삼양로144길 11||||||||키움작은도서관|(쌍문동) 2층|||200102
키즈니/영어도서관||||작은도서관||서울특별시 강남구 영동대로 216||||||||키즈니 영어도서관|(대치동) 301호|||200102
통인/어린이/작은도서관||||작은도서관||서울특별시 종로구 자하문로13길 20||||||||통인 어린이 작은도서관|(통인어린이작은도서관) 통인어린이작은도서관|||200102
트리베라/1차/문고||||작은도서관||서울특별시 강북구 삼양로19길 25||||||||트리베라 1차 문고|(미아동,삼성래미안트리베라1차아파트) 관리사무소|||200102
파랑새작은도서관||||작은도서관||서울특별시 강동구 천호대로186길 7||||||||파랑새작은도서관|(둔촌동) 둔촌2동주민센터 1층|||200102
파랑새작은도서관||||작은도서관||서울특별시 노원구 상계로 118||||||||파랑새작은도서관|(상계동) 상계2동주민센터 2층|||200102
파크사이드도서관||||작은도서관|||서울 구로구 구로동 103-4|||||||파크사이드도서관||||200102
파크푸르지오/도서관||||작은도서관||서울특별시 구로구 중앙로 121||||||||파크푸르지오 도서관|(고척동,고척파크푸르지오)|||200102
평강마을도서관||||작은도서관||서울특별시 광진구 자양번영로4길 13||||||||평강마을도서관|(평강침례교회) 1층|||200102
포도나무문고||||작은도서관||서울특별시 구로구 오류로 53||||||||포도나무문고|(오류동)|||200102
푸르지오/책사랑||||작은도서관||서울특별시 강남구 자곡로 21||||||||푸르지오 책사랑|(세곡동,세곡푸르지오아파트) 푸르지오책사랑 작은도서관|||200102
푸른/도서관||||작은도서관||서울특별시 동작구 성대로1길 13||||||||푸른 도서관|(그림마당어린이집) 성대로 1가-13 푸른도서관|||200102
푸른꿈/도서관||||작은도서관||서울특별시 광진구 자양로32길 53||||||||푸른꿈 도서관|(은혜제일교회) 2층|||200102
푸른꿈북카페||||작은도서관||서울특별시 구로구 공원로8길 30||||||||푸른꿈북카페|(신성교회) 푸른꿈북카페|||200102
푸른꿈작은도서관||||작은도서관||서울특별시 구로구 도림로14길 15||||||||푸른꿈작은도서관|은광교회|||200102
푸른나래어린이도서관||||작은도서관||서울 양천구 신월3동 남부순환로 340||||||||푸른나래어린이도서관|일성빌딩 3층|||200102
푸른도서관||||작은도서관||서울특별시 송파구 위례광장로 185||||||||푸른도서관|(장지동,위례신도시 송파푸르지오) Uz center내|||200102
푸른마을해바라기작은도서관(푸른마을1단지)||||작은도서관||서울 양천구 신정3동 신정로 7길 70||||||||푸른마을해바라기작은도서관(푸른마을1단지)|푸른마을아파트 1단지|||200102
푸른숲작은도서관||||작은도서관||서울특별시 노원구 동일로 1697||||||||푸른숲작은도서관|(상계동) 상계1동주민센터|||200102
푸른작은도서관||||작은도서관||서울특별시 은평구 연서로 455||||||||푸른작은도서관|(은평뉴타운제각말아파트) 537동 1층|||200102
푸른풀밭/작은도서관||||작은도서관||서울특별시 은평구 은평로8길 18||||||||푸른풀밭 작은도서관|(창원빌딩) 2층|||200102
푸른하늘공부방/청소년/작은도서관||||작은도서관||서울특별시 성동구 독서당로 272||||||||푸른하늘공부방 청소년 작은도서관|(금호동4가,금호동 대우아파트) 금호대우임대아파트 관리사무소 지하3층|||200102
풀뿌리문고||||작은도서관||서울특별시 마포구 월드컵북로 190||||||||풀뿌리문고|3층 풀뿌리문고|||200102
풍경이/있는/작은도서관||||작은도서관||서울특별시 서초구 청계산로11길 7-12||||||||풍경이 있는 작은도서관|(신원동,서초포레스타7단지) 작은도서관|||200102
풍납1동새마을문고(바람드리작은도서관)||||작은도서관||서울특별시 송파구 천호대로152길 7||||||||풍납1동새마을문고(바람드리작은도서관)|(풍납1동주민센터) 솔바람복지관1층|||200102
풍성한/어린이/영어작은/도서관||||작은도서관||서울특별시 구로구 구일로8길 131||||||||풍성한 어린이 영어작은 도서관|(구로동)|||200102
풍성한알곡비전도서관||||작은도서관||서울특별시 은평구 갈현로 235||||||||풍성한알곡비전도서관|(갈현동) 503-27|||200102
필동/새마을작은도서관||||작은도서관||서울특별시 중구 필동로 11||||||||필동 새마을작은도서관|(구립 경로당) 3층|||200102
하나비전센터작은도서관||||작은도서관||서울특별시 구로구 구로동로8길 7||||||||하나비전센터작은도서관|(구로동) 하나비전센터작은도서관|||200102
하늘꿈/작은도서관||||작은도서관||서울특별시 강서구 강서로45나길 19-30||||||||하늘꿈 작은도서관|(내발산동근린생활시설) 하늘꿈작은도서관|||200102
하늘꿈문고||||작은도서관||서울특별시 동대문구 전농로10길 111||||||||하늘꿈문고|(SK아파트) sk아파트 201동 앞 상가|||200102
하늘꿈작은도서관||||작은도서관||서울특별시 마포구 숭문길 36||||||||하늘꿈작은도서관|(풍성한빌딩) 풍성한 교회|||200102
하늘담은작은도서관||||작은도서관||서울특별시 강서구 방화동로 72||||||||하늘담은작은도서관|(방화동) 2층 하늘담은 작은도서관|||200102
하늘마루/작은도서관(천왕/5단지)||||작은도서관||서울특별시 구로구 천왕로 10||||||||하늘마루 작은도서관(천왕 5단지)|(천왕동,천왕이펜하우스5단지) 천왕이펜하우스 5단지 504동 1층 하늘마루작은도서관|||200102
하늘사다리문고||||작은도서관||서울특별시 동작구 현충로 119||||||||하늘사다리문고|(흑석동,명수대현대아파트) 명수대현대B상가 207호|||200102
하늘샘어린이도서관||||작은도서관||서울특별시 서대문구 가좌로 154||||||||하늘샘어린이도서관|(홍은동) 서부제일교회 하늘샘어린이도서관|||200102
하늘숲작은도서관||||작은도서관||서울특별시 동작구 알마타길 21-42||||||||하늘숲작은도서관|(대방동) 대방교회|||200102
하늘씨앗작은도서관||||작은도서관||서울특별시 강북구 삼양로 246||||||||하늘씨앗작은도서관|(미아동) 4층|||200102
하늘작은도서관||||작은도서관||서울특별시 노원구 노원로17길 56||||||||하늘작은도서관|(중계2ㆍ3동주민센터) 중계2.3동주민센터 4층|||200102
하늘폭포/도서관||||작은도서관||서울특별시 종로구 동망산길 47||||||||하늘폭포 도서관|(종로센트레빌아파트) 2-1 종로센트레빌 103동 지하3층|||200102
하늘품작은도서관||||작은도서관||서울특별시 노원구 상계로23다길 33||||||||하늘품작은도서관|지하1층|||200102
하람도서관||||작은도서관||서울특별시 광진구 용마산로16길 18||||||||하람도서관|(중곡동) 1층 102호|||200102
한국/근현대사/작은도서관||||작은도서관||서울특별시 송파구 중대로20길 51||||||||한국 근현대사 작은도서관|(가락동) 지하1층|||200102
한길문고||||작은도서관||서울특별시 노원구 한글비석로49길 63||||||||한길문고|(유광속셈학원) 4층 102호|||200102
한남동/작은도서관||||작은도서관||서울특별시 용산구 이태원로 224-19||||||||한남동 작은도서관|(한남동) 한남동공영주차장 2층|||200102
한믿음도서관||||작은도서관||서울특별시 영등포구 대방천로12길 5-2||||||||한믿음도서관|(신길동)|||200102
한사랑문고||||작은도서관||서울특별시 마포구 월드컵북로 173-1||||||||한사랑문고|한사랑교회|||200102
한사랑작은도서관||||작은도서관||서울특별시 강서구 화곡로13길 90-45||||||||한사랑작은도서관|(화곡동) 한사랑 작은도서관|||200102
한숲문고||||작은도서관||서울특별시 동작구 알마타길 37||||||||한숲문고|(대방동,대방1차e-편한세상) 관리사무소 2층|||200102
한신휴(아)북카페||||작은도서관||서울특별시 성북구 동소문로15길 99||||||||한신휴(아)북카페|(한신휴아파트)|||200102
한아람/작은도서관||||작은도서관||서울특별시 송파구 성내천로47길 38||||||||한아람 작은도서관|(마천동,송파파크데일2단지) 607|||200102
