##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
솔뫼장터||||식신맛집|||충청남도 아산시 송악면 역촌리 71-1|||||||솔뫼장터||||
황해원||||식신맛집|||충청남도 보령시 성주면 성주리 195-4|||||||황해원||||
원풍식당||||식신맛집||충남 태안군 원북면 원이로 841-1|충청남도 태안군 원북면 반계리 202-12|||||||원풍식당||||
만대회수산||||식신맛집|||충청남도 태안군 이원면 내리 39-21|||||||만대회수산||||
삼기꽃게장||||식신맛집||충남 서산시 고운로 162|충청남도 서산시 동문동 936-10|||||||삼기꽃게장||||
동해원||||식신맛집||충남 공주시 납다리길 22|충청남도 공주시 소학동 194-1|||||||동해원||||
장순루||||식신맛집||충청남도 공주시 마방길 5-12|충청남도 공주시 계룡면 월암리 23-5|||||||장순루||||
대흥식당||||식신맛집||충남 예산군 대흥면 노동길 14|충청남도 예산군 대흥면 노동리 456-3|||||||대흥식당||||
신창댁||||식신맛집|||충청남도 아산시 송악면 외암리 174|||||||신창댁||||
신동회관||||식신맛집||충남 논산시 상월면 백일헌로 999|충청남도 논산시 상월면 산성리 44-5|||||||신동회관||||
황해도전통손만두국||||식신맛집|||충청남도 공주시 옥룡동 183-15|||||||황해도전통손만두국||||
봉평장터||||식신맛집|||충청남도 천안시 동남구 유량동 397-1|||||||봉평장터||||
기러기칼국수||||식신맛집|||충청남도 예산군 오가면 신석리 325-21|||||||기러기칼국수||||
청화집||||식신맛집|||충청남도 천안시 동남구 병천면 병천리 167-6|||||||청화집||||
도가네매운탕||||식신맛집||세종 연서면 도신고복로 585|세종특별자치시 연서면 용암리 204-6|||||||도가네매운탕||||
황산옥||||식신맛집||충청남도 논산시 금백로 34|충청남도 논산시 강경읍 황산리 81-16|||||||황산옥||||
왕천파닭||||식신맛집|||세종특별자치시 조치원읍 원리 101-1|||||||왕천파닭||||
낙원가든||||식신맛집||충청남도 아산시 음봉면 아산온천로 217-14|충청남도 아산시 음봉면 신수리 292-1|||||||낙원가든||||
푸른들쌈밥||||식신맛집|||충청남도 서산시 석림동 638-3|||||||푸른들쌈밥||||
금강식당||||식신맛집||충남 서천군 화양면 옥포길8번길 5|충청남도 서천군 화양면 옥포리 201|||||||금강식당||||
피나클랜드||||식신맛집||충청남도 아산시 월선길 20-42|충청남도 아산시 영인면 월선리 346-2|||||||피나클랜드||||
이학식당||||식신맛집||충남 공주시 가구점길 6|충청남도 공주시 중동 147-58|||||||이학식당||||
산장식당||||식신맛집|||충청남도 부여군 부여읍 동남리 190|||||||산장식당||||
신토불이묵집||||식신맛집|||충청남도 예산군 덕산면 둔리 478-4|||||||신토불이묵집||||
서산생강한과/영이식품||||식신맛집||충청남도 서산시 강당서당골길 19-12|충청남도 서산시 부석면 강당리 836-1|||||||서산생강한과 영이식품||||
뚜쥬루성정점||||식신맛집||충남 천안시 서북구 백석로 270|충청남도 천안시 서북구 성정동 695-1|||||||뚜쥬루성정점||||
말메종||||식신맛집|||충청남도 금산군 복수면 구례리 224-1|||||||말메종||||
본가건하은칼국수||||식신맛집|||충청남도 당진시 대덕동 1633|||||||본가건하은칼국수||||
맛나당칼국수||||식신맛집|||세종특별자치시 부강면 부강리 431-3|||||||맛나당칼국수||||
장원막국수||||식신맛집||충청남도 부여군 나루터로62번길 20|충청남도 부여군 부여읍 구교리 8-1|||||||장원막국수||||
원골식당||||식신맛집|||충청남도 금산군 제원면 천내리 254-1|||||||원골식당||||
박순자아우내순대||||식신맛집||충남 천안시 동남구 병천면 아우내순대길 47|충청남도 천안시 동남구 병천면 병천리 173-6|||||||박순자아우내순대||||
게눈감추듯||||식신맛집|||충청남도 당진시 송악읍 고대리 160-14|||||||게눈감추듯||||
신안골분식||||식신맛집||세종특별자치시 신안새동네길 56-1|세종특별자치시 조치원읍 신안리 363-28|||||||신안골분식||||
진흥각||||식신맛집|||충청남도 공주시 중동 361|||||||진흥각||||
운보찻집|신세계백화점충청점|||식신맛집||충남 천안시 동남구 만남로 43|충청남도 천안시 동남구 신부동 363-2|||||||운보찻집 신세계백화점충청점||||
오양손칼국수||||식신맛집||충청남도 보령시 소성안길 55|충청남도 보령시 오천면 소성리 691-52|||||||오양손칼국수|오양식당|||
시루콩나물밥||||식신맛집|||충청남도 계룡시 두마면 왕대리 81-2|||||||시루콩나물밥||||
경동식당||||식신맛집||충청남도 아산시 염성길 122|충청남도 아산시 염치읍 염성리 269-42|||||||경동식당||||
명성각||||식신맛집|||충청남도 금산군 추부면 마전리 69-6|||||||명성각||||
고덕갈비||||식신맛집||충청남도 예산군 덕산온천로 387|충청남도 예산군 덕산면 신평리 344-3|||||||고덕갈비||||
가마솥소머리국밥||||식신맛집|||충청남도 금산군 추부면 성당리 768-2|||||||가마솥소머리국밥||||
원조삼계탕||||식신맛집||충남 금산군 금산읍 인삼약초로 33|충청남도 금산군 금산읍 중도리 34-1|||||||원조삼계탕||||
시골/통닭||||식신맛집||충남 부여군 부여읍 중앙로5번길 14-9|충청남도 부여군 부여읍 구아리 173|||||||시골 통닭||||
어씨네본가||||식신맛집||충청남도 공주시 창벽로 714|충청남도 공주시 반포면 마암리 543-3|||||||어씨네본가||||
할머니곱창||||식신맛집||충남 예산군 삽교읍 삽교로 221|충청남도 예산군 삽교읍 방아리 150-16|||||||할머니곱창||||
평양면옥||||식신맛집||충남 아산시 온천대로 1420-1|충청남도 아산시 온천동 235-15|||||||평양면옥||||
산해별미||||식신맛집||충남 서산시 대사동5로 10|충청남도 서산시 동문동 426-2|||||||산해별미||||
곰골식당||||식신맛집||충남 공주시 봉황산1길 1-2|충청남도 공주시 반죽동 338|||||||곰골식당||||
수덕식당||||식신맛집||충남 예산군 덕산면 수덕사안길 33-5|충청남도 예산군 덕산면 사천리 25-40|||||||수덕식당||||
전통궁중칼국수||||식신맛집|||충청남도 공주시 월송동 179-5|||||||전통궁중칼국수||||
엄가네곰탕||||식신맛집||충남 부여군 부여읍 나루터로 21-4|충청남도 부여군 부여읍 구아리 86-9|||||||엄가네곰탕||||
원조삽교맛/소머리국밥(한일식당)||||식신맛집|||충청남도 예산군 삽교읍 두리 568-47|||||||원조삽교맛 소머리국밥(한일식당)||||
별장가든||||식신맛집||충청남도 논산시 탑정로 982-7|충청남도 논산시 가야곡면 종연리 133-1|||||||별장가든||||
영성각|본점|||식신맛집||충남 서산시 해미면 남문1로 40-1|충청남도 서산시 해미면 읍내리 171-5|||||||영성각 본점||||
원조할머니학화호도과자|구성동본점|||식신맛집||충남 천안시 동남구 천안대로 590|충청남도 천안시 동남구 구성동 56-1|||||||원조할머니학화호도과자 구성동본점||||
장춘관||||식신맛집|||충청남도 금산군 추부면 마전리 582-5|||||||장춘관||||
저곡식당||||식신맛집||충남 금산군 제원면 금강로 286|충청남도 금산군 제원면 저곡리 273-7|||||||저곡식당||||
첫번째/국밥집||||식신맛집||충청남도 천안시 서북구 성환시장길 8-11|충청남도 천안시 서북구 성환읍 성환리 449-1|||||||첫번째 국밥집||||
강복순의/안면꽃게||||식신맛집||충남 태안군 안면읍 방포로 29-4|충청남도 태안군 안면읍 승언리 1276-1|||||||강복순의 안면꽃게||||
두번째집||||식신맛집||충청남도 천안시 서북구 성환시장길 8-13|충청남도 천안시 서북구 성환읍 성환리 449-1|||||||두번째집||||
미미제면소||||식신맛집||충남 천안시 서북구 성정11길 24|충청남도 천안시 서북구 성정동 718-3|||||||미미제면소||||
엔학고레||||식신맛집||충남 공주시 반포면 불장골길 113-12|충청남도 공주시 반포면 송곡리 454|||||||엔학고레||||
옛날동촌묵집슈퍼||||식신맛집||충남 예산군 대술면 대술로 391|충청남도 예산군 대술면 궐곡리 452-4|||||||옛날동촌묵집슈퍼||||
라디오쌀롱||||식신맛집||충남 천안시 동남구 대흥로 336-10|충청남도 천안시 동남구 신부동 370-5|||||||라디오쌀롱||||
교토리||||식신맛집||충남 천안시 동남구 북면 위례성로 782|충청남도 천안시 동남구 북면 사담리 95-1|||||||교토리||||
딴뚝통나무집식당||||식신맛집||충청남도 태안군 조운막터길 23-22|충청남도 태안군 안면읍 승언리 60-42|||||||딴뚝통나무집식당||||
대천가자조개구이||||식신맛집||충남 보령시 해수욕장8길 49|충청남도 보령시 신흑동 2272-10|||||||대천가자조개구이||||
해어름||||식신맛집||충청남도 당진시 매산해변길 144|충청남도 당진시 신평면 매산리 29-10|||||||해어름||||
웰빙칼국수||||식신맛집||충청남도 서천군 갯벌체험로 492-31|충청남도 서천군 비인면 선도리 341-20|||||||웰빙칼국수||||
유진식당||||식신맛집||충남 홍성군 광천읍 광천로273번길 11|충청남도 홍성군 광천읍 광천리 391-11|||||||유진식당||||
불당동복요리전문점||||식신맛집|||충청남도 천안시 서북구 불당동 1077|||||||불당동복요리전문점||||
안흥일품꽃게장||||식신맛집||충남 서산시 서해로 3360|충청남도 서산시 석남동 21-1|||||||안흥일품꽃게장||||
시옷/서승호||||식신맛집||세종 조치원읍 봉신길 69|세종특별자치시 조치원읍 신안리 477|||||||시옷 서승호||||
서동한우|본점|||식신맛집||충청남도 부여군 성왕로 256|충청남도 부여군 부여읍 관북리 118-2|||||||서동한우 본점||||
토방||||식신맛집||충청남도 홍성군 충서로 1466|충청남도 홍성군 홍성읍 소향리 96|||||||토방||||
모란반점||||식신맛집||충청남도 공주시 모란길 93|충청남도 공주시 정안면 상룡리 13-1|||||||모란반점||||
성민이네장터국밥||||식신맛집||충청남도 예산군 형제고개로 967|충청남도 예산군 예산읍 예산리 333-1|||||||성민이네장터국밥||||
너구리의피난처||||식신맛집|||충청남도 금산군 금성면 마수리 30-1|||||||너구리의피난처||||
삽교원조두리곱창||||식신맛집||충남 아산시 온화로 12|충청남도 아산시 온양2동 175-5|||||||삽교원조두리곱창||||
진국집||||식신맛집||충청남도 서산시 관아문길 19-10|충청남도 서산시 읍내동 1|||||||진국집||||
일월굴칼국수||||식신맛집|||충청남도 보령시 화산동 415|||||||일월굴칼국수||||
까치내흥부가든||||식신맛집||충남 청양군 대치면 사수터길 115-8|충청남도 청양군 대치면 작천리 63|||||||까치내흥부가든||||
칠갑산맛집||||식신맛집|||충청남도 청양군 대치면 장곡리 67-6|||||||칠갑산맛집||||
나루터식당||||식신맛집|||충청남도 부여군 부여읍 구아리 99|||||||나루터식당||||
학화할머니/호두과자|천안역점|||식신맛집|||충청남도 천안시 동남구 대흥동 124-4|||||||학화할머니 호두과자 천안역점||||
서산꽃게장||||식신맛집||충남 서산시 한마음5로 92|충청남도 서산시 석림동 634-4|||||||서산꽃게장||||
목화반점||||식신맛집||충남 아산시 온주길 28-8|충청남도 아산시 읍내동 151-3|||||||목화반점||||
동순원||||식신맛집||충청남도 천안시 서북구 성환중앙로 33|충청남도 천안시 서북구 성환읍 성환리 449-19|||||||동순원||||
삼거리갈비||||식신맛집||충청남도 홍성군 월계천길 238|충청남도 홍성군 홍성읍 오관리 9-6|||||||삼거리갈비||||
팔팔닭떡볶이|본점|||식신맛집||충남 천안시 동남구 먹거리9길 19|충청남도 천안시 동남구 신부동 459-9|||||||팔팔닭떡볶이 본점||||
백제의집||||식신맛집||충남 부여군 부여읍 성왕로 248|충청남도 부여군 부여읍 관북리 119-3|||||||백제의집||||
그린성가든||||식신맛집||충청남도 논산시 행정길 20|충청남도 논산시 연무읍 동산리 328-3|||||||그린성가든||||
일송꽃게장백반||||식신맛집|||충청남도 태안군 안면읍 승언리 755-5|||||||일송꽃게장백반||||
세종해물탕||||식신맛집||세종 만남로3길 69|세종특별자치시 고운동 1806|||||||세종해물탕||||
나정식당||||식신맛집|||충청남도 천안시 동남구 사직동 187-1|||||||나정식당||||
삼우갈비||||식신맛집||충청남도 예산군 예산읍 임성로23번길 8|충청남도 예산군 예산읍 예산리 549-1|||||||삼우갈비||||
예가||||식신맛집|||충청남도 공주시 신관동 122-3|||||||예가||||
공주집||||식신맛집|||충청남도 천안시 서북구 성환읍 송덕리 54-3|||||||공주집||||
몽상가인||||식신맛집||충청남도 천안시 동남구 서부대로 278|충청남도 천안시 동남구 신방동 882|||||||몽상가인||||
김가네사골수제비||||식신맛집||충남 보령시 석서1길 57|충청남도 보령시 신흑동 760-1|||||||김가네사골수제비||||
은행나무집||||식신맛집|||충청남도 아산시 방축동 22-3|||||||은행나무집||||
그때그집||||식신맛집|||충청남도 예산군 덕산면 사천리 6-4|||||||그때그집||||
일미옥불고기||||식신맛집||충청남도 홍성군 문화로72번길 28|충청남도 홍성군 홍성읍 남장리 114-6|||||||일미옥불고기||||
백제향||||식신맛집||충남 부여군 부여읍 사비로30번길 17|충청남도 부여군 부여읍 동남리 653-1|||||||백제향||||
새이학가든||||식신맛집||충청남도 공주시 금강공원길 15-2|충청남도 공주시 금성동 173-5|||||||새이학가든||||
몽산포횟집||||식신맛집||충청남도 태안군 진산2길 51-7|충청남도 태안군 남면 몽산리 2|||||||몽산포횟집||||
민영이네포장마차횟집||||식신맛집||충남 당진시 석문면 장고항로 341|충청남도 당진시 석문면 장고항리 620-15|||||||민영이네포장마차횟집||||
이원식당||||식신맛집||충남 태안군 이원면 원이로 1539|충청남도 태안군 이원면 포지리 82-2|||||||이원식당||||
광덕산호두과자전문점||||식신맛집||충남 천안시 동남구 천안대로 524|충청남도 천안시 동남구 구성동 254-2|||||||광덕산호두과자전문점||||
또순네식당||||식신맛집||충남 예산군 덕산면 봉운로 25|충청남도 예산군 덕산면 읍내리 340-4|||||||또순네식당||||
삼삼복집||||식신맛집|||충청남도 홍성군 갈산면 상촌리 174-2|||||||삼삼복집||||
할머니장터국밥||||식신맛집|||충청남도 예산군 예산읍 예산리 342-4|||||||할머니장터국밥||||
등대횟집||||식신맛집||충청남도 당진시 석문면 장고항로 301|충청남도 당진시 석문면 장고항리 581|||||||등대횟집|등대횟집|||
산애들애||||식신맛집|||충청남도 논산시 연산면 연산리 54-9|||||||산애들애||||
장춘/닭계장||||식신맛집||충청남도 당진시 정안로 52|충청남도 당진시 원당동 381|||||||장춘 닭계장|매직카카센터|||
유림분식||||식신맛집|||충청남도 아산시 온양동 86-24|||||||유림분식||||
귀빈돌솥밥||||식신맛집|||충청남도 공주시 반포면 봉곡리 339-2|||||||귀빈돌솥밥||||
평매매운탕||||식신맛집||충청남도 논산시 가야곡면 산노1길 89-21|충청남도 논산시 가야곡면 산노리 229-11|||||||평매매운탕||||
주희네칼국수||||식신맛집||충청남도 당진시 유곡1길 21-10|충청남도 당진시 송산면 유곡리 910|||||||주희네칼국수||||
신흥파닭||||식신맛집||세종 조치원읍 충현로 91|세종특별자치시 조치원읍 신흥리 48-2|||||||신흥파닭||||
명성불고기||||식신맛집||충청남도 공주시 웅진로 200|충청남도 공주시 산성동 133-4|||||||명성불고기||||
한밭식당||||식신맛집|||충청남도 청양군 청양읍 읍내리 203-19|||||||한밭식당||||
길조식당||||식신맛집||충청남도 아산시 도고면 기곡로62번길 22-2|충청남도 아산시 도고면 기곡리 296-1|||||||길조식당||||
바닷물손두부||||식신맛집||충남 청양군 대치면 한티고개길 1|충청남도 청양군 대치면 대치리 79-1|||||||바닷물손두부||||
바다꽃게장||||식신맛집||충남 태안군 태안읍 능샘1길 45|충청남도 태안군 태안읍 남문리 575-18|||||||바다꽃게장||||
읍성뚝배기||||식신맛집||충청남도 서산시 해미면 남문 2로 136|충청남도 서산시 해미면 읍내리 327-1|||||||읍성뚝배기||||
광장수구레국밥||||식신맛집||충청남도 공주시 산성시장1길 55-10|충청남도 공주시 산성동 193-5|||||||광장수구레국밥||||
염치정육점식당||||식신맛집||충남 아산시 염치읍 염성길 109|충청남도 아산시 염치읍 염성리 266-5|||||||염치정육점식당||||
홍북식당||||식신맛집||충남 홍성군 홍북읍 홍북로 464|충청남도 홍성군 홍북읍 대동리 194-9|||||||홍북식당||||
매일한우타운식당||||식신맛집||충남 예산군 광시면 예당로 171|충청남도 예산군 광시면 광시리 87-7|||||||매일한우타운식당||||
장수꽃게장전문점||||식신맛집||충남 당진시 당진중앙2로 344|충청남도 당진시 원당동 1239|||||||장수꽃게장전문점||||
은진손칼국수||||식신맛집||충남 논산시 은진면 매죽헌로25번길 8|충청남도 논산시 은진면 연서리 338-4|||||||은진손칼국수||||
동생춘||||식신맛집||충청남도 서천군 종판로 893|충청남도 서천군 판교면 현암리 146-1|||||||동생춘||||
중앙식당||||식신맛집|||충청남도 예산군 덕산면 사천리 25-15|||||||중앙식당||||
시장정육점식당||||식신맛집||충청남도 공주시 백미고을길 10-5|충청남도 공주시 금성동 177-3|||||||시장정육점식당||||
초가집||||식신맛집||충청남도 공주시 먹자1길 19-1|충청남도 공주시 중동 147-74|||||||초가집||||
간월도별미영양굴밥||||식신맛집||충남 서산시 부석면 간월도1길 69-1|충청남도 서산시 부석면 간월도리 88-2|||||||간월도별미영양굴밥||||
몽대횟집||||식신맛집||충청남도 태안군 몽대로 495-83|충청남도 태안군 남면 몽산리 686-20|||||||몽대횟집||||
길손식당||||식신맛집||충남 예산군 덕산면 수덕사안길 38|충청남도 예산군 덕산면 사천리 25-64|||||||길손식당||||
원북박속낙지탕||||식신맛집||충청남도 태안군 원이로 791|충청남도 태안군 원북면 반계리 321|||||||원북박속낙지탕||||
큰고개정육점식당||||식신맛집||충남 아산시 염치읍 염성길 107|충청남도 아산시 염치읍 염성리 266-3|||||||큰고개정육점식당||||
골목추어탕||||식신맛집|||충청남도 금산군 추부면 마전리 579-11|||||||골목추어탕||||
이슬네수산||||식신맛집||충남 홍성군 서부면 남당항로213번길 5|충청남도 홍성군 서부면 남당리 859|||||||이슬네수산||||
인발루||||식신맛집|||충청남도 홍성군 결성면 읍내리 377-6|||||||인발루||||
고가네칼국수||||식신맛집|||충청남도 공주시 중동 187-5|||||||고가네칼국수||||
미세스피베리||||식신맛집||||||||||미세스피베리||||
수덕골미락||||식신맛집||충청남도 예산군 수덕사안길 42-1|충청남도 예산군 덕산면 사천리 25-15|||||||수덕골미락||||
시옷빵집||||식신맛집||세종 보듬4로 9|세종특별자치시 도담동 653|||||||시옷빵집||||
솔밭가든||||식신맛집||충남 태안군 안면읍 장터로 176-5|충청남도 태안군 안면읍 승언리 967-3|||||||솔밭가든||||
독일빵집||||식신맛집||충청남도 당진시 밤절로 168|충청남도 당진시 수청동 997|||||||독일빵집|로뎀타워|||
킨이로텐||||식신맛집||충청남도 천안시 서북구 불당21로 40|충청남도 천안시 서북구 불당동 1613|||||||킨이로텐||||
유가네칼국수||||식신맛집|||충청남도 공주시 금학동 79-1|||||||유가네칼국수||||
두레분식||||식신맛집||충청남도 서천군 충절로 53|충청남도 서천군 서천읍 군사리 864-10|||||||두레분식||||
얄개분식||||식신맛집||충남 서산시 해미면 읍성마을4길 22-2|충청남도 서산시 해미면 읍내리 197-4|||||||얄개분식||||
명인본점||||식신맛집||충남 서산시 율지6로 65|충청남도 서산시 동문동 201-11|||||||명인본점||||
파전칼국수||||식신맛집||충청남도 태안군 태안읍 시장1길 34|충청남도 태안군 태안읍 남문리 170-4|||||||파전칼국수||||
중앙분식||||식신맛집||충청남도 공주시 제민천1길 67|충청남도 공주시 반죽동 268-1|||||||중앙분식||||
에펠제과||||식신맛집||충청남도 부여군 중앙로 3|충청남도 부여군 부여읍 구아리 199-1|||||||에펠제과||||
반줄김밥||||식신맛집||충청남도 공주시 산성시장2길 56-5|충청남도 공주시 산성동 181-193|||||||반줄김밥||||
트레블브레이크커피||||식신맛집||충남 태안군 안면읍 등마루1길 125|충청남도 태안군 안면읍 창기리 206-26|||||||트레블브레이크커피||||
통나무집사람들||||식신맛집||충남 태안군 원북면 원이로 447-15|충청남도 태안군 원북면 양산리 200-6|||||||통나무집사람들||||
성환세번째집||||식신맛집||충청남도 천안시 서북구 성환시장길 8-11|충청남도 천안시 서북구 성환읍 성환리 449-1|||||||성환세번째집||||
민속촌가든||||식신맛집||충청남도 예산군 예산읍 수철길 199|충청남도 예산군 예산읍 수철리 452-1|||||||민속촌가든||||
성환네번째집||||식신맛집||충청남도 천안시 서북구 성환시장길 8-11|충청남도 천안시 서북구 성환읍 성환리 449-1|||||||성환네번째집||||
온누리회수산||||식신맛집||충남 홍성군 서부면 남당항로213번길 5|충청남도 홍성군 서부면 남당리 859|||||||온누리회수산||||
북경탕수육||||식신맛집||충청남도 공주시 중동1길 5-18|충청남도 공주시 중동 70-1|||||||북경탕수육||||
청양분식||||식신맛집|||충청남도 공주시 산성동 186-118|||||||청양분식||||
간식집||||식신맛집||충청남도 공주시 산성시장1길 46|충청남도 공주시 산성동 181-21|||||||간식집||||
매주리커피||||식신맛집||충남 천안시 서북구 성환읍 성환18길 24|충청남도 천안시 서북구 성환읍 성환리 458-5|||||||매주리커피||||
진양곱창|공주점|||식신맛집||충남 공주시 번영2로 54-21|충청남도 공주시 신관동 640-11|||||||진양곱창 공주점||||
상당집||||식신맛집||충청북도 청주시 상당구 성내로118번길 1|충청북도 청주시 상당구 산성동 159|||||||상당집||||
대보명가제천본점||||식신맛집||충북 제천시 용두대로 287|충청북도 제천시 신월동 201|||||||대보명가제천본점||||
장다리식당||||식신맛집|||충청북도 단양군 단양읍 별곡리 28-1|||||||장다리식당||||
성원마늘약선요리||||식신맛집||충북 단양군 단양읍 삼봉로 59|충청북도 단양군 단양읍 상진리 402|||||||성원마늘약선요리||||
명산가든||||식신맛집|||충청북도 충주시 살미면 세성리 624-4|||||||명산가든||||
즐거운나의집돌솥밥||||식신맛집||충북 청주시 상당구 영운천로153번길 36|충청북도 청주시 상당구 금천동 402|||||||즐거운나의집돌솥밥||||
두꺼비식당||||식신맛집||충북 제천시 의림대로20길 21|충청북도 제천시 중앙로2가 72-7|||||||두꺼비식당||||
단양마늘만두||||식신맛집||충북 단양군 단양읍 도전4길 26|충청북도 단양군 단양읍 도전리 564|||||||단양마늘만두||||
마중한정식||||식신맛집||충북 청주시 상당구 문의면 대청호반로 845-5|충청북도 청주시 상당구 문의면 미천리 114-52|||||||마중한정식||||
제주조림||||식신맛집||충청북도 청주시 흥덕구 죽천로 96-3|충청북도 청주시 흥덕구 복대동 3040|||||||제주조림||||
영화식당||||식신맛집||충북 충주시 수안보면 물탕1길 11|충청북도 충주시 수안보면 온천리 281-1|||||||영화식당||||
오십년할머니집||||식신맛집||충북 괴산군 괴산읍 괴강로느티울길 8-1|충청북도 괴산군 괴산읍 대덕리 산61-2|||||||오십년할머니집||||
박쏘가리||||식신맛집||충북 단양군 단양읍 수변로 85|충청북도 단양군 단양읍 도전리 635-1|||||||박쏘가리||||
경희식당||||식신맛집||충북 보은군 속리산면 사내7길 11-4|충청북도 보은군 속리산면 사내리 282|||||||경희식당||||
정가네손칼국수||||식신맛집||충청북도 청주시 서원구 호국로 14-2|충청북도 청주시 서원구 모충동 425-142|||||||정가네손칼국수||||
청산가든||||식신맛집||충북 진천군 이월면 진안로 354|충청북도 진천군 이월면 신계리 123-1|||||||청산가든||||
돌집식당||||식신맛집|||충청북도 단양군 단양읍 별곡리 607|||||||돌집식당||||
당조중화요리||||식신맛집||충청북도 청주시 상당구 상당로 40-8|충청북도 청주시 상당구 서운동 45-3|||||||당조중화요리||||
청풍미가||||식신맛집||충북 청주시 상당구 문의면 문의시내2길 9-14|충청북도 청주시 상당구 문의면 미천리 114-147|||||||청풍미가||||
남들갈비||||식신맛집||충청북도 청주시 서원구 청남로2133번길 8|충청북도 청주시 서원구 모충동 120-15|||||||남들갈비||||
중앙모밀||||식신맛집|||충청북도 청주시 상당구 영동 96-2|||||||중앙모밀||||
산아래||||식신맛집|||충청북도 제천시 봉양읍 장평리 949-2|||||||산아래||||
사또가든||||식신맛집||충북 청주시 청원구 오창읍 꽃화산길 51-1|충청북도 청주시 청원구 오창읍 화산리 93|||||||사또가든||||
화성가든||||식신맛집||충북 보은군 보은읍 교사삼산길 8|충청북도 보은군 보은읍 교사리 35-6|||||||화성가든||||
지영옥청국장||||식신맛집|||충청북도 충주시 봉방동 337-24|||||||지영옥청국장||||
옥천휴게소(서울방향)/한방닭곰탕||||식신맛집||충청북도 옥천군 옥천동이로 242-34|충청북도 옥천군 옥천읍 매화리 14-6|||||||옥천휴게소(서울방향) 한방닭곰탕|옥천상휴게소|||
오성통닭|단양점|||식신맛집||충청북도 단양군 도전5길 31|충청북도 단양군 단양읍 도전리 615|||||||오성통닭 단양점|단양시장|||
리정||||식신맛집||충북 청주시 청원구 우암로 71-1|충청북도 청주시 청원구 내덕동 297-12|||||||리정||||
덕승관||||식신맛집|||충청북도 영동군 황간면 소계리 310-2|||||||덕승관||||
가선식당||||식신맛집||충북 영동군 양산면 금강로 760|충청북도 영동군 양산면 가선리 139-6|||||||가선식당||||
싱그레복집||||식신맛집|||충청북도 청주시 청원구 우암동 336-12|||||||싱그레복집||||
꽃댕이/묵마을||||식신맛집||충청북도 제천시 화당로2안길 22|충청북도 제천시 백운면 화당리 70-4|||||||꽃댕이 묵마을||||
세왕주조||||식신맛집|||충청북도 진천군 덕산면 용몽리 572-16|||||||세왕주조||||
서문우동||||식신맛집|||충청북도 청주시 상당구 서문동 166-1|||||||서문우동||||
예원화로구이||||식신맛집||충청북도 음성군 중앙로 91|충청북도 음성군 음성읍 읍내리 458-8|||||||예원화로구이||||
옥산장날순대||||식신맛집|||충청북도 청주시 흥덕구 옥산면 오산리 211-26|||||||옥산장날순대||||
갈매기식당||||식신맛집|||충청북도 단양군 대강면 당동리 152-70|||||||갈매기식당||||
초향기칼국수||||식신맛집||충북 음성군 원남면 충청대로 327|충청북도 음성군 원남면 문암리 208-10|||||||초향기칼국수||||
구읍할매묵집||||식신맛집|||충청북도 옥천군 옥천읍 문정리 2-2|||||||구읍할매묵집||||
교동짬뽕봉명점||||식신맛집||충북 청주시 흥덕구 덕암로24번길 12-1|충청북도 청주시 흥덕구 봉명동 2784|||||||교동짬뽕봉명점||||
제중한식촌||||식신맛집|||충청북도 괴산군 청안면 읍내리 528-1|||||||제중한식촌||||
대운분식||||식신맛집|||충청북도 청주시 흥덕구 옥산면 가락리 763-1|||||||대운분식||||
경주집버섯찌개||||식신맛집|||충청북도 청주시 상당구 서문동 180-12|||||||경주집버섯찌개||||
옥천묵집||||식신맛집||충청북도 옥천군 향수7길 8|충청북도 옥천군 옥천읍 하계리 24-1|||||||옥천묵집|음식점|||
두툼||||식신맛집||충청북도 청주시 서원구 두꺼비로 29|충청북도 청주시 서원구 산남동 991|||||||두툼||||
감나무집||||식신맛집|||충청북도 충주시 수안보면 사문리 169-1|||||||감나무집||||
코끼리만두||||식신맛집||충북 청주시 상당구 남사로 133-5|충청북도 청주시 상당구 남문로2가 40-1|||||||코끼리만두||||
대추나무집||||식신맛집|||충청북도 제천시 명동 150-6|||||||대추나무집||||
우연식당||||식신맛집||충청북도 청주시 서원구 대청호반로 1|충청북도 청주시 서원구 현도면 하석리 13-1|||||||우연식당|우연식당|||
새강변||||식신맛집||충북 옥천군 군북면 성왕로 1564|충청북도 옥천군 군북면 국원리 101-1|||||||새강변||||
카페산||||식신맛집||충북 단양군 가곡면 두산길 196-86|충청북도 단양군 가곡면 사평리 246-33|||||||카페산||||
김천식당||||식신맛집||충북 보은군 보은읍 삼산로1길 25-4|충청북도 보은군 보은읍 삼산리 19-1|||||||김천식당||||
풀문||||식신맛집||충청북도 청주시 상당구 수암로36번길 21-4|충청북도 청주시 상당구 수동 81-194|||||||풀문||||
반암막국수||||식신맛집||충청북도 청주시 청원구 성산2길 20|충청북도 청주시 청원구 오창읍 성산리 68|||||||반암막국수||||
백로식당본점||||식신맛집||충북 청주시 흥덕구 1순환로 418|충청북도 청주시 흥덕구 신봉동 51-2|||||||백로식당본점||||
