##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@GS25
GS25|용인상현점|37.30731235|127.0854504|GS25||경기 용인시 수지구 만현로 103||cafe25;drug;post||||||GS25 용인상현점|104호 (상현동 259)|||90702
GS25|용인서리점|37.21206067|127.16902725|GS25||경기 용인시 처인구 이동면 백자로 132||cafe25;drug;post;battery;withdrawal;smart_atm;self_cook||||||GS25 용인서리점|지하1층 (서리 690-1)|||90702
GS25|용인서천동점|37.23715328|127.07270677|GS25||경기 용인시 기흥구 서천로 121||instant;drug;post;withdrawal||||||GS25 용인서천동점|103호 (서천동 813,원희캐슬)|||90702
GS25|용인서천마을점|37.23566413|127.07011038|GS25||경기 용인시 기흥구 서천서로 125||cafe25;drug;post;battery;withdrawal||||||GS25 용인서천마을점|상가동 104호 (농서동 310-5,서천휴먼시아)|||90702
GS25|용인송담대점|37.22810889|127.21655272|GS25||경기 용인시 처인구 동부로 61||post||||||GS25 용인송담대점|B1호 (마평동 571-2,용인송담대학생회관)|||90702
GS25|용인송전점|37.14038099|127.19704003|GS25||경기 용인시 처인구 이동면 경기동로687번길 7||cafe25;bakery;instant;drug;post;withdrawal;smart_atm||||||GS25 용인송전점|외 1필지 (송전리 716-9)|||90702
GS25|용인수지고점|37.33084267|127.09403464|GS25||경기 용인시 수지구 수풍로 64||cafe25;instant;drug;post||||||GS25 용인수지고점|상가동 101호,102호 (풍덕천동 663-1)|||90702
GS25|용인스마트점|37.23824148|127.21718045|GS25||경기 용인시 처인구 진덕로 28||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 용인스마트점|1층 일부 (고림동 795-2,대영빌딩)|||90702
GS25|용인신갈점|37.2767138|127.10941039|GS25||경기 용인시 기흥구 신구로53번길 1||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용인신갈점|(신갈동 32-2)|||90702
GS25|용인신안점|37.33651904|127.24549187|GS25||경기 용인시 처인구 모현읍 문현로 330||instant;drug;post||||||GS25 용인신안점|상가동 109호 (일산리 671,효천마을신안인스빌2단지아파트)|||90702
GS25|용인신일점|37.26752698|127.09571828|GS25||경기 용인시 기흥구 덕영대로2077번길 18||cafe25;drug;post;withdrawal||||||GS25 용인신일점|상가 1동 101호 (영덕동 14-11,신일아파트)|||90702
GS25|용인신정로점|37.28520738|127.10294985|GS25||경기 용인시 기흥구 신정로155번길 2||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용인신정로점|외1필지 (신갈동 347-6)|||90702
GS25|용인신평점|37.22936252|127.23883019|GS25||경기 용인시 처인구 중부대로 1756||toto;cafe25;instant;drug;post;battery;withdrawal;smart_atm;self_cook||||||GS25 용인신평점|(마평동 217)|||90702
GS25|용인쌍용점|37.25319809|127.11701449|GS25||경기 용인시 기흥구 사은로126번길 8||cafe25;drug||||||GS25 용인쌍용점|상가 208호 (보라동 553,민속마을쌍용아파트)|||90702
GS25|용인양우점|37.2497627|127.22205487|GS25||경기 용인시 처인구 경안천로 196-1||drug;post||||||GS25 용인양우점|108109호 (고림동 596)|||90702
GS25|용인어정역점|37.27594183|127.14401438|GS25||경기 용인시 기흥구 어정로 129||cafe25;instant;drug;post;withdrawal||||||GS25 용인어정역점|118호 (상하동 483-1,어정프라자)|||90702
GS25|용인왕산점|37.34145388|127.25066788|GS25||경기 용인시 처인구 모현면 백옥대로2438번길 2||cafe25;instant;drug;post;withdrawal||||||GS25 용인왕산점|(왕산리 774-1)|||90702
GS25|용인위브점|37.23962405|127.16754135|GS25||경기 용인시 처인구 지삼로590번길 9||instant;post;withdrawal;smart_atm||||||GS25 용인위브점|(삼가동 563,용인행정타운두산위브2단지1,2호)|||90702
GS25|용인유림점|37.23807333|127.21628055|GS25||경기 용인시 처인구 고진로 41||cafe25;instant;drug;post;withdrawal||||||GS25 용인유림점|(고림동 794-1)|||90702
GS25|용인유신점|37.30427691|127.22443784|GS25||경기 용인시 처인구 포곡읍 곡현로 200||toto;cafe25;instant;drug;withdrawal;smart_atm||||||GS25 용인유신점|외1필지 (유운리 242-1)|||90702
GS25|용인적동점|37.18721435|127.21759482|GS25||경기 용인시 처인구 이동면 이원로 104||toto;cafe25;instant;drug;post;battery;atm;withdrawal||||||GS25 용인적동점|(천리 57-3)|||90702
GS25|용인좌항리점|37.1926589|127.31540935|GS25||경기 용인시 처인구 원삼면 원양로 475||cafe25;bakery;instant;drug;post;withdrawal||||||GS25 용인좌항리점|(좌항리 338-1)|||90702
GS25|용인죽전점|37.33446051|127.10766833|GS25||경기 용인시 수지구 용구대로2787번길 9||cafe25;drug;post;battery;withdrawal||||||GS25 용인죽전점|1층 (죽전동 815-4)|||90702
GS25|용인중부대로점|37.22580405|127.25170096|GS25||경기 용인시 처인구 양지면 중부대로 1879||cafe25;drug;post;withdrawal||||||GS25 용인중부대로점|(송문리 427)|||90702
GS25|용인중앙도서관점|37.23428555|127.18904662|GS25||경기 용인시 처인구 명지로 19||cafe25;drug;post;battery;withdrawal;smart_atm||||||GS25 용인중앙도서관점|(역북동 722-9)|||90702
GS25|용인지곡점|37.25490094|127.12548311|GS25||경기 용인시 기흥구 지삼로 15||toto;cafe25;post;withdrawal;self_cook||||||GS25 용인지곡점|1층 (지곡동 606-1)|||90702
GS25|용인참새미점|37.24433448|127.31951843|GS25||경기 용인시 처인구 양지면 중부대로2565번길 2||cafe25;drug;post;withdrawal||||||GS25 용인참새미점|외 2필지 (제일리 51)|||90702
GS25|용인천리점|37.18816242|127.20569127|GS25||경기 용인시 처인구 이동면 백옥대로 571||drug;post;battery;withdrawal||||||GS25 용인천리점|(천리 150-9)|||90702
GS25|용인청덕점|37.29280287|127.15174095|GS25||경기 용인시 기흥구 구성로 395||cafe25;instant;drug;post;battery||||||GS25 용인청덕점|상가 101호 (청덕동 565,휴먼시아물푸레)|||90702
GS25|용인초현점|37.30371315|127.23473123|GS25||경기 용인시 처인구 포곡읍 백옥대로 1991||drug;withdrawal||||||GS25 용인초현점|외 1필지 (삼계리 59-3)|||90702
GS25|용인타운점|37.25996075|127.21485882|GS25||경기 용인시 처인구 백옥대로1402번길 18||cafe25;bakery;instant;drug;post;battery;withdrawal;smart_atm||||||GS25 용인타운점|(유방동 290-1)|||90702
GS25|용인태성점|37.23010093|127.2098607|GS25||경기 용인시 처인구 백옥대로 1059||cafe25;instant;drug;post;withdrawal||||||GS25 용인태성점|(김량장동 31-11)|||90702
GS25|용인터미널점|37.23266281|127.20892112|GS25||경기 용인시 처인구 백옥대로 1087-2||drug;post||||||GS25 용인터미널점|1층 (김량장동 42-6)|||90702
GS25|용인포곡로점|37.26832726|127.21550484|GS25||경기 용인시 처인구 포곡읍 포곡로 86||cafe25;drug;post;battery;withdrawal;smart_atm||||||GS25 용인포곡로점|101호 (둔전리 386-13)|||90702
GS25|용인포곡점|37.28561375|127.21737794|GS25||경기 용인시 처인구 포곡읍 전대로78번길 8||cafe25;instant;drug;post;battery;atm;withdrawal||||||GS25 용인포곡점|1층 (전대리 191-12,GS25)|||90702
GS25|용인풍덕점|37.32465892|127.10200719|GS25||경기 용인시 수지구 풍덕천로190번길 22||drug;post;withdrawal;smart_atm||||||GS25 용인풍덕점|(풍덕천동 69-39)|||90702
GS25|용인한보라점|37.24773503|127.10708012|GS25||경기 용인시 기흥구 한보라1로 91||drug;post;withdrawal||||||GS25 용인한보라점|상가 102호 (보라동 620,한보라마을휴먼시아아파트)|||90702
GS25|용인한숲가점|37.15562363|127.17283137|GS25|||경기 용인시 처인구 남사면완장리 617-3|cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용인한숲가점||||90702
GS25|용인한숲나점|37.15534195|127.17249669|GS25|||경기 용인시 처인구 남사면완장리 785|cafe25;drug;post;withdrawal;smart_atm||||||GS25 용인한숲나점||||90702
GS25|용인한숲점|37.15351782|127.17194242|GS25||경기 용인시 처인구 남사면 한숲로 60||cafe25;instant;drug;post;withdrawal||||||GS25 용인한숲점|105호 (아곡리 산10,처인프라자)|||90702
GS25|용인한터로점|37.24978125|127.224884|GS25||경기 용인시 처인구 한터로 126||cafe25;instant;drug;post;withdrawal||||||GS25 용인한터로점|1층 (고림동 360-3)|||90702
GS25|용인홍진점|37.19402612|127.18803563|GS25||경기 용인시 처인구 이동면 서리로 28||cafe25;drug;post;withdrawal||||||GS25 용인홍진점|외2필지 (서리 58-1)|||90702
GS25|용인희성점|37.235446|127.21143908|GS25||경기 용인시 처인구 금령로 135||cafe25;drug;post;battery;atm;withdrawal;smart_atm||||||GS25 용인희성점|외1필지가동1층코너 (마평동 727-2)|||90702
GS25|용전대로점|36.35324358|127.4322547|GS25||대전 동구 계족로463번길 2||cafe25;instant;drug;post;withdrawal||||||GS25 용전대로점|(용전동 166-19)|||90702
GS25|용전로망스점|36.35103712|127.44023682|GS25||대전 동구 한밭대로1316번길 19||drug;post;withdrawal;smart_atm||||||GS25 용전로망스점|1층 (용전동 111-20)|||90702
GS25|용전민트점|36.35075913|127.43479069|GS25||대전 동구 계족로438번길 41||cafe25;instant;drug;post;withdrawal||||||GS25 용전민트점|(용전동 136-15)|||90702
GS25|용전중앙점|36.35464506|127.43894081|GS25||대전 동구 한밭대로1283번길 11||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용전중앙점|1층 (용전동 20-4)|||90702
GS25|용전타운점|36.35461327|127.43031721|GS25||대전 동구 계족로475번길 38-3||cafe25;instant;drug;post;withdrawal||||||GS25 용전타운점|외 1필지 (용전동 149-26)|||90702
GS25|용전파크점|36.35189244|127.44005243|GS25||대전 동구 한밭대로 1316-15||cafe25;drug;post;withdrawal||||||GS25 용전파크점|1층 (용전동 76-6)|||90702
GS25|용전행복점|36.35319558|127.43353635|GS25||대전 동구 동서대로1653번길 111||cafe25;instant;drug;post;withdrawal||||||GS25 용전행복점|(용전동 127-5)|||90702
GS25|용정공단점|37.67945024|127.19024537|GS25||경기 남양주시 진건읍 독정로231번길 12||cafe25;bakery;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 용정공단점|(용정리 148-3)|||90702
GS25|용정비발디점|36.62949387|127.51727081|GS25||충북 청주시 상당구 용정로 34||cafe25;instant;drug;post;withdrawal||||||GS25 용정비발디점|외1필지 (용정동 1151)|||90702
GS25|용종타운점|37.54270434|126.74307138|GS25||인천 계양구 용마루2길 2||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용종타운점|1층 (용종동 223-6)|||90702
GS25|용죽푸르지오점|36.99277101|127.12252824|GS25||경기 평택시 용죽2로 30||cafe25;instant;drug;post;withdrawal||||||GS25 용죽푸르지오점|331동 111호,112호 (상가동 652,평택비전에듀포레푸르지오)|||90702
GS25|용지더샵레이크점|||GS25|||경남 창원시 의창구 용호동 0|cafe25;instant;drug;post||||||GS25 용지더샵레이크점|용지더샵레이크 상가 나동 104호|||90702
GS25|용지사거리점|35.23135373|128.67295049|GS25||경남 창원시 중앙동 성산구 외동반림로 142||instant;drug;post;withdrawal||||||GS25 용지사거리점||||90702
GS25|용평그린피아점|37.64573796|128.6806304|GS25||강원 평창군 대관령면 올림픽로 715||||||||GS25 용평그린피아점|(용산리 130,용평리조트용평콘도)|||90702
GS25|용평버치힐점|37.64573796|128.6806304|GS25||강원 평창군 대관령면 올림픽로 715||||||||GS25 용평버치힐점|(용산리 130,용평리조트용평콘도)|||90702
GS25|용평베르데힐점|37.64573796|128.6806304|GS25||강원 평창군 대관령면 올림픽로 715||||||||GS25 용평베르데힐점|(용산리 130,용평리조트용평콘도)|||90702
GS25|용평선수촌점|37.65782556|128.69530452|GS25|||강원 평창군 대관령면수하리 142-92|cafe25;post||||||GS25 용평선수촌점|용평선수촌아파트 상가 1층 3호|||90702
GS25|용평프라자점|37.64573796|128.6806304|GS25||강원 평창군 대관령면 올림픽로 715||||||||GS25 용평프라자점|내 2층 (용산리 130,드래곤프라자)|||90702
GS25|용해골드점|34.81979874|126.3928319|GS25||전남 목포시 용해지구로88번길 8||drug;post;withdrawal||||||GS25 용해골드점|상가 101호/102호 (용해동 1051,골드디움6차아파트)|||90702
GS25|용해중앙점|34.81670688|126.39760258|GS25||전남 목포시 포미로 7||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용해중앙점|(용해동 992-1)|||90702
GS25|용현1동점|37.4552666|126.65693061|GS25||인천 남구 인주대로 180||cafe25;drug;post;withdrawal||||||GS25 용현1동점|1층 9,10,11호 (용현1.4동 139-3)|||90702
GS25|용현2동점|37.45578137|126.64048755|GS25||인천 남구 아암대로45번길 83-24||cafe25;instant;drug;post;withdrawal||||||GS25 용현2동점|1층 (용현2동 565-8)|||90702
GS25|용현SK뷰점|37.4508918|126.64388747|GS25||인천 남구 용정공원로 33||cafe25;drug;post||||||GS25 용현SK뷰점|A-4동 107호 (용현동 604-107,인천SKSkyVIEW)|||90702
GS25|용현SK점|37.4508918|126.64388747|GS25||인천 미추홀구 용정공원로 33||drug;post||||||GS25 용현SK점|A-1동102호 (용현동 664,인천SKSkyVIEW)|||90702
GS25|용현건영점|37.73561303|127.07875533|GS25||경기 의정부시 용민로7번길 31||cafe25;drug;post;withdrawal||||||GS25 용현건영점|1층 (용현동 404-48)|||90702
GS25|용현대림점|37.44901253|126.63639461|GS25||인천 남구 낙섬중로 4||drug;battery||||||GS25 용현대림점|상가 111호 (용현5동 627-79,대림아파트)|||90702
GS25|용현베르우스점|37.73708692|127.08637266|GS25|||경기 의정부시 용현동 10-6|drug;post||||||GS25 용현베르우스점|베르우스M 106호|||90702
GS25|용현브래뉴점|37.73643813|127.08404346|GS25||경기 의정부시 용민로 49||cafe25;instant;drug;post;withdrawal||||||GS25 용현브래뉴점|(용현동 272-2)|||90702
GS25|용현성원점|37.45432739|126.6441193|GS25||인천 남구 낙섬동로 104||cafe25;bakery;instant;drug;post;battery;withdrawal||||||GS25 용현성원점|상가동 104호 (용현2동 649,성원상떼빌)|||90702
GS25|용현어울림점|37.45071175|126.63998032|GS25||인천 남구 낙섬동로 51||cafe25;instant;drug;post;withdrawal||||||GS25 용현어울림점|108동 101,102호 (용현동 652)|||90702
GS25|용현엑슬루점|37.45792066|126.63691103|GS25|||인천 남구 용현2동 574-1|cafe25;drug;post;battery;withdrawal||||||GS25 용현엑슬루점|엑슬루타워 상가동 104,105호|||90702
GS25|용현용남점|37.45048315|126.66497256|GS25||인천 남구 경인남길102번길 134||cafe25;bakery;instant;drug;post;withdrawal;smart_atm||||||GS25 용현용남점|1층 (용현1.4동 15)|||90702
GS25|용현은서점|37.45396839|126.64896314|GS25||인천 남구 독배로382번길 3||cafe25;drug;post;withdrawal||||||GS25 용현은서점|(용현동 342-12)|||90702
GS25|용현인하점|37.44931492|126.66285733|GS25||인천 남구 인하로134번길 3||toto;cafe25;bakery;drug;post;battery;atm;withdrawal||||||GS25 용현인하점|(용현1.4동 49-22)|||90702
GS25|용현점|37.45025361|126.63619126|GS25||인천 남구 낙섬중로 19||cafe25;instant;drug;post;battery;withdrawal;smart_atm||||||GS25 용현점|(용현5동 627-376)|||90702
GS25|용현제일점|37.45301488|126.63342862|GS25||인천 남구 토금남로 5||drug;post;battery;withdrawal||||||GS25 용현제일점|(용현동 629-11)|||90702
GS25|용현토지점|37.45301394|126.63724874|GS25||인천 남구 토금중로 33-1||cafe25;drug;post;battery;withdrawal||||||GS25 용현토지점|1층 (용현5동 622-121)|||90702
GS25|용현푸르지오점|37.45958991|126.63867792|GS25||인천 남구 능해길 11||cafe25;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 용현푸르지오점|1층 (숭의동 441-65)|||90702
GS25|용현한국점|37.44664326|126.63877696|GS25||인천 남구 매소홀로 121||cafe25;instant;drug;post;battery;withdrawal||||||GS25 용현한국점|용현동,102,103,107호 (용현5동 627-47,한국아파트)|||90702
GS25|용현행복점|37.45527974|126.63761451|GS25|||인천 남구 용현동 623-27|cafe25;instant;drug;post;withdrawal||||||GS25 용현행복점|1층|||90702
GS25|용호그랜드점|35.12446805|129.10986716|GS25||부산 남구 용호로42번길 56||cafe25;instant;drug;post;withdrawal||||||GS25 용호그랜드점|(용호동 215-8)|||90702
GS25|용호그린점|35.12337889|129.11265003|GS25||부산 남구 용호로 99||drug;post;withdrawal||||||GS25 용호그린점|(용호3동 366-2,성문교회)|||90702
GS25|용호사거리점|35.11931402|129.11260572|GS25||부산 남구 동명로 144||cafe25;instant;drug;post;withdrawal||||||GS25 용호사거리점|(용호3동 394-2)|||90702
GS25|용호중앙점|35.11994848|129.11124301|GS25||부산 남구 동명로 129-2||toto;drug;post;withdrawal||||||GS25 용호중앙점|(용호1동 406-13,GS25)|||90702
GS25|용화빌리지점|36.7753971|127.00920343|GS25||충남 아산시 용화로 50||cafe25;drug;post;withdrawal;smart_atm||||||GS25 용화빌리지점|(용화동 1101)|||90702
GS25|용화센트럴점|36.77174807|127.00928399|GS25||충남 아산시 용화로9번길 3||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 용화센트럴점|(용화동 1485)|||90702
GS25|우동자이점|35.16676312|129.14262595|GS25||부산 해운대구 해운대로 435||cafe25;instant;drug;withdrawal||||||GS25 우동자이점|(우2동 1527,해운대자이아파트)|||90702
GS25|우리병원점|37.69819367|127.20108647|GS25||경기 남양주시 오남읍 진건오남로797번길 11||cafe25;bakery;instant;drug;post;battery||||||GS25 우리병원점|104호 (양지리 106-3)|||90702
GS25|우만1동점|37.28970252|127.0274802|GS25||경기 수원시 팔달구 창룡대로150번길 38||cafe25;drug;post;battery;atm;withdrawal;smart_atm||||||GS25 우만1동점|(우만1동 587-21)|||90702
GS25|우만빌리지점|37.27930449|127.04079618|GS25||경기 수원시 팔달구 중부대로223번길 71-7||instant;drug;post||||||GS25 우만빌리지점|1층 및 지하1층 (우만동 47-4)|||90702
GS25|우만싱싱점|37.28565366|127.03151323|GS25||경기 수원시 팔달구 경수대로656번길 63||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 우만싱싱점|1층 (우만동 503-17)|||90702
GS25|우만아주로점|37.27847989|127.042453|GS25||경기 수원시 팔달구 아주로39번길 22||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 우만아주로점|1층 (우만동 57-2)|||90702
GS25|우만파크점|37.2761272|127.04234749|GS25||경기 수원시 팔달구 권광로340번길 79||cafe25;instant;drug;post;battery;withdrawal;jella_soft;smart_atm||||||GS25 우만파크점|G동 101호 (우만2동 89-26,골든파크)|||90702
GS25|우미린센트럴점|37.00493778|127.10941099|GS25||경기 평택시 비전3로 76||cafe25;drug;post;withdrawal||||||GS25 우미린센트럴점|상가동 106호,107호 (비전동 1031)|||90702
GS25|우미평화점|34.79913998|126.43647211|GS25||전남 목포시 평화로107번길 16-1||cafe25;drug;withdrawal;smart_atm||||||GS25 우미평화점|(옥암동 1097)|||90702
GS25|우석대사랑점|35.91514226|127.07008908|GS25||전북 완주군 삼례읍 삼례화산2길 2||cafe25;bakery;instant;drug;post;withdrawal;smart_atm||||||GS25 우석대사랑점|(삼례리 1674)|||90702
GS25|우석대정문점|35.91218169|127.06604656|GS25||전북 완주군 삼례읍 삼례로 443||post;withdrawal;smart_atm||||||GS25 우석대정문점|정문옆 (후정리 490,우석대학교)|||90702
GS25|우석대중앙점|35.91071774|127.06323861|GS25||전북 완주군 삼례읍 원후정2길 10-4||post;withdrawal||||||GS25 우석대중앙점|(후정리 399-1)|||90702
GS25|우석대타운점|35.91228662|127.06911428|GS25||전북 완주군 삼례읍 상서만경길 37||bakery;instant;drug;post;withdrawal||||||GS25 우석대타운점|(후정리 414-14)|||90702
GS25|우석대후문점|35.90827422|127.06657995|GS25||전북 완주군 삼례읍 후정로 57||post;withdrawal;self_cook||||||GS25 우석대후문점|1층 107호 (후정리 266-4,삼례대림아파트)|||90702
GS25|우석한방병원점|35.81666641|127.12908069|GS25||||cafe25;bakery;instant;drug;post;withdrawal;self_cook||||||GS25 우석한방병원점||||90702
GS25|우성스타점|37.53760724|127.14177908|GS25||서울 강동구 양재대로114길 31||cafe25;instant;drug;post;battery;atm;withdrawal||||||GS25 우성스타점|102호 (길동 393-7)|||90702
GS25|우송IT센터점|36.33871477|127.44945951|GS25||대전 동구 백룡로5번길 62||drug||||||GS25 우송IT센터점|1층 (자양동 52-1,수정빌)|||90702
GS25|우송대스타점|36.33388886|127.44659734|GS25|||대전 동구 자양동 139-15|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 우송대스타점||||90702
GS25|우송대정문점|36.3374625|127.44760803|GS25||대전 동구 동대전로 175-1||instant;drug;post;withdrawal;smart_atm||||||GS25 우송대정문점|(자양동 55-4)|||90702
GS25|우송사랑점|36.33428795|127.44520214|GS25||대전 동구 동대전로131번길 8-3||cafe25;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 우송사랑점|(자양동 261-13)|||90702
GS25|우송아트|36.33620552|127.44669235|GS25||대전 동구 동대전로 171-29||drug;post;withdrawal;self_cook||||||GS25 우송아트|(자양동 67-1)|||90702
GS25|우송자양점|36.33532914|127.45012941|GS25||대전 동구 백룡로 27-1||instant;drug;post;withdrawal||||||GS25 우송자양점|(자양동 102-18)|||90702
GS25|우신초교점|37.5102346|126.91323474|GS25||서울 영등포구 도신로48길 9-2||instant;drug;post;battery;withdrawal||||||GS25 우신초교점|1층 (신길동 158-41,푸른학원)|||90702
GS25|우아백제점|35.846477|127.15492474|GS25||전북 전주시 덕진구 도당산2길 10||toto;instant;drug;post;withdrawal;smart_atm||||||GS25 우아백제점|(우아동3가 748-65)|||90702
GS25|우암대성로점|36.64781796|127.49185821|GS25||충북 청주시 청원구 대성로 252||drug;post;withdrawal||||||GS25 우암대성로점|101호 (우암동 144-7)|||90702
GS25|우암삼일점|36.6547838|127.48128733|GS25||충북 청주시 청원구 향군로 115||instant;drug;post;withdrawal||||||GS25 우암삼일점|(우암동 1067-1)|||90702
GS25|우암스타점|36.65568438|127.48321632|GS25||충북 청주시 청원구 새터로43번길 46||cafe25;instant;drug;post;smart_atm||||||GS25 우암스타점|(우암동 370-17)|||90702
GS25|우암자유점|35.12379135|129.0800053|GS25||부산 남구 우암로 154||cafe25;drug;post;withdrawal||||||GS25 우암자유점|8 (우암동 52-30)|||90702
GS25|우암하이츠점|35.12580223|129.08194089|GS25||부산 남구 우암로154번길 60||cafe25;instant;drug;post;withdrawal;jella_soft;self_cook||||||GS25 우암하이츠점|(우암동 43-12)|||90702
GS25|우이성당점|37.65584073|127.01684262|GS25||서울 도봉구 우이천로48길 20||instant;drug;post;withdrawal||||||GS25 우이성당점|(쌍문동 485-13)|||90702
GS25|우장산점|37.54726205|126.84342864|GS25||서울 강서구 우현로 17||cafe25;instant;drug;post;battery;withdrawal||||||GS25 우장산점|(우장산동 84-5,서흥빌딩)|||90702
GS25|우정동서점|35.56485526|129.30423726|GS25||울산 중구 종가로 245||post;withdrawal||||||GS25 우정동서점|(유곡동 27,에일린의뜰3차)|||90702
GS25|우정선경점|35.55768174|129.31163231|GS25||울산 중구 명륜로 70||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 우정선경점|(우정동 272-8)|||90702
GS25|우정코아루점|35.55477162|129.31070255|GS25||울산 중구 당산3길 26||cafe25;instant;drug;post;withdrawal||||||GS25 우정코아루점|체크마트 (우정동 283-18)|||90702
GS25|운남9단지점|35.17754543|126.80982383|GS25||광주 광산구 풍영로 63||cafe25;instant;drug;post;withdrawal||||||GS25 운남9단지점|상가동 104,105호 (월곡동 681-1,영천마을주공9단지아파트)|||90702
GS25|운남삼성점|35.17313631|126.82166719|GS25||광주 광산구 목련로217번길 22||cafe25;bakery;instant;drug;post;withdrawal||||||GS25 운남삼성점|(운남동 387-34)|||90702
GS25|운남주공점|35.17357847|126.81065009|GS25||광주 광산구 사암로340번길 30||cafe25;instant;drug;post;withdrawal||||||GS25 운남주공점|(월곡2동 685-1,영천마을주공10단지아파트)|||90702
GS25|운남중앙점|37.49336505|126.53368001|GS25||인천 중구 운남안길 10||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 운남중앙점|101,102호 (운남동 1515-4)|||90702
GS25|운서스타점|37.48496066|126.50794055|GS25||인천 중구 운서3로 5||cafe25;drug;post;battery||||||GS25 운서스타점|1층 (운서동 2890-11)|||90702
GS25|운서신영점|37.49226868|126.49239391|GS25||인천 중구 흰바위로59번길 8||post||||||GS25 운서신영점|112호 (운서동 2807-4)|||90702
GS25|운서지구점|37.48326684|126.51008855|GS25||인천 중구 운서3로 41||cafe25;drug;post;withdrawal;smart_atm||||||GS25 운서지구점|102호 (운서동 2911-1)|||90702
GS25|운서택지점|37.49404953|126.49922212|GS25||인천 중구 화랑목로100번길 65-1||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 운서택지점|1층 103호 (운서동 3046-11)|||90702
GS25|운암벽산점|35.17359595|126.87571542|GS25||광주 북구 황계로 9||cafe25;drug;post;withdrawal;smart_atm||||||GS25 운암벽산점|(운암동 779-17)|||90702
GS25|운암병원점|35.18013553|126.87426401|GS25||광주 북구 북문대로 123||drug;post;withdrawal||||||GS25 운암병원점|(운암1동 356-5)|||90702
GS25|운암아이파크점|35.1795169|126.86881614|GS25||광주 북구 서강로 77||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 운암아이파크점|상가동 203호 (운암동 1011,운암산아이파크)|||90702
GS25|운암주공점|35.18071658|126.87568324|GS25||광주 북구 북문대로98번길 49||post;withdrawal||||||GS25 운암주공점|상가및관리사무소동 104호 (운암3동 294,운암아파트)|||90702
GS25|운암타운점|37.15710328|127.0789993|GS25||경기 오산시 운암로 124||cafe25;drug;post;withdrawal||||||GS25 운암타운점|105호 (부산동 778-8,씨월드프라자)|||90702
GS25|운양미래로점|37.65216125|126.68129208|GS25||경기 김포시 모담공원로 17||cafe25;drug;post||||||GS25 운양미래로점|근린생활시설동 제1층 103호 (운양동 1306-2)|||90702
GS25|운양시티점|37.65314907|126.68584158|GS25||경기 김포시 김포한강1로 254||cafe25;drug;post;withdrawal||||||GS25 운양시티점|107호 (운양동 1307-4,그랜드타워)|||90702
GS25|운양중앙점|37.64378094|126.69091297|GS25||경기 김포시 김포한강11로 37||cafe25;instant;drug;post;withdrawal||||||GS25 운양중앙점|상가 2동 106/107호 (운양동 1331-1,김포한강신도시2차스위첸)|||90702
GS25|운양타운점|37.65097594|126.66642269|GS25||경기 김포시 김포한강11로 288-48||cafe25;instant;drug;post;withdrawal||||||GS25 운양타운점|106,107호 (운양동 1339-1,하늘빛마을한신더휴테라스)|||90702
GS25|운양하늘점|37.65151328|126.69269238|GS25||경기 김포시 김포한강1로 309||cafe25;instant;drug;post;withdrawal;jella_soft;self_cook||||||GS25 운양하늘점|1120동 102,103호 (운양동 1337-1,하늘빛마을한신더휴테라스)|||90702
GS25|운정7단지점|37.70856675|126.75191089|GS25||경기 파주시 와석순환로 61||cafe25;instant;drug;post;withdrawal||||||GS25 운정7단지점|상가동 1층 101호 (야당동 1026,한빛마을7단지)|||90702
GS25|운정8단지점|37.70862018|126.75696805|GS25||경기 파주시 와석순환로 35||drug;post||||||GS25 운정8단지점|상가동 101,102호 (야당동 1031)|||90702
GS25|운정가람점|37.73136282|126.75198211|GS25||경기 파주시 미래로602번길 11||cafe25;instant;drug;post||||||GS25 운정가람점|108호 (와동동 1303-4,메디스타워)|||90702
GS25|운정가온점|37.72236685|126.74735766|GS25||경기 파주시 와석순환로 380||cafe25;instant;drug;post;battery;withdrawal;smart_atm||||||GS25 운정가온점|101,102호 (목동동 690,해솔6단지 상가3동)|||90702
