##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
동문||||식신맛집||서울 용산구 이촌로 290|서울특별시 용산구 이촌동 300-10|||||||동문||||
돈암순대||||식신맛집||서울특별시 성북구 동소문로18길 12|서울특별시 성북구 동소문동5가 63-3|||||||돈암순대||||
금룡/그랜드워커힐서울||||식신맛집||서울특별시 광진구 워커힐로 177|서울특별시 광진구 광장동 22-1|||||||금룡 그랜드워커힐서울|워커힐호텔|||
라멘트럭||||식신맛집||서울 마포구 와우산로7길 6|서울특별시 마포구 상수동 328-7|||||||라멘트럭||||
장꼬마||||식신맛집||서울 용산구 소월로40길 53|서울특별시 용산구 이태원동 260-54|||||||장꼬마||||
광합성카페||||식신맛집||서울 마포구 월드컵로19길 8|서울특별시 마포구 망원동 57-36|||||||광합성카페||||
동백양과점||||식신맛집||서울특별시 종로구 수표로28길 17-24|서울특별시 종로구 익선동 166-73|||||||동백양과점||||
와글와글족발||||식신맛집||서울특별시 종로구 창신길 18|서울특별시 종로구 창신동 573-1|||||||와글와글족발||||
태성골뱅이신사||||식신맛집||서울 중구 을지로3길 35|서울특별시 중구 다동 129|||||||태성골뱅이신사||||
소문난국수집||||식신맛집||서울특별시 중구 퇴계로87길 15-12|서울특별시 중구 황학동 632|||||||소문난국수집||||
한우향기||||식신맛집||서울특별시 종로구 비봉길 45|서울특별시 종로구 구기동 146-8|||||||한우향기||||
스시히카리||||식신맛집||서울특별시 마포구 홍익로2길 31|서울특별시 마포구 서교동 346-50|||||||스시히카리||||
용두동쭈꾸미||||식신맛집||서울 동대문구 무학로36길 10|서울특별시 동대문구 용두동 119-3|||||||용두동쭈꾸미||||
백년토종삼계탕|본점|||식신맛집||서울 마포구 양화로 118|서울특별시 마포구 서교동 354-12|||||||백년토종삼계탕 본점||||
동경우동||||식신맛집||서울 중구 충무로 48|서울특별시 중구 초동 17-1|||||||동경우동||||
회빈장||||식신맛집||서울 중구 명동2길 26|서울특별시 중구 명동2가 105|||||||회빈장||||
남해식당||||식신맛집||서울특별시 중구 남대문시장4길 42-1|서울특별시 중구 남창동 60-32|||||||남해식당||||
발우공양||||식신맛집||서울특별시 종로구 우정국로 56|서울특별시 종로구 견지동 71|||||||발우공양||||
대원식당||||식신맛집||서울특별시 용산구 한강대로62나길 16-1|서울특별시 용산구 용산동3가 1-64|||||||대원식당||||
시오||||식신맛집||서울특별시 서대문구 연희로11가길 23|서울특별시 서대문구 연희동 190-4|||||||시오||||
DOTZ||||식신맛집||서울 용산구 이태원로55나길 6|서울특별시 용산구 한남동 744-5|||||||DOTZ||||
황금콩밭||||식신맛집||서울 마포구 굴레방로1길 6|서울특별시 마포구 아현동 275-2|||||||황금콩밭||||
한입소반||||식신맛집||서울 용산구 청파로47길 1|서울특별시 용산구 청파동3가 15-5|||||||한입소반||||
호경전/신세계백화점|본점|||식신맛집||서울 중구 소공로 63|서울특별시 중구 충무로1가 52-5|||||||호경전 신세계백화점 본점||||
우부래도||||식신맛집||서울 마포구 월드컵로13길 79|서울특별시 마포구 망원동 400-2|||||||우부래도||||
거성호프||||식신맛집||서울 종로구 새문안로5가길 3-7|서울특별시 종로구 당주동 117|||||||거성호프||||
베나레스숙대점||||식신맛집||서울특별시 용산구 청파로45길 32|서울특별시 용산구 청파동2가 76-2|||||||베나레스숙대점||||
옥천옥설렁탕||||식신맛집||서울 동대문구 하정로 16|서울특별시 동대문구 신설동 94-57|||||||옥천옥설렁탕||||
히메지||||식신맛집||서울 마포구 성미산로 198|서울특별시 마포구 연남동 227-15|||||||히메지||||
크리스탈제이드소공점||||식신맛집||서울특별시 중구 남대문로7길 16|서울특별시 중구 소공동 21-1|||||||크리스탈제이드소공점||||
남매집||||식신맛집||서울 중구 남대문로1길 41|서울특별시 중구 북창동 19-1|||||||남매집||||
SFLOOR||||식신맛집||서울 동대문구 경희대로1가길 5|서울특별시 동대문구 회기동 107-13|||||||SFLOOR||||
이파리||||식신맛집||서울 서대문구 연희맛로 4|서울특별시 서대문구 연희동 193-16|||||||이파리||||
어니언||||식신맛집||서울 성동구 아차산로9길 8|서울특별시 성동구 성수동2가 277-135|||||||어니언||||
죽변항||||식신맛집||서울특별시 성동구 상원길 40|서울특별시 성동구 성수동1가 13-157|||||||죽변항||||
쉐시몽||||식신맛집||서울 마포구 월드컵로10길 48|서울특별시 마포구 서교동 478-3|||||||쉐시몽||||
삼성빨간양념숯불구이||||식신맛집||서울 중구 남대문로1길 39|서울특별시 중구 북창동 19-2|||||||삼성빨간양념숯불구이||||
도마||||식신맛집||서울특별시 용산구 한강대로38길 29|서울특별시 용산구 용산동5가 2-30|||||||도마||||
오카와리||||식신맛집||서울 서대문구 충정로9길 20|서울특별시 서대문구 충정로2가 104-2|||||||오카와리||||
성미골||||식신맛집||서울특별시 마포구 월드컵로 121|서울특별시 마포구 망원동 481-8|||||||성미골||||
어글리베이커리||||식신맛집||서울 마포구 포은로 131|서울특별시 마포구 망원동 426-13|||||||어글리베이커리||||
수퍼판||||식신맛집||서울 용산구 이촌로64길 61|서울특별시 용산구 이촌동 302-64|||||||수퍼판||||
벌교꼬막포차||||식신맛집||서울 중랑구 봉우재로33길 4|서울특별시 중랑구 상봉동 104-82|||||||벌교꼬막포차||||
송림원||||식신맛집||서울특별시 성북구 동소문로 25-2|서울특별시 성북구 동소문동1가 123|||||||송림원||||
모뜨||||식신맛집||서울 종로구 평창30길 24|서울특별시 종로구 평창동 98|||||||모뜨||||
잘빠진메밀||||식신맛집||서울 종로구 자하문로 41-1|서울특별시 종로구 통인동 118-3|||||||잘빠진메밀||||
고등어김치찜전문점군자네||||식신맛집||서울 마포구 대흥로 53|서울특별시 마포구 대흥동 337-62|||||||고등어김치찜전문점군자네||||
헬카페/로스터즈||||식신맛집||서울특별시 용산구 보광로 76|서울특별시 용산구 보광동 238-43|||||||헬카페 로스터즈||||
라멘베라보||||식신맛집||서울특별시 마포구 동교로 67|서울특별시 마포구 망원동 385-39|||||||라멘베라보||||
원조원할매소문난닭한마리||||식신맛집||서울 종로구 종로40가길 25|서울특별시 종로구 종로5가 282-22|||||||원조원할매소문난닭한마리||||
안주나라||||식신맛집||서울특별시 광진구 동일로18길 23|서울특별시 광진구 자양동 16-37|||||||안주나라||||
앤아더||||식신맛집||서울 성동구 서울숲2길 40-10|서울특별시 성동구 성수동1가 668-104|||||||앤아더||||
성북동올레국수||||식신맛집||서울 성북구 성북로 50-2|서울특별시 성북구 성북동 173-29|||||||성북동올레국수||||
한강쌀롱||||식신맛집||서울 중구 만리재로 207-11|서울특별시 중구 만리동1가 62-35|||||||한강쌀롱||||
소이연남|한남점|||식신맛집||서울 용산구 한남대로20길 47-10|서울특별시 용산구 한남동 31-5|||||||소이연남 한남점||||
을지오뎅||||식신맛집||서울특별시 중구 수표로 54|서울특별시 중구 을지로3가 348-5|||||||을지오뎅||||
비단콤마||||식신맛집||서울특별시 중구 소월로 31-1|서울특별시 중구 남창동 227-2|||||||비단콤마||||
라화쿵푸||||식신맛집||서울 광진구 아차산로30길 42|서울특별시 광진구 자양동 9-12|||||||라화쿵푸||||
루프탑/720||||식신맛집||||||||||루프탑 720||||
아이러브신당동떡볶이||||식신맛집||서울 중구 퇴계로76길 50|서울특별시 중구 신당동 302-4|||||||아이러브신당동떡볶이||||
포담||||식신맛집||서울특별시 종로구 자하문로9길 11|서울특별시 종로구 통인동 137-7|||||||포담||||
갯마을횟집||||식신맛집||서울 중구 충무로14길 6-12|서울특별시 중구 입정동 162|||||||갯마을횟집||||
나노하나||||식신맛집|||서울특별시 마포구 연남동 260-16|||||||나노하나||||
티앙팡오후의홍차||||식신맛집||서울특별시 서대문구 이화여대2가길 19|서울특별시 서대문구 대현동 54-28|||||||티앙팡오후의홍차||||
에노테카오토||||식신맛집||서울특별시 서대문구 연희맛로 17-18|서울특별시 서대문구 연희동 130-13|||||||에노테카오토||||
덕수정||||식신맛집|||서울특별시 중구 정동 11-5|||||||덕수정||||
동회루||||식신맛집||서울특별시 중구 퇴계로 200|서울특별시 중구 필동2가 7-3|||||||동회루||||
피맛골실비집||||식신맛집||서울 종로구 종로3길 24-18|서울특별시 종로구 청진동 141|||||||피맛골실비집||||
ALLATORRE||||식신맛집||서울 마포구 와우산로23길 8|서울특별시 마포구 서교동 343-11|||||||ALLATORRE||||
가타쯔무리||||식신맛집||서울특별시 서대문구 명지대길 72|서울특별시 서대문구 남가좌동 8-25|||||||가타쯔무리||||
중국||||식신맛집||서울 종로구 자하문로33길 2|서울특별시 종로구 청운동 59-4|||||||중국||||
해남닭집||||식신맛집||서울 광진구 능동로13길 46|서울특별시 광진구 화양동 12-40|||||||해남닭집||||
도도야||||식신맛집||서울특별시 종로구 동숭길 39|서울특별시 종로구 동숭동 1-153|||||||도도야||||
참생대구전문||||식신맛집||서울특별시 마포구 토정로 311|서울특별시 마포구 용강동 43-2|||||||참생대구전문||||
도마||||식신맛집||서울특별시 종로구 인사동8길 6-1|서울특별시 종로구 관훈동 15-1|||||||도마||||
가미분식||||식신맛집||서울특별시 서대문구 이화여대8길 2|서울특별시 서대문구 대현동 54-1|||||||가미분식||||
자판기||||식신맛집||서울특별시 마포구 월드컵로13길 79|서울특별시 마포구 망원동 400-2|||||||자판기||||
송죽||||식신맛집||서울 중구 수표로2길 26|서울특별시 중구 필동1가 3-1|||||||송죽||||
작은나폴리||||식신맛집||서울 서대문구 증가로 13-9|서울특별시 서대문구 연희동 133-30|||||||작은나폴리||||
다로베||||식신맛집||서울 성동구 서울숲길 48|서울특별시 성동구 성수동1가 668-3|||||||다로베||||
변산반도고향집||||식신맛집||서울 성동구 살곶이길 40|서울특별시 성동구 마장동 437|||||||변산반도고향집||||
호반||||식신맛집||서울특별시 종로구 삼일대로26길 20|서울특별시 종로구 낙원동 85-7|||||||호반||||
chataigne||||식신맛집||서울특별시 종로구 삼청로5길 19|서울특별시 종로구 팔판동 130-3|||||||chataigne||||
수엔190||||식신맛집||서울특별시 중구 퇴계로 190|서울특별시 중구 필동1가 30-1|||||||수엔190||||
강가네맷돌빈대떡||||식신맛집||서울특별시 용산구 대사관로24길 27|서울특별시 용산구 한남동 641-9|||||||강가네맷돌빈대떡||||
서울커피|익선점|||식신맛집||서울 종로구 수표로28길 33-3|서울특별시 종로구 익선동 166-31|||||||서울커피 익선점||||
소문난경북집||||식신맛집||서울 종로구 삼일대로20길 16|서울특별시 종로구 관수동 4-3|||||||소문난경북집||||
문라이즈||||식신맛집||서울특별시 마포구 토정로 27-1|서울특별시 마포구 합정동 369-18|||||||문라이즈||||
벌교영양추어탕||||식신맛집||서울특별시 종로구 명륜길 17|서울특별시 종로구 명륜3가 2-24|||||||벌교영양추어탕||||
대오서점||||식신맛집||서울 종로구 자하문로7길 55|서울특별시 종로구 누하동 33|||||||대오서점||||
브레라||||식신맛집||서울 중구 동호로17길 295|서울특별시 중구 신당동 366-440|||||||브레라||||
브런치가||||식신맛집||서울 마포구 월드컵북로4길 39|서울특별시 마포구 동교동 204-29|||||||브런치가||||
우일집||||식신맛집|||서울특별시 중구 을지로3가 155-4|||||||우일집||||
유니크디저트||||식신맛집||서울특별시 마포구 와우산로 159|서울특별시 마포구 서교동 326-10|||||||유니크디저트||||
홍릉각||||식신맛집||서울특별시 종로구 종로 227-4|서울특별시 종로구 종로5가 52-1|||||||홍릉각||||
미자카야||||식신맛집||서울 마포구 포은로8길 5|서울특별시 마포구 망원동 414-14|||||||미자카야||||
동일루||||식신맛집||서울특별시 마포구 포은로 75|서울특별시 마포구 망원동 395-4|||||||동일루||||
바오27||||식신맛집||서울 용산구 한남대로27가길 32|서울특별시 용산구 한남동 729-91|||||||바오27||||
이북만두||||식신맛집||서울 중구 무교로 17-13|서울특별시 중구 무교동 27|||||||이북만두||||
하루노유키||||식신맛집||서울 성동구 서울숲2길 17|서울특별시 성동구 성수동1가 685-428|||||||하루노유키||||
소고산제일루||||식신맛집||서울 마포구 잔다리로6길 40-6|서울특별시 마포구 서교동 366-13|||||||소고산제일루||||
피슈마라홍탕상암점||||식신맛집||서울 마포구 성암로 219-5|서울특별시 마포구 상암동 2-33|||||||피슈마라홍탕상암점||||
어반소스||||식신맛집||서울특별시 성동구 연무장3길 9|서울특별시 성동구 성수동2가 301-16|||||||어반소스||||
열정도고깃집||||식신맛집||서울 용산구 백범로87길 55|서울특별시 용산구 원효로1가 44-11|||||||열정도고깃집||||
르꼬숑||||식신맛집||서울 종로구 삼청로 133-4|서울특별시 종로구 삼청동 11-7|||||||르꼬숑||||
마를리||||식신맛집||서울특별시 성동구 연무장길 47|서울특별시 성동구 성수동2가 315-55|||||||마를리|조은빌딩|||
비엣꽌||||식신맛집||서울특별시 종로구 북촌로4길 20|서울특별시 종로구 계동 102-1|||||||비엣꽌||||
모로코코/카페||||식신맛집||서울특별시 용산구 신흥로 34|서울특별시 용산구 용산동2가 45-9|||||||모로코코 카페||||
높은집종가산꼼장어||||식신맛집||서울특별시 성동구 왕십리로21길 17|서울특별시 성동구 행당동 292-41|||||||높은집종가산꼼장어||||
파스타프레스카||||식신맛집||서울 용산구 이태원로55나길 6|서울특별시 용산구 한남동 744-5|||||||파스타프레스카||||
오샬||||식신맛집||서울 성북구 고려대로24길 6|서울특별시 성북구 안암동5가 146-5|||||||오샬||||
오복가정식||||식신맛집||서울 마포구 월드컵북로44길 68|서울특별시 마포구 상암동 12-79|||||||오복가정식||||
기와탭룸||||식신맛집|||서울특별시 종로구 소격동 158-4|||||||기와탭룸||||
우라만||||식신맛집||서울특별시 용산구 소월로38길 25|서울특별시 용산구 이태원동 261-41|||||||우라만||||
헬로인디아||||식신맛집||서울 마포구 연남로3길 9|서울특별시 마포구 연남동 566-51|||||||헬로인디아||||
충무칼국수||||식신맛집||서울특별시 중구 퇴계로 44길 29|서울특별시 중구 필동3가 2-3|||||||충무칼국수||||
유닭스토리신촌점||||식신맛집||서울 서대문구 연세로4길 7|서울특별시 서대문구 창천동 18-72|||||||유닭스토리신촌점||||
따빠스구르메||||식신맛집||서울특별시 종로구 자하문로9길 7|서울특별시 종로구 통인동 137-9|||||||따빠스구르메||||
알렉스더커피성북점||||식신맛집||서울특별시 성북구 성북로28길 9|서울특별시 성북구 성북동 260-38|||||||알렉스더커피성북점|씨힐 갤러리|||
라구식당||||식신맛집||서울 서대문구 연세로 42-24|서울특별시 서대문구 창천동 2-44|||||||라구식당||||
킨지|연남점|||식신맛집||서울 마포구 동교로 227-11|서울특별시 마포구 연남동 373-10|||||||킨지 연남점||||
할랄가이즈|이태원점|||식신맛집||서울특별시 용산구 이태원로 187|서울특별시 용산구 이태원동 123-32|||||||할랄가이즈 이태원점||||
주오일식당||||식신맛집||서울 마포구 포은로 89|서울특별시 마포구 망원동 404-39|||||||주오일식당||||
브런치카페/미뇽||||식신맛집||서울 서대문구 거북골로24길 37-8|서울특별시 서대문구 북가좌동 346-2|||||||브런치카페 미뇽||||
텅앤그루브조인트||||식신맛집||서울 용산구 보광로60길 7|서울특별시 용산구 이태원동 127-15|||||||텅앤그루브조인트||||
화양연화||||식신맛집||서울특별시 종로구 계동길 73-1|서울특별시 종로구 계동 78-2|||||||화양연화||||
코피티암|경복궁점|||식신맛집||서울 종로구 자하문로4길 7|서울특별시 종로구 통의동 35-29|||||||코피티암 경복궁점||||
진원조닭한마리본점||||식신맛집||서울 종로구 종로 252-11|서울특별시 종로구 종로5가 265-6|||||||진원조닭한마리본점||||
이몸이만든빵||||식신맛집||서울 마포구 월드컵로1길 14|서울특별시 마포구 합정동 472|||||||이몸이만든빵||||
안주마을||||식신맛집||서울특별시 종로구 자하문로1길 5|서울특별시 종로구 내자동 1-2|||||||안주마을||||
호탕마라탕||||식신맛집||서울특별시 서대문구 연세로7안길 14|서울특별시 서대문구 창천동 52-123|||||||호탕마라탕||||
믹스앤몰트||||식신맛집||서울 종로구 창경궁로29길 3|서울특별시 종로구 명륜3가 154-2|||||||믹스앤몰트||||
차찬텡||||식신맛집|||서울특별시 용산구 이태원동 346-9|||||||차찬텡||||
버블앤코클스||||식신맛집||서울 용산구 이태원로45길 8|서울특별시 용산구 한남동 738-14|||||||버블앤코클스||||
매운향솥||||식신맛집||서울 광진구 동일로18길 61|서울특별시 광진구 자양동 9-33|||||||매운향솥||||
종로설렁탕||||식신맛집||서울특별시 종로구 종로 110-1|서울특별시 종로구 종로3가 107-1|||||||종로설렁탕||||
신촌황소곱창||||식신맛집||서울 종로구 삼일대로17길 17|서울특별시 종로구 관철동 12-23|||||||신촌황소곱창||||
PLANT||||식신맛집||서울특별시 용산구 보광로 117|서울특별시 용산구 이태원동 130-43|||||||PLANT||||
JARI||||식신맛집||서울 용산구 이태원로54길 5-5|서울특별시 용산구 한남동 682-22|||||||JARI||||
대복집||||식신맛집||서울특별시 종로구 사직로 137-9|서울특별시 종로구 적선동 13-2|||||||대복집||||
타치가와텐||||식신맛집|||서울특별시 마포구 서교동 396-28|||||||타치가와텐||||
산수화티하우스||||식신맛집||서울 용산구 한남대로20길 21-14|서울특별시 용산구 한남동 68-27|||||||산수화티하우스||||
샤오바오우육면||||식신맛집||서울 종로구 삼일대로17길 15|서울특별시 종로구 관철동 12-24|||||||샤오바오우육면||||
반미리||||식신맛집||서울특별시 용산구 신흥로 54|서울특별시 용산구 용산동2가 45-1|||||||반미리||||
흥부네부대찌개||||식신맛집||서울 마포구 와우산로29마길 12|서울특별시 마포구 서교동 332-35|||||||흥부네부대찌개||||
만동제과||||식신맛집||서울 서대문구 연희로 32|서울특별시 서대문구 창천동 448|||||||만동제과||||
용문갈비||||식신맛집||서울 용산구 새창로 127|서울특별시 용산구 용문동 18-17|||||||용문갈비||||
미스터리브루잉컴퍼니||||식신맛집||서울 마포구 독막로 311|서울특별시 마포구 염리동 168-9|||||||미스터리브루잉컴퍼니||||
성수동/간판없는집||||식신맛집||서울 성동구 성수일로 59-1|서울특별시 성동구 성수동1가 14-70|||||||성수동 간판없는집||||
간판없는가게||||식신맛집||서울특별시 종로구 돈화문로11다길 36|서울특별시 종로구 익선동 166-18|||||||간판없는가게||||
레이식당||||식신맛집||서울 마포구 동교로 133|서울특별시 마포구 서교동 461-8|||||||레이식당||||
아차산할아버지||||식신맛집||서울 광진구 자양로 328|서울특별시 광진구 구의동 143-3|||||||아차산할아버지||||
별양꾼||||식신맛집||서울 마포구 동교로 241|서울특별시 마포구 연남동 258-16|||||||별양꾼||||
은성장||||식신맛집||서울 중구 충무로5길 2|서울특별시 중구 을지로3가 296-4|||||||은성장||||
코로비아/레스토랑||||식신맛집||서울 용산구 대사관로 25|서울특별시 용산구 한남동 657-155|||||||코로비아 레스토랑||||
에노테카친친||||식신맛집||서울특별시 종로구 옥인길 40|서울특별시 종로구 옥인동 171-1|||||||에노테카친친||||
만나손칼국수||||식신맛집||서울특별시 중구 동호로31길 29|서울특별시 중구 충무로5가 8-2|||||||만나손칼국수||||
미갈매기살||||식신맛집||서울특별시 종로구 돈화문로11가길 7|서울특별시 종로구 돈의동 7-1|||||||미갈매기살||||
파파노다이닝||||식신맛집||서울특별시 서대문구 이화여대길 88-14|서울특별시 서대문구 대현동 34-51|||||||파파노다이닝||||
이태원우육미엔||||식신맛집||서울특별시 용산구 이태원로55가길 26-8|서울특별시 용산구 한남동 741-17|||||||이태원우육미엔||||
이삭토스트서울명동점||||식신맛집||서울 중구 퇴계로 105|서울특별시 중구 충무로1가 24-41|||||||이삭토스트서울명동점||||
띤띤||||식신맛집||서울 용산구 회나무로13가길 23-6|서울특별시 용산구 이태원동 260-102|||||||띤띤||||
서촌스코프||||식신맛집||서울 종로구 필운대로5가길 31|서울특별시 종로구 누하동 90-2|||||||서촌스코프||||
치즈어랏||||식신맛집||서울특별시 용산구 회나무로 24-1|서울특별시 용산구 이태원동 225-67|||||||치즈어랏||||
에일당||||식신맛집||서울 종로구 수표로28길 33-9|서울특별시 종로구 익선동 166-34|||||||에일당||||
을지OB베어||||식신맛집||서울 중구 충무로9길 12|서울특별시 중구 을지로3가 95-5|||||||을지OB베어||||
신성식당||||식신맛집||서울특별시 중구 세종대로14길 22-3|서울특별시 중구 북창동 81|||||||신성식당||||
마르셀||||식신맛집||서울 중구 남대문로5길 15|서울특별시 중구 북창동 93-52|||||||마르셀||||
풍남골뱅이||||식신맛집||서울 중구 수표로 50-1|서울특별시 중구 을지로3가 350-1|||||||풍남골뱅이||||
살라댕방콕||||식신맛집||서울 종로구 돈화문로11다길 40|서울특별시 종로구 익선동 166-16|||||||살라댕방콕||||
타이거슈가|홍대본점|||식신맛집||서울특별시 마포구 어울마당로 124|서울특별시 마포구 서교동 346-43|||||||타이거슈가 홍대본점||||
성북동빵공장||||식신맛집||서울 성북구 대사관로 40|서울특별시 성북구 성북동 330-105|||||||성북동빵공장||||
부산복집||||식신맛집||서울특별시 종로구 새문안로5길 11-7|서울특별시 종로구 당주동 167-1|||||||부산복집||||
오토||||식신맛집||서울특별시 용산구 우사단로10다길 1|서울특별시 용산구 한남동 764-14|||||||오토||||
네이버후드||||식신맛집||서울특별시 서대문구 연세로7안길 41|서울특별시 서대문구 창천동 53-24|||||||네이버후드||||
대중만두||||식신맛집|||서울특별시 강북구 미아동 54-53|||||||대중만두||||
전주옥||||식신맛집|||서울특별시 중구 수표동 56-4|||||||전주옥||||
유정집||||식신맛집||서울 중랑구 신내로 193|서울특별시 중랑구 신내동 644|||||||유정집||||
미분당|신촌점|||식신맛집||서울 서대문구 연세로5다길 35|서울특별시 서대문구 창천동 72-23|||||||미분당 신촌점||||
뜰안||||식신맛집||서울 종로구 수표로28길 17-35|서울특별시 종로구 익선동 166-76|||||||뜰안||||
한방족발||||식신맛집||서울특별시 마포구 만리재로 19|서울특별시 마포구 공덕동 256-11|||||||한방족발|공덕시장|||
신선식탁||||식신맛집||서울 종로구 대학로 51-1|서울특별시 종로구 연건동 197-6|||||||신선식탁||||
주반||||식신맛집||서울특별시 종로구 사직로9가길 12|서울특별시 종로구 필운동 118|||||||주반||||
플러스84||||식신맛집||서울특별시 종로구 인사동16길 6|서울특별시 종로구 관훈동 106|||||||플러스84||||
성수아구찜||||식신맛집||서울 성동구 왕십리로4길 10|서울특별시 성동구 성수동1가 656-318|||||||성수아구찜||||
금복족발||||식신맛집||서울 마포구 삼개로3길 6-3|서울특별시 마포구 도화동 204-2|||||||금복족발||||
갯마을|한강로점|||식신맛집||서울 용산구 서빙고로 56|서울특별시 용산구 한강로3가 65-550|||||||갯마을 한강로점||||
아건||||식신맛집||서울 서대문구 이화여대길 63|서울특별시 서대문구 대현동 56-51|||||||아건||||
엘피노323||||식신맛집||서울 용산구 녹사평대로 220|서울특별시 용산구 이태원동 559|||||||엘피노323||||
멜로워||||식신맛집||서울 성동구 성수이로7길 39|서울특별시 성동구 성수동2가 333-94|||||||멜로워||||
21세기우리바다수산||||식신맛집||서울 마포구 동교로 173|서울특별시 마포구 동교동 206-5|||||||21세기우리바다수산||||
프롬하노이||||식신맛집||서울 마포구 포은로8길 20|서울특별시 마포구 망원동 411-8|||||||프롬하노이||||
더페이머스버거||||식신맛집||서울 마포구 잔다리로3안길 24|서울특별시 마포구 서교동 395-113|||||||더페이머스버거||||
특우정||||식신맛집||서울 성동구 무학로12길 13|서울특별시 성동구 홍익동 47|||||||특우정||||
레드문||||식신맛집||서울 용산구 한남대로20길 41-4|서울특별시 용산구 한남동 31-12|||||||레드문||||
일일향||||식신맛집||서울 마포구 새창로2길 15-2|서울특별시 마포구 도화동 179-2|||||||일일향||||
련남면옥||||식신맛집||서울 마포구 성미산로 190-4|서울특별시 마포구 연남동 228-2|||||||련남면옥||||
Gongi||||식신맛집||서울 용산구 이태원로54길 16-7|서울특별시 용산구 한남동 682-15|||||||Gongi||||
디미||||식신맛집||서울특별시 종로구 효자로 37|서울특별시 종로구 통의동 1-1|||||||디미||||
보난자베이커리||||식신맛집||서울특별시 성동구 왕십리로5길 9-2|서울특별시 성동구 성수동1가 668-31|||||||보난자베이커리||||
샐러드/프린세스||||식신맛집||서울특별시 성북구 화랑로13길 42|서울특별시 성북구 하월곡동 21-56|||||||샐러드 프린세스||||
카페성수||||식신맛집||서울특별시 성동구 서울숲4길 13|서울특별시 성동구 성수동1가 668-30|||||||카페성수||||
한도삼겹살||||식신맛집|||서울특별시 종로구 관수동 111|||||||한도삼겹살||||
시카노이에||||식신맛집||서울특별시 종로구 경희궁1길 32|서울특별시 종로구 신문로2가 1-104|||||||시카노이에||||
포비/베이직||||식신맛집||서울 마포구 양화로3길 66|서울특별시 마포구 합정동 426-18|||||||포비 베이직||||
바오차이||||식신맛집|||서울특별시 중구 을지로2가 148-28|||||||바오차이||||
한성식당||||식신맛집||서울 중구 서소문로11길 8|서울특별시 중구 서소문동 53-1|||||||한성식당||||
신설동순대국집||||식신맛집||서울특별시 동대문구 하정로4길 12|서울특별시 동대문구 신설동 91-300|||||||신설동순대국집||||
노부||||식신맛집||서울특별시 종로구 옥인길 23-6|서울특별시 종로구 누상동 53-1|||||||노부|누상빌딩;누상빌딩|||
원조숯불소금구이||||식신맛집||서울특별시 광진구 광나루로12길 19|서울특별시 광진구 화양동 20-25|||||||원조숯불소금구이||||
연교||||식신맛집||서울특별시 마포구 연희로1길 65|서울특별시 마포구 연남동 383-95|||||||연교||||
순대일번지||||식신맛집||서울 마포구 월드컵로 117|서울특별시 마포구 망원동 481-5|||||||순대일번지||||
에타||||식신맛집||서울특별시 용산구 독서당로29길 5-6|서울특별시 용산구 한남동 50-1|||||||에타||||
최부자보쌈||||식신맛집||서울 종로구 수표로20길 22|서울특별시 종로구 관수동 40|||||||최부자보쌈||||
레이어드||||식신맛집||서울특별시 종로구 북촌로2길 2-3|서울특별시 종로구 재동 84-14|||||||레이어드||||
딥블루레이크||||식신맛집||서울특별시 마포구 포은로6길 11|서울특별시 마포구 망원동 411-12|||||||딥블루레이크||||
성수스타우트||||식신맛집||서울 성동구 왕십리로5길 12-1|서울특별시 성동구 성수동1가 656-937|||||||성수스타우트||||
함루||||식신맛집||서울특별시 마포구 백범로 170|서울특별시 마포구 공덕동 445-1|||||||함루||||
램스일레븐||||식신맛집||서울특별시 마포구 독막로 67-8|서울특별시 마포구 상수동 316-11|||||||램스일레븐||||
센터커피||||식신맛집||서울 성동구 서울숲2길 28-11|서울특별시 성동구 성수동1가 685-478|||||||센터커피||||
녁||||식신맛집||서울 중구 수표로 65|서울특별시 중구 수표동 56-1|||||||녁||||
파스타마켓||||식신맛집||서울 종로구 대학로11길 9-5|서울특별시 종로구 명륜4가 103-6|||||||파스타마켓||||
일등식당||||식신맛집||서울 마포구 방울내로 82|서울특별시 마포구 망원동 476-1|||||||일등식당||||
다원식당||||식신맛집||서울 광진구 아차산로31길 28|서울특별시 광진구 화양동 8-50|||||||다원식당||||
닭칼원조집||||식신맛집||서울 중구 청파로 457-1|서울특별시 중구 중림동 471|||||||닭칼원조집||||
유일설렁탕||||식신맛집||서울특별시 광진구 용마산로 154|서울특별시 광진구 중곡동 18-13|||||||유일설렁탕|유일설렁탕|||
명성관||||식신맛집||서울특별시 마포구 와우산로3길 32|서울특별시 마포구 상수동 336-15|||||||명성관||||
마더린러/베이글||||식신맛집||서울 서대문구 이화여대5길 5|서울특별시 서대문구 대현동 56-23|||||||마더린러 베이글||||
칸다소바||||식신맛집||서울 종로구 자하문로7길 5|서울특별시 종로구 체부동 28-2|||||||칸다소바||||
스픽이지||||식신맛집||서울 종로구 창경궁로 158|서울특별시 종로구 원남동 118-1|||||||스픽이지||||
