##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@기아자동차오토큐
기아오토큐|예천점|128.442745|36.644144|기아자동차오토큐|0546553636|경상북도 예천군 예천읍 충효로 135||||||||기아오토큐 예천점|기아자동차서비스|||160412
기아오토큐|죽변점|129.4140611|37.0624972|기아자동차오토큐|0547835194|경상북도 울진군 죽변면 죽변북로 123||||||||기아오토큐 죽변점|기아모토스죽변점|||160412
기아오토큐|청도점|128.752938|35.632392|기아자동차오토큐|0543738225|경상북도 청도군 청도읍 청화로 275||||||||기아오토큐 청도점||||160412
기아오토큐|1급진보정비공장|129.083628|36.538874|기아자동차오토큐|0548745300|경상북도 청송군 진보면 영양로 34-35||||||||기아오토큐 1급진보정비공장||||160412
기아오토큐|진보점|129.041531|36.527539|기아자동차오토큐|0548748285|경상북도 청송군 진보면 진보로 70||||||||기아오토큐 진보점||||160412
기아오토큐|석적점|||기아자동차오토큐|0549747585|경상북도 칠곡군 석적읍 석적로 919||||||||기아오토큐 석적점||||160412
기아오토큐|왜관점|128.40301|35.978046|기아자동차오토큐|0549724371|경상북도 칠곡군 왜관읍 전원4길 19||||||||기아오토큐 왜관점||||160412
기아오토큐|청림점|129.40547|35.992076|기아자동차오토큐|0542919077|경상북도 포항시 남구 동해안로 6051||||||||기아오토큐 청림점|청림동|||160412
기아오토큐|오천점|129.408636|35.957058|기아자동차오토큐|0542921163|경상북도 포항시 남구 오천읍 철강로 795||||||||기아오토큐 오천점||||160412
기아오토큐|삼일이알씨|129.36284|35.985609|기아자동차오토큐|0542853030|경상북도 포항시 남구 철강로 159||||||||기아오토큐 삼일이알씨|장흥동,삼일E.R.C.|||160412
기아오토큐|이동점|129.3389167|36.0220944|기아자동차오토큐|0542778285|경상북도 포항시 남구 포스코대로 100||||||||기아오토큐 이동점|이동|||160412
기아오토큐|대잠점|129.3541183|36.0066249|기아자동차오토큐|0542822833|경상북도 포항시 남구 희망대로 719||||||||기아오토큐 대잠점||||160412
기아오토큐|학산점|129.372298|36.055094|기아자동차오토큐|0542448285|경상북도 포항시 북구 아호로 70||||||||기아오토큐 학산점|학산동|||160412
기아오토큐|흥해점|129.346085|36.101712|기아자동차오토큐|0542626661|경상북도 포항시 북구 흥해읍 동해대로 1471||||||||기아오토큐 흥해점||||160412
기아오토큐|양덕종합모터스|129.3736572|36.1005763|기아자동차오토큐|0542533651|경상북도 포항시 북구 흥해읍 삼흥로502번길 40||||||||기아오토큐 양덕종합모터스||||160412
기아오토큐|아성자동차정비공장|129.322723|36.042387|기아자동차오토큐|0542613700|경상북도 포항시 북구 흥해읍 새마을로394번길 28||||||||기아오토큐 아성자동차정비공장||||160412
기아오토큐|봉선점|126.909011|35.119897|기아자동차오토큐|0626718572|광주 남구 제석로 91||||||||기아오토큐 봉선점||||160412
기아오토큐|학동점|126.9269|35.1303917|기아자동차오토큐|0622268582|광주 동구 천변우로 571-1||||||||기아오토큐 학동점||||160412
기아오토큐|광주/광산서비스|126.8123779|35.1578741|기아자동차오토큐|0629438584|광주광역시 광산구 무진대로 278-6||||||||기아오토큐 광주/광산서비스|우산동|||160412
기아오토큐|소촌점|126.795997|35.145791|기아자동차오토큐|0629438587|광주광역시 광산구 소촌로 52||||||||기아오토큐 소촌점|소촌동|||160412
기아오토큐|송정점|126.7979861|35.1324389|기아자동차오토큐|0629438287|광주광역시 광산구 송정로 43||||||||기아오토큐 송정점|송정동|||160412
기아오토큐|신창점|126.841362|35.18616|기아자동차오토큐|0629598283|광주광역시 광산구 신창로36번길 42||||||||기아오토큐 신창점|신창동|||160412
기아오토큐|흑석점|126.807349|35.178231|기아자동차오토큐|0629551410|광주광역시 광산구 용아로 428||||||||기아오토큐 흑석점|흑석동|||160412
기아오토큐|월계점|126.8450472|35.2132472|기아자동차오토큐|0629736633|광주광역시 광산구 첨단중앙로124번길 16||||||||기아오토큐 월계점|(월계동)|||160412
기아오토큐|진월점|126.8994111|35.1216889|기아자동차오토큐|0626548582|광주광역시 남구 서문대로 737-3||||||||기아오토큐 진월점|진월동,기아자동차Q서비스 진월점|||160412
기아오토큐|금호오토마스터|||기아자동차오토큐|0626740675|광주광역시 남구 송암로 78||||||||기아오토큐 금호오토마스터||||160412
기아오토큐|남광주서비스|126.8823242|35.1079217|기아자동차오토큐|0623696000|광주광역시 남구 송암로24번나길 7||||||||기아오토큐 남광주서비스|남광주서비스센터 (송하동)|||160412
기아오토큐|중흥점|126.91672|35.160005|기아자동차오토큐|0625288589|광주광역시 북구 무등로 285||||||||기아오토큐 중흥점|중흥동|||160412
기아오토큐|용봉점|126.900126|35.179792|기아자동차오토큐|0625114100|광주광역시 북구 비엔날레로 192||||||||기아오토큐 용봉점|용봉동|||160412
기아오토큐|일곡점|126.900509|35.197823|기아자동차오토큐|0625738572|광주광역시 북구 설죽로471번길 9||||||||기아오토큐 일곡점|삼각동|||160412
기아오토큐|동광주서비스|126.9316556|35.1865583|기아자동차오토큐|0622518587|광주광역시 북구 오문로 228||||||||기아오토큐 동광주서비스|(문흥동 81-3) 문흥동|||160412
기아오토큐|풍향점|126.932375|35.158315|기아자동차오토큐|0622668285|광주광역시 북구 필문대로 105||||||||기아오토큐 풍향점|풍향동|||160412
기아오토큐|양산점|126.875589|35.205708|기아자동차오토큐|0625720777|광주광역시 북구 하서로 381||||||||기아오토큐 양산점|양산동|||160412
기아오토큐|금호점|126.8596278|35.1325|기아자동차오토큐|0623738575|광주광역시 서구 금호운천길 3||||||||기아오토큐 금호점||||160412
기아오토큐|농성점|126.8837083|35.1495417|기아자동차오토큐|0623518582|광주광역시 서구 상무대로 1094-1||||||||기아오토큐 농성점|농성동|||160412
기아오토큐|상무점|126.8584694|35.1464028|기아자동차오토큐|0623768272|광주광역시 서구 상무민주로5번길 20||||||||기아오토큐 상무점|쌍촌동|||160412
기아오토큐|화정점|126.874116|35.144524|기아자동차오토큐|0623838872|광주광역시 서구 월드컵4강로 126-4||||||||기아오토큐 화정점|화정동|||160412
기아오토큐|쌍촌점|126.8606278|35.1636083|기아자동차오토큐|0623838272|광주광역시 서구 천변좌하로 430||||||||기아오토큐 쌍촌점|유촌동|||160412
기아오토큐|본리점|128.533249|35.835786|기아자동차오토큐|0535620303|대구 달서구 용산로 14-1||||||||기아오토큐 본리점||||160412
기아오토큐|대명점|128.569572|35.836782|기아자동차오토큐|0536538285|대구광역시 남구 대명로 85||||||||기아오토큐 대명점|대명동,기아자동차|||160412
기아오토큐|신당점|128.5013961|35.8485309|기아자동차오토큐|0535838582|대구광역시 달서구 달구벌대로 1204||||||||기아오토큐 신당점|신당동|||160412
기아오토큐|남대구종합서비스|128.5133972|35.8316944|기아자동차오토큐|0535825211|대구광역시 달서구 성서공단로54길 8||||||||기아오토큐 남대구종합서비스||||160412
기아오토큐|상인점|128.542941|35.811935|기아자동차오토큐|0536373939|대구광역시 달서구 월곡로45길 6||||||||기아오토큐 상인점|상인동|||160412
기아오토큐|현풍점|||기아자동차오토큐|0536140085|대구광역시 달성군 현풍면 비슬로 626||||||||기아오토큐 현풍점|(원교리 1087-10)|||160412
기아오토큐|화원점|128.4914474|35.8045806|기아자동차오토큐|0536369002|대구광역시 달성군 화원읍 사문진로 361||||||||기아오토큐 화원점||||160412
기아오토큐|신천점|128.624992|35.864625|기아자동차오토큐|0537551722|대구광역시 동구 국채보상로 839||||||||기아오토큐 신천점|신천동|||160412
기아오토큐|신천동부점|128.62153|35.872313|기아자동차오토큐|0537410120|대구광역시 동구 동부로 61||||||||기아오토큐 신천동부점|신천동|||160412
기아오토큐|신암점|128.628183|35.887445|기아자동차오토큐|0539568285|대구광역시 동구 동북로 334||||||||기아오토큐 신암점|신암동|||160412
기아오토큐|용계점|128.680444|35.873809|기아자동차오토큐|0539848206|대구광역시 동구 동촌로 356||||||||기아오토큐 용계점|용계동|||160412
기아오토큐|반야월자동차정비공장|128.718383|35.867442|기아자동차오토큐|0539640964|대구광역시 동구 안심로55길 52||||||||기아오토큐 반야월자동차정비공장|동호동|||160412
기아오토큐|(버스전담)창신종합중기정비|128.59715|35.899423|기아자동차오토큐|0533825900|대구광역시 북구 신천동로 980||||||||기아오토큐 (버스전담)창신종합중기정비|산격동|||160412
기아오토큐|고성점|128.585623|35.881526|기아자동차오토큐|0533590330|대구광역시 북구 옥산로 72||||||||기아오토큐 고성점|고성동3가|||160412
기아오토큐|태전점|128.546648|35.922242|기아자동차오토큐|0533128955|대구광역시 북구 태전로 52||||||||기아오토큐 태전점|태전동|||160412
기아오토큐|동천점|128.558546|35.931763|기아자동차오토큐|0533260303|대구광역시 북구 팔거천동로26길 4-20||||||||기아오토큐 동천점|동천동|||160412
기아오토큐|평리점|128.560398|35.876344|기아자동차오토큐|0535591030|대구광역시 서구 북비산로 231-4||||||||기아오토큐 평리점|평리동|||160412
기아오토큐|서대구서비스|128.5568237|35.8875293|기아자동차오토큐|0532958585|대구광역시 서구 서대구로63길 57||||||||기아오토큐 서대구서비스||||160412
기아오토큐|중리점|128.552958|35.8598423|기아자동차오토큐|0535667999|대구광역시 서구 평리로 249||||||||기아오토큐 중리점|중리동|||160412
기아오토큐|들안길상동점|128.6186944|35.8354333|기아자동차오토큐|0537616556|대구광역시 수성구 들안로 95||||||||기아오토큐 들안길상동점||||160412
기아오토큐|노변점|128.706024|35.834141|기아자동차오토큐|0537943883|대구광역시 수성구 고산로 71||||||||기아오토큐 노변점|74-1 노변동|||160412
기아오토큐|만촌점|128.651673|35.862377|기아자동차오토큐|0537465777|대구광역시 수성구 무열로 79||||||||기아오토큐 만촌점|만촌동|||160412
기아오토큐|중동점|128.6155242|35.845484|기아자동차오토큐|0537668584|대구광역시 수성구 수성로 254||||||||기아오토큐 중동점||||160412
기아오토큐|수성종합서비스|||기아자동차오토큐|0537680119|대구광역시 수성구 신천동로 25||||||||기아오토큐 수성종합서비스|(상동)|||160412
기아오토큐|가양점|127.439785|36.335564|기아자동차오토큐|0426311993|대전 동구 가양로 4||||||||기아오토큐 가양점||||160412
기아오토큐|도안점|127.3501281|36.3359955|기아자동차오토큐|0425328585|대전 유성구 원신흥로100번길 3-14||||||||기아오토큐 도안점||||160412
기아오토큐|상서점|127.424412|36.43179|기아자동차오토큐|0429328534|대전광역시 대덕구 덕암로 160||||||||기아오토큐 상서점|상서동|||160412
기아오토큐|덕암점|127.427898|36.440929|기아자동차오토큐|0429365757|대전광역시 대덕구 덕암로 264||||||||기아오토큐 덕암점|덕암동|||160412
기아오토큐|신탄진종합서비스|127.4249267|36.4265093|기아자동차오토큐|0429318282|대전광역시 대덕구 벚꽃길 106||||||||기아오토큐 신탄진종합서비스|(상서동 292)|||160412
기아오토큐|송촌점|127.449134|36.359678|기아자동차오토큐|0426733436|대전광역시 대덕구 선비마을로6번길 7-23||||||||기아오토큐 송촌점|송촌동|||160412
기아오토큐|대전공단모터스|127.4077987|36.4422198|기아자동차오토큐|0429350981|대전광역시 대덕구 신일동로 7||||||||기아오토큐 대전공단모터스|(신일동)|||160412
기아오토큐|으뜸자동차|127.4645843|36.2885038|기아자동차오토큐|0422821500|대전광역시 동구 대전로 261||||||||기아오토큐 으뜸자동차|대성동,으뜸자동차공업사|||160412
기아오토큐|용전점|127.4426574|36.3497704|기아자동차오토큐|0426738582|대전광역시 동구 한밭대로 1309-1||||||||기아오토큐 용전점|용전동|||160412
기아오토큐|가장점|127.3878479|36.3282287|기아자동차오토큐|0425350331|대전광역시 서구 갈마로 301||||||||기아오토큐 가장점|(가장동)|||160412
기아오토큐|유승기업사|127.381989|36.341175|기아자동차오토큐|0425230033|대전광역시 서구 계룡로 510||||||||기아오토큐 유승기업사|탄방동|||160412
기아오토큐|관저점|127.3276214|36.2943166|기아자동차오토큐|0425418001|대전광역시 서구 구봉산북로21번길 64-9||||||||기아오토큐 관저점|(관저동)|||160412
기아오토큐|남선점|127.401978|36.340705|기아자동차오토큐|0425344803|대전광역시 서구 도산로 469||||||||기아오토큐 남선점||||160412
기아오토큐|갈마점|127.370036|36.346591|기아자동차오토큐|0425368570|대전광역시 서구 신갈마로 177||||||||기아오토큐 갈마점|갈마동|||160412
기아오토큐|도룡점|127.3796691|36.3823759|기아자동차오토큐|0428615556|대전광역시 유성구 가정로 316||||||||기아오토큐 도룡점|도룡동|||160412
기아오토큐|테크노밸리점|127.3937683|36.4243967|기아자동차오토큐|0429348588||대전광역시 유성구 관평동 738|||||||기아오토큐 테크노밸리점||||160412
기아오토큐|노은점|127.3163222|36.364625|기아자동차오토큐|0424778024|대전광역시 유성구 노은서로76번길 27||||||||기아오토큐 노은점||||160412
기아오토큐|구암점|127.3306579|36.3482439|기아자동차오토큐|0428258585|대전광역시 유성구 유성대로 640||||||||기아오토큐 구암점|구암동|||160412
기아오토큐|안영점|127.382743|36.287229|기아자동차오토큐|0425840050|대전광역시 중구 대둔산로 223||||||||기아오토큐 안영점|안영동|||160412
기아오토큐|대흥점|127.421184|36.320543|기아자동차오토큐|0422548572|대전광역시 중구 대흥로 56||||||||기아오토큐 대흥점|대흥동|||160412
기아오토큐|목동점|||기아자동차오토큐|0422268031|대전광역시 중구 동서대로 1361||||||||기아오토큐 목동점|(목동)|||160412
기아오토큐|대창기업|127.390193|36.308331|기아자동차오토큐|0425821701|대전광역시 중구 유등천동로324번길 6||||||||기아오토큐 대창기업|산성동|||160412
기아오토큐|모라점|128.9922806|35.1811472|기아자동차오토큐|0513256677||부산 사상구 모라2동 1361|||||||기아오토큐 모라점||||160412
기아오토큐|해금모터스|128.8461917|35.0962222|기아자동차오토큐|0518319910|부산광역시 강서구 녹산산업북로193번길 32||||||||기아오토큐 해금모터스|(송정동 1556-6) 송정동|||160412
기아오토큐|에이플러스모터스|129.1162109|35.2151902|기아자동차오토큐|0515214972|부산광역시 금정구 공단로 49||||||||기아오토큐 에이플러스모터스|금사동 73-6,73-7|||160412
기아오토큐|남산점|129.0902167|35.2578972|기아자동차오토큐|0515148285|부산광역시 금정구 금강로 600||||||||기아오토큐 남산점|남산동,기아자동차서비스센터|||160412
기아오토큐|부곡점|129.09228|35.223338|기아자동차오토큐|0515158514|부산광역시 금정구 서부곡로 20||||||||기아오토큐 부곡점|부곡동,기아카센터|||160412
기아오토큐|금정모터스|129.0937194|35.2322333|기아자동차오토큐|0515182525|부산광역시 금정구 중앙대로 1691||||||||기아오토큐 금정모터스|부곡동,부산시지정 자동차검사소|||160412
기아오토큐|기장점|129.2157897|35.2350771|기아자동차오토큐|0517242291|부산광역시 기장군 기장읍 대청로 33||||||||기아오토큐 기장점||||160412
기아오토큐|정관점|129.1764861|35.3252806|기아자동차오토큐|0517284545|부산광역시 기장군 정관면 용수로 72||||||||기아오토큐 정관점|미세린타이어정관대리점|||160412
기아오토큐|대연점|129.0868028|35.1318194|기아자동차오토큐|0516420077|부산광역시 남구 수영로 167||||||||기아오토큐 대연점|대연동|||160412
기아오토큐|현대기아남구정비서비|129.098544|35.113398|기아자동차오토큐|0516219204|부산광역시 남구 신선로 340||||||||기아오토큐 현대기아남구정비서비|용당동,기아자동차금성정비|||160412
기아오토큐|용호점|129.112983|35.113607|기아자동차오토큐|0516111184|부산광역시 남구 용호로 176||||||||기아오토큐 용호점|용호동,기아자동차큐서비스|||160412
기아오토큐|사직점|129.0738583|35.1925222|기아자동차오토큐|0515072828|부산광역시 동래구 미남로 17||||||||기아오토큐 사직점|사직동|||160412
기아오토큐|안락점|129.114736|35.191246|기아자동차오토큐|0515328285|부산광역시 동래구 충렬대로 498||||||||기아오토큐 안락점|안락동|||160412
기아오토큐|원스탑1급자동차정비|129.035705|35.151591|기아자동차오토큐|0518921649|부산광역시 부산진구 가야대로 561||||||||기아오토큐 원스탑1급자동차정비|가야동|||160412
기아오토큐|당감점|129.037675|35.1621278|기아자동차오토큐|0518919119|부산광역시 부산진구 동평로 53||||||||기아오토큐 당감점|당감동|||160412
기아오토큐|수정자동차정비|129.008265|35.214893|기아자동차오토큐|0513358285|부산광역시 북구 금곡대로 100||||||||기아오토큐 수정자동차정비|덕천동,수정자동차공업사|||160412
기아오토큐|화명점|129.0154944|35.24275|기아자동차오토큐|0513615555|부산광역시 북구 금곡대로 418||||||||기아오토큐 화명점|화명동|||160412
기아오토큐|만덕점|129.027415|35.209297|기아자동차오토큐|0513358297|부산광역시 북구 만덕3로 12||||||||기아오토큐 만덕점|만덕동,기아모터스|||160412
기아오토큐|주례점|129.0116806|35.1476956|기아자동차오토큐|0513158285|부산광역시 사상구 가야대로 336||||||||기아오토큐 주례점||||160412
기아오토큐|삼덕정비|128.984457|35.147871|기아자동차오토큐|0513153225|부산광역시 사상구 가야대로 85||||||||기아오토큐 삼덕정비|감전동,삼덕자동차정비|||160412
기아오토큐|괘법점|128.9858856|35.1550776|기아자동차오토큐|0513150025|부산광역시 사상구 새벽로 189||||||||기아오토큐 괘법점||||160412
기아오토큐|경남정비공업사|128.991789|35.148869|기아자동차오토큐|0513130501|부산광역시 사상구 학감대로237번길 13||||||||기아오토큐 경남정비공업사|감전동,경남정비공업사|||160412
기아오토큐|제일정비|128.9978583|35.145625|기아자동차오토큐|0513121001|부산광역시 사상구 학장로317번길 82||||||||기아오토큐 제일정비|학장동,1급사상오토월드정비|||160412
기아오토큐|감천점|129.004135|35.085436|기아자동차오토큐|0512928080|부산광역시 사하구 감천로 91||||||||기아오토큐 감천점|감천동|||160412
기아오토큐|다대점|128.9735167|35.0495083|기아자동차오토큐|0512637770|부산광역시 사하구 다대로 605||||||||기아오토큐 다대점|다대동|||160412
기아오토큐|사하정비공업사|128.9769333|35.0710194|기아자동차오토큐|0512665511|부산광역시 사하구 다대로320번길 14||||||||기아오토큐 사하정비공업사|장림동|||160412
기아오토큐|부산정비|128.9810167|35.0814667|기아자동차오토큐|0512632111|부산광역시 사하구 을숙도대로 670||||||||기아오토큐 부산정비|장림동|||160412
기아오토큐|하단점|128.9623222|35.1119389|기아자동차오토큐|0512088528|부산광역시 사하구 하신번영로 381-2||||||||기아오토큐 하단점|하단동|||160412
기아오토큐|부산부기산업|128.9672241|35.0858978|기아자동차오토큐|0512654477|부산광역시 사하구 하신중앙로 107||||||||기아오토큐 부산부기산업|(신평동 370-76) 신평동|||160412
기아오토큐|서대신점|129.0157972|35.1103972|기아자동차오토큐|0512558285|부산광역시 서구 보수대로 228||||||||기아오토큐 서대신점|동대신동3가|||160412
기아오토큐|민락점|129.1263504|35.1557859|기아자동차오토큐|0517598585|부산광역시 수영구 광남로 232||||||||기아오토큐 민락점|(민락동)|||160412
기아오토큐|망미점|129.1051635|35.169915|기아자동차오토큐|0517510082|부산광역시 수영구 연수로 290-1||||||||기아오토큐 망미점|망미동|||160412
기아오토큐|거제점|129.0721806|35.1781389|기아자동차오토큐|0518628554|부산광역시 연제구 거제대로 144||||||||기아오토큐 거제점|거제동|||160412
기아오토큐|연산점|129.092648|35.189471|기아자동차오토큐|0518649098|부산광역시 연제구 반송로 110||||||||기아오토큐 연산점|연산동|||160412
기아오토큐|협신자동차서비스|129.0794139|35.1850444|기아자동차오토큐|0518610430|부산광역시 연제구 월드컵대로 180||||||||기아오토큐 협신자동차서비스|거제동|||160412
기아오토큐|영도점|129.0693806|35.066475|기아자동차오토큐|0514038286|부산광역시 영도구 태종로 156||||||||기아오토큐 영도점|(봉래동3가)|||160412
기아오토큐|영주점|129.0387889|35.1091472|기아자동차오토큐|0514661717|부산광역시 중구 대영로 237||||||||기아오토큐 영주점|영주동|||160412
기아오토큐|우동점|129.1572778|35.1594333|기아자동차오토큐|0517444123|부산광역시 해운대구 우동1로 9-7||||||||기아오토큐 우동점||||160412
기아오토큐|중동점|129.1746861|35.1642222|기아자동차오토큐|0517311322|부산광역시 해운대구 해운대로 759||||||||기아오토큐 중동점|(중동)|||160412
기아오토큐|재송점|129.1239667|35.1888639|기아자동차오토큐|0517820835|부산광역시 해운대구 해운대로61번길 20||||||||기아오토큐 재송점|재송동|||160412
기아오토큐|세종서비스|127.2964019|36.5801948|기아자동차오토큐|0448638080|세종특별자치시 조치원읍 번암공단2길 2||||||||기아오토큐 세종서비스||||160412
기아오토큐|조치원점|127.296293|36.603296|기아자동차오토큐|0448650886|세종특별자치시 조치원읍 충현로 198||||||||기아오토큐 조치원점||||160412
기아오토큐|삼산점|129.3438778|35.5385611|기아자동차오토큐|0522612966|울산광역시 남구 삼산로301번길 12-27||||||||기아오토큐 삼산점|삼산동|||160412
기아오토큐|신정점|129.3197278|35.5449611|기아자동차오토큐|0522273901|울산광역시 남구 신정로 186||||||||기아오토큐 신정점|신정동|||160412
기아오토큐|야음점|129.3186583|35.5263917|기아자동차오토큐|0522769201|울산광역시 남구 중앙로 92||||||||기아오토큐 야음점|신정동|||160412
기아오토큐|동영1급종합정비|129.3463639|35.5238583|기아자동차오토큐|0522661424|울산광역시 남구 화합로 14||||||||기아오토큐 동영1급종합정비|(여천동)|||160412
기아오토큐|방어점|129.4135513|35.4788186|기아자동차오토큐|0522010277|울산광역시 동구 문현로 76||||||||기아오토큐 방어점|방어동|||160412
기아오토큐|호계점|129.3581771|35.6247008|기아자동차오토큐|0522923800|울산광역시 북구 동대8길 1||||||||기아오토큐 호계점|호계동|||160412
기아오토큐|울산북구모터스|129.3469848|35.636186|기아자동차오토큐|0522949310|울산광역시 북구 산업로 1472||||||||기아오토큐 울산북구모터스||||160412
기아오토큐|무거점|129.2571792|35.5534632|기아자동차오토큐|0522477007|울산광역시 울주군 범서읍 장검길 21||||||||기아오토큐 무거점|(굴화리 343-4)|||160412
기아오토큐|언양점|129.1134111|35.5623389|기아자동차오토큐|0522625001|울산광역시 울주군 삼남면 남상평3길 52||||||||기아오토큐 언양점|(남상평3길52)|||160412
기아오토큐|온산점|129.3096008|35.4304904|기아자동차오토큐|0522371162|울산광역시 울주군 온산읍 신경5길 4||||||||기아오토큐 온산점||||160412
기아오토큐|삼영공업사|129.310875|35.4895389|기아자동차오토큐|0522573939|울산광역시 울주군 청량면 온산로 732-10||||||||기아오토큐 삼영공업사||||160412
기아오토큐|교동점|129.318883|35.557491|기아자동차오토큐|0522451651|울산광역시 중구 명륜로 125||||||||기아오토큐 교동점|교동|||160412
기아오토큐|병영점|129.3486|35.5730194|기아자동차오토큐|0522962630|울산광역시 중구 병영로 74||||||||기아오토큐 병영점|(서동 222-2) 서동|||160412
기아오토큐|제일공업사|129.36798|35.557639|기아자동차오토큐|0522873901|울산시 북구 염포로 248-2||||||||기아오토큐 제일공업사|(효문동)|||160412
기아오토큐|주안점|126.6923217|37.4439478|기아자동차오토큐|0324338582||인천 남구 주안동 1067-25|||||||기아오토큐 주안점||||160412
기아오토큐|만수점|||기아자동차오토큐|0324668285|인천 남동구 구월로 342||||||||기아오토큐 만수점|(만수동 947-2)|||160412
기아오토큐|간석점|126.706625|37.4645389|기아자동차오토큐|0324395246|인천 남동구 백범로 419-1||||||||기아오토큐 간석점||||160412
기아오토큐|신포점|126.6280167|37.4655972|기아자동차오토큐|0327654455||인천 중구 사동 24-2|||||||기아오토큐 신포점||||160412
기아오토큐|강화점|126.4903717|37.7361029|기아자동차오토큐|0329340202|인천광역시 강화군 강화읍 중앙로 79||||||||기아오토큐 강화점||||160412
기아오토큐|계산교대점|126.7230056|37.5410889|기아자동차오토큐|0325545714|인천광역시 계양구 경명대로 1027||||||||기아오토큐 계산교대점|계산동|||160412
기아오토큐|서운점|126.7380065|37.5228727|기아자동차오토큐|0325415415|인천광역시 계양구 아나지로 391||||||||기아오토큐 서운점|작전동|||160412
기아오토큐|계산점|126.7446823|37.5397433|기아자동차오토큐|0325418582|인천광역시 계양구 용마루길 6||||||||기아오토큐 계산점|계산점기아오토큐 (주) (용종동)|||160412
기아오토큐|효성점|126.708873|37.524849|기아자동차오토큐|0325494236|인천광역시 계양구 효서로 100||||||||기아오토큐 효성점|효성동|||160412
기아오토큐|학익점|126.673975|37.436844|기아자동차오토큐|0328745201|인천광역시 남구 매소홀로 452||||||||기아오토큐 학익점|학익동|||160412
기아오토큐|도화중부점|126.669686|37.464981|기아자동차오토큐|0328758285|인천광역시 남구 석정로 292||||||||기아오토큐 도화중부점|도화동|||160412
기아오토큐|주안남부점|126.6807833|37.4489611|기아자동차오토큐|0328740949|인천광역시 남구 인주대로 379||||||||기아오토큐 주안남부점|주안동|||160412
기아오토큐|도림점|126.7279417|37.4111333|기아자동차오토큐|0324415583|인천광역시 남동구 논고개로 259||||||||기아오토큐 도림점|도림동|||160412
기아오토큐|구월점|126.7193832|37.4462009|기아자동차오토큐|0324689201|인천광역시 남동구 인주대로 722||||||||기아오토큐 구월점||||160412
기아오토큐|승일자동차공업|126.712841|37.396429|기아자동차오토큐|0324428572|인천광역시 남동구 청능대로 459||||||||기아오토큐 승일자동차공업|고잔동,승일자동차정비공장|||160412
기아오토큐|동인천서비스|126.624382|37.4844787|기아자동차오토큐|0327618285|인천광역시 동구 인중로 429||||||||기아오토큐 동인천서비스||||160412
기아오토큐|세기자동차|126.6378972|37.4377056|기아자동차오토큐|0328338585|인천광역시 미추홀구 아암대로253번길 35||||||||기아오토큐 세기자동차|세기자동차 (학익동)|||160412
기아오토큐|용현점|126.6367861|37.451|기아자동차오토큐|0328861551|인천광역시 미추홀구 토금중로 12||||||||기아오토큐 용현점|(용현동)|||160412
기아오토큐|부개점|126.7436028|37.48295|기아자동차오토큐|0325040331|인천광역시 부평구 경인로 1096||||||||기아오토큐 부개점|(부개동)|||160412
기아오토큐|부평점|126.7364389|37.4953083|기아자동차오토큐|0325018582|인천광역시 부평구 부흥로 379-1||||||||기아오토큐 부평점|부개동|||160412
기아오토큐|갈산점|126.7330583|37.5058361|기아자동차오토큐|0325231538|인천광역시 부평구 장제로257번길 9||||||||기아오토큐 갈산점|갈산동|||160412
기아오토큐|삼신공업사|126.7108639|37.5139389|기아자동차오토큐|0325283030|인천광역시 부평구 청중로 104||||||||기아오토큐 삼신공업사|청천동|||160412
기아오토큐|가좌서부점|126.677189|37.496283|기아자동차오토큐|0325848585|인천광역시 서구 건지로 296||||||||기아오토큐 가좌서부점|가좌동|||160412
기아오토큐|인천대형서비스|||기아자동차오토큐||인천광역시 서구 건지로 45-41||||||||기아오토큐 인천대형서비스||||160412
기아오토큐|왕길점|126.6544647|37.5935179|기아자동차오토큐|0325682277|인천광역시 서구 봉수대로 1372||||||||기아오토큐 왕길점||||160412
기아오토큐|북인천서비스|126.663568|37.488112|기아자동차오토큐|0325848031|인천광역시 서구 봉수대로170번길 9||||||||기아오토큐 북인천서비스||||160412
기아오토큐|연희점|126.6792221|37.5451775|기아자동차오토큐|0325676100|인천광역시 서구 서곶로 340||||||||기아오토큐 연희점||||160412
기아오토큐|서인천서비스|126.6889114|37.4787514|기아자동차오토큐|0325768582|인천광역시 서구 열우물로 205||||||||기아오토큐 서인천서비스|(가좌동)|||160412
기아오토큐|석남점|126.670646|37.50677|기아자동차오토큐|0325798285|인천광역시 서구 염곡로 280||||||||기아오토큐 석남점|석남동,기아 모터스|||160412
기아오토큐|마전점|126.6773452|37.5954718|기아자동차오토큐|0325611255|인천광역시 서구 완정로34번길 57-25||||||||기아오토큐 마전점||||160412
기아오토큐|가좌점|126.6876373|37.4934788|기아자동차오토큐|0325752422|인천광역시 서구 원적로 120||||||||기아오토큐 가좌점|1층 가좌동,인성프라자|||160412
기아오토큐|동춘점|||기아자동차오토큐|0328315101|인천광역시 연수구 앵고개로 125||||||||기아오토큐 동춘점||||160412
기아오토큐|연수점|126.653656|37.4195852|기아자동차오토큐|0328157784|인천광역시 연수구 한나루로124번길 4||||||||기아오토큐 연수점||||160412
