##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@세븐일레븐
세븐일레븐|두타쉼터점|127.00877477|37.568885483|세븐일레븐|||서울특별시 중구 을지로6가 두타빌딩 3층 1호 |카페;베이커리;치킨의정석;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 두타쉼터점||||90701
세븐일레븐|롯데시티호텔명동점|126.9880878|37.566949869|세븐일레븐||서울특별시 중구 삼일대로 362||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 롯데시티호텔명동점|(장교동)|||90701
세븐일레븐|르와지르호텔점|126.9845122|37.561053334|세븐일레븐||서울특별시 중구 퇴계로 115||카페||||||세븐일레븐 르와지르호텔점|1층 119호 (충무로1가,밀리오레명동)|||90701
세븐일레븐|메트로타워점|126.97432065|37.556362768|세븐일레븐||서울특별시 중구 남대문로5가 퇴계로 10||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 메트로타워점|101|||90701
세븐일레븐|메트로호텔점|126.98373262|37.565136546|세븐일레븐||서울특별시 중구 명동9가길 14||카페||||||세븐일레븐 메트로호텔점|메트로호텔 1층 (을지로2가)|||90701
세븐일레븐|명동대성당점|126.98677537026879|37.56367731153788|세븐일레븐||서울특별시 중구 명동길 74||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 명동대성당점|지하1층 B120호 (명동2가)|||90701
세븐일레븐|명동롯데점|126.98246071|37.563741621|세븐일레븐||서울특별시 중구 명동길 3||카페||||||세븐일레븐 명동롯데점|(명동1가)|||90701
세븐일레븐|명동본점|126.98449329|37.564891577|세븐일레븐||서울특별시 중구 을지로2가 명동9길 23||카페;ATM||||||세븐일레븐 명동본점||||90701
세븐일레븐|명동성당점|126.98560275|37.563742046|세븐일레븐||서울특별시 중구 명동길 58||카페;베이커리;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 명동성당점|(명동2가)|||90701
세븐일레븐|명동역점|126.98542681|37.560523665|세븐일레븐||서울특별시 중구 퇴계로18길 6||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 명동역점|(남산동1가) 1층|||90701
세븐일레븐|명동올마스크점|126.98435335|37.562923782|세븐일레븐||서울특별시 중구 명동6길 7||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 명동올마스크점|(명동2가)|||90701
세븐일레븐|명동점|126.98471974|37.564527604|세븐일레븐||서울특별시 중구 명동9길 15||||||||세븐일레븐 명동점|(명동1가)|||90701
세븐일레븐|명동정남쇼핑점|126.98622794|37.561579729|세븐일레븐||서울특별시 중구 명동8가길 22||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 명동정남쇼핑점|충무로2가,몰리지상가|||90701
세븐일레븐|명동충무점|126.98749104|37.561698801|세븐일레븐||서울특별시 중구 명동8가길 42-1||카페||||||세븐일레븐 명동충무점|(충무로2가)|||90701
세븐일레븐|명동포스트타워점|126.98201314|37.561074604|세븐일레븐||서울특별시 중구 소공로 66||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 명동포스트타워점|1층 101호|||90701
세븐일레븐|모두스테이명동1호점|126.98161298|37.56821764|세븐일레븐||서울특별시 중구 충무로9길 20||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 모두스테이명동1호점|일주빌딩|||90701
세븐일레븐|무교3호점|126.98205677|37.567922182|세븐일레븐|||서울특별시 중구 다동 46|카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 무교3호점|다동|||90701
세븐일레븐|무교다동점|126.97968416|37.568271384|세븐일레븐||서울특별시 중구 무교동 을지로1길 47||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 무교다동점|(무교동 1층)|||90701
세븐일레븐|무교스타점|126.97898708|37.567633357|세븐일레븐||서울특별시 중구 무교동 무교로 19||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 무교스타점||||90701
세븐일레븐|무교점|126.9793902|37.567049583|세븐일레븐||서울시 중구 무교로 12||카페;베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 무교점|무교동|||90701
세븐일레븐|무교YG타워점|126.98051305|37.567075001|세븐일레븐||서울시 중구 남대문로9길 40||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 무교YG타워점|다동|||90701
세븐일레븐|북창점|126.97865776|37.563405824|세븐일레븐||서울시 중구 남대문로5길 47||카페;베이커리;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 북창점|북창동|||90701
세븐일레븐|북창프리마점|126.97831836|37.562886788|세븐일레븐||서울 중구 북창동 세종대로 14길 29||카페;ATM||||||세븐일레븐 북창프리마점|1층|||90701
세븐일레븐|서대문역점|126.96793153|37.56524143|세븐일레븐||서울특별시 중구 통일로 114||카페;베이커리;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 서대문역점||||90701
세븐일레븐|서소문점|126.97237391|37.562863923|세븐일레븐||서울특별시 중구 서소문로 101||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 서소문점|1층 (서소문동)|||90701
세븐일레븐|서울로카페점|126.97703429|37.557300365|세븐일레븐||서울특별시 중구 퇴계로 36||카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 서울로카페점|1층 101호 (남창동,삼선빌딩)|||90701
세븐일레븐|서울시티타워점|126.97404748|37.554301226|세븐일레븐||서울 중구 남대문로5가 후암로 110||||||||세븐일레븐 서울시티타워점|서울시티타워지하 1층|||90701
세븐일레븐|세종대로카페점|126.97694201|37.562955003|세븐일레븐||서울특별시 중구 세종대로 76-1||카페;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 세종대로카페점|1층,2층 (태평로2가)|||90701
세븐일레븐|소공점|126.98127338|37.563779281|세븐일레븐||서울시 중구 남대문로7길 11||카페;베이커리;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 소공점|소공동|||90701
세븐일레븐|순화점|126.97016922|37.562492176|세븐일레븐||서울특별시 중구 서소문로9길 6||ATM||||||세븐일레븐 순화점||||90701
세븐일레븐|숭의여대점|126.98714299649049|37.558415530932486|세븐일레븐||서울특별시 중구 소파로 125||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 숭의여대점|1층|||90701
세븐일레븐|시그니처2호점|126.97620066|37.559372493|세븐일레븐||서울특별시 중구 소월로 3||카페;ATM||||||세븐일레븐 시그니처2호점|1 2층 (남창동,롯데손해보험빌딩)|||90701
세븐일레븐|시그니처타워점|126.98842276383319|37.56750131197485|세븐일레븐||서울특별시 중구 청계천로 100||||||||세븐일레븐 시그니처타워점|지하1층 (수표동,시그니쳐타워)|||90701
세븐일레븐|신당2호점|127.00928405|37.549827554|세븐일레븐||서울 중구 다산로 32||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신당2호점|남산타운아파트 스포츠센터상가 B-101|||90701
세븐일레븐|신당3호점|127.01575868|37.557438498|세븐일레븐||서울시 중구 청구로3다길 12||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신당3호점||||90701
세븐일레븐|신당다산로점|127.01613082|37.561738006|세븐일레븐||서울특별시 중구 다산로34길 23||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 신당다산로점|1층 (신당동)|||90701
세븐일레븐|신당본점|127.01531188|37.564181617|세븐일레븐|||서울특별시 중구 무학동 32-1|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신당본점||||90701
세븐일레븐|신당아크로타워점|127.02214891|37.566079832|세븐일레븐||서울시 중구 퇴계로 447||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 신당아크로타워점|(황학동) 120호|||90701
세븐일레븐|신당예찬점|127.02035979|37.563409602|세븐일레븐||서울시 중구 퇴계로 88길 47||카페;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신당예찬점|(신당동)|||90701
세븐일레븐|신당오거리점|127.01695094|37.564729199|세븐일레븐||서울시 중구 다산로42길 12||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신당오거리점|1층|||90701
세븐일레븐|신당점|127.01785568|37.561517914|세븐일레븐||서울시 중구 다산로 36길 53||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 신당점||||90701
세븐일레븐|신당청구점|127.01387634|37.56238701|세븐일레븐||서울특별시 중구 다산로33길 15||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 신당청구점|1층|||90701
세븐일레븐|아시아미디어점|126.99250708|37.56383639|세븐일레븐||서울특별시 중구 충무로 29||카페;베이커리;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 아시아미디어점|1층 102,103호 (초동,아시아미디어타워)|||90701
세븐일레븐|약수시장점|127.01048852|37.55268542|세븐일레븐||서울특별시 중구 다산로8길 20||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 약수시장점|외 5필지 1층 (신당동)|||90701
세븐일레븐|약수역점|127.00994111|37.555139786|세븐일레븐||서울특별시 중구 동호로 193||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 약수역점|1층 (신당동)|||90701
세븐일레븐|오장동호점|127.00214151|37.564766436|세븐일레븐||서울특별시 중구 동호로 339||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 오장동호점|1층 101호 (오장동)|||90701
세븐일레븐|을지로광희점|127.00706299|37.565742924|세븐일레븐||서울특별시 중구 을지로 258||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 을지로광희점|1층|||90701
세븐일레븐|을지로넥서스점|126.99522795|37.565836743|세븐일레븐||서울특별시 중구 을지로20길 12||카페;베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 을지로넥서스점|(인현동1가)|||90701
세븐일레븐|을지로입구상가점|126.98384111|37.565911417|세븐일레븐||서울시 중구 을지로 54-1||||||||세븐일레븐 을지로입구상가점|B1-61|||90701
세븐일레븐|을지로지하상가점|126.99212199|37.566348342|세븐일레븐||서울특별시 중구 을지로3가 을지로 지하131||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 을지로지하상가점||||90701
세븐일레븐|을지스타몰점|126.98687001|37.56615326|세븐일레븐||서울특별시 중구 을지로 88||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 을지스타몰점|대현프리몰 을지스타몰 376호 (을지로2가)|||90701
세븐일레븐|저동점|126.98997616|37.564445276|세븐일레븐||서울특별시 중구 수표로 35-1||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 저동점||||90701
세븐일레븐|정동빌딩점|126.97096406|37.567595617|세븐일레븐|||서울특별시 중구 정동 15-5|||||||세븐일레븐 정동빌딩점|정동빌딩|||90701
세븐일레븐|중구경향점|126.96997679|37.568172007|세븐일레븐||서울시 중구 정동길 3||||||||세븐일레븐 중구경향점|정동|||90701
세븐일레븐|중구디자이너스호텔점|127.00543292|37.563656303|세븐일레븐||서울특별시 중구 퇴계로 304||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중구디자이너스호텔점||||90701
세븐일레븐|중구삼화점|126.9846604|37.566895414|세븐일레븐||서울특별시 중구 명동9길 20||카페||||||세븐일레븐 중구삼화점|을지로2가|||90701
세븐일레븐|중구성동고점|127.0223342|37.564933731|세븐일레븐||서울특별시 중구 다산로44길 95||카페;ATM||||||세븐일레븐 중구성동고점|1층|||90701
세븐일레븐|중구센터원점|126.98520815|37.567338774|세븐일레븐||서울특별시 중구 을지로5길 26||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중구센터원점|CENTER 1 B 1층|||90701
세븐일레븐|중구스카이점|126.98737339|37.561309558|세븐일레븐||서울특별시 중구 퇴계로 139||카페;치킨의정석;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중구스카이점|충무로2가,청방빌딩 62-9,10|||90701
세븐일레븐|중구신당역점|127.01473705|37.565010607|세븐일레븐||서울특별시 중구 퇴계로 388-1||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중구신당역점|1층 (신당동)|||90701
세븐일레븐|중구예장점|126.9944768171|37.5559891065|세븐일레븐||서울특별시 중구 필동로8길 50-16||카페||||||세븐일레븐 중구예장점||||90701
세븐일레븐|중구오장점|127.00058404|37.564092509|세븐일레븐||서울특별시 중구 마른내로12길 7||||||||세븐일레븐 중구오장점|(오장동)|||90701
세븐일레븐|중구을지로3가점|126.9924978|37.566153751|세븐일레븐|||서울특별시 중구 을지로3가 295-9|카페;ATM||||||세븐일레븐 중구을지로3가점|(충무로 55-1)|||90701
세븐일레븐|중구장교한화점|126.98705094|37.567155187|세븐일레븐||서울특별시 중구 삼일대로 363||||||||세븐일레븐 중구장교한화점|장교빌딩 1호|||90701
세븐일레븐|중구장충초교점|127.01190663|37.560451884|세븐일레븐||서울특별시 중구 청구로 91-12||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중구장충초교점|1층|||90701
세븐일레븐|중구초동점|126.99249343|37.564582414|세븐일레븐||서울특별시 중구 마른내로 41||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중구초동점|(초동)|||90701
세븐일레븐|중구황학동점|127.01981332|37.568487708|세븐일레븐||서울특별시 중구 황학동 마장로 89||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중구황학동점||||90701
세븐일레븐|중구ENA센터점|126.97466021|37.562950932|세븐일레븐||서울특별시 중구 서소문동 서소문로 120||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중구ENA센터점||||90701
세븐일레븐|중국대사관점|126.98226618|37.563110895|세븐일레븐||서울특별시 중구 명동2가 남대문로 68||카페;베이커리;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중국대사관점|1층 2층|||90701
세븐일레븐|중림종로학사점|126.9688624|37.558693236|세븐일레븐||서울특별시 중구 청파로 439||카페;ATM||||||세븐일레븐 중림종로학사점|1층|||90701
세븐일레븐|청계을지로3가점|126.98940986|37.567072531|세븐일레븐||서울특별시 중구 수표로 65||카페;치킨의정석;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 청계을지로3가점|(수표동)|||90701
세븐일레븐|청계퍼시픽점|126.97822155181746|37.56882613653158|세븐일레븐||서울특별시 중구 청계천로 8||||||||세븐일레븐 청계퍼시픽점|프리미어플레이스빌딩 1층 (무교동)|||90701
세븐일레븐|청구점|127.01323775927098|37.56111847979138|세븐일레븐||서울특별시 중구 다산로29길 14||카페||||||세븐일레븐 청구점|1층 (신당동)|||90701
세븐일레븐|충무로최고점|126.99123047|37.562751502|세븐일레븐||서울특별시 중구 퇴계로27길 35||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 충무로최고점|1층 1호 (충무로3가)|||90701
세븐일레븐|충무퇴계점|126.99507429|37.561656113|세븐일레븐||서울특별시 중구 퇴계로 209||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 충무퇴계점||||90701
세븐일레븐|충무필동점|126.99625142|37.561032667|세븐일레븐||서울특별시 중구 필동로 5||카페;ATM||||||세븐일레븐 충무필동점||||90701
세븐일레븐|충정로2호점|126.96542118|37.558761655|세븐일레븐||서울특별시 중구 중림로 10||카페;ATM||||||세븐일레븐 충정로2호점|(중림동,삼성사이버아파트)|||90701
세븐일레븐|태평로점|126.98301681|37.5671763|세븐일레븐||서울특별시 중구 남대문로 112||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 태평로점|1층 (남대문로 1가)|||90701
세븐일레븐|특판본부점|126.97620066|37.559372493|세븐일레븐||서울특별시 중구 청계천로 100||||||||세븐일레븐 특판본부점|5층,4층일부 (수표동,시그니쳐타워)|||90701
세븐일레븐|티마크호텔명동점|126.97854601|37.558417886|세븐일레븐||서울특별시 중구 퇴계로 52||카페||||||세븐일레븐 티마크호텔명동점|(회현동1가)|||90701
세븐일레븐|한옥마을점|126.99317747|37.56022884|세븐일레븐||서울시 중구 퇴계로34길 16||||||||세븐일레븐 한옥마을점|1층|||90701
세븐일레븐|현대레지던스점|127.0007425|37.563851041|세븐일레븐||서울특별시 중구 마른내로12길 7-4||카페;ATM||||||세븐일레븐 현대레지던스점|(충무로5가)|||90701
세븐일레븐|황학주민센터점|127.02150623956473|37.56693409540658|세븐일레븐||서울특별시 중구 난계로11길 43||||||||세븐일레븐 황학주민센터점||||90701
세븐일레븐|회현희망점|126.98163835|37.557081327|세븐일레븐||서울특별시 중구 회현동1가 퇴계로 12길 59||카페;베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 회현희망점||||90701
세븐일레븐|회현SK점|126.98063735|37.559128233|세븐일레븐||서울특별시 중구 퇴계로 72||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 회현SK점|(회현동1가,리더스뷰남산) 102호|||90701
세븐일레븐|S을지로4가역점|126.99819797|37.568435297|세븐일레븐||서울특별시 중구 창경궁로 8길 2||||||||세븐일레븐 S을지로4가역점|(주교동)|||90701
세븐일레븐|S청구역점|127.01603077|37.559647707|세븐일레븐||서울시 중구 다산로 28길 25||||||||세븐일레븐 S청구역점|(신당동)|||90701
세븐일레븐|망우2호점|127.10763242|37.602667215|세븐일레븐|||서울 중랑구 망우동 183|카페;치킨;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 망우2호점|1층|||90701
세븐일레븐|망우본점|127.09540053|37.597985378|세븐일레븐||서울 중랑구 망우동 용마산로 115길 91||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 망우본점||||90701
세븐일레븐|망우써너스점|127.0941588|37.597467405|세븐일레븐||서울특별시 중랑구 망우동 용마산로115길 109||카페||||||세븐일레븐 망우써너스점||||90701
세븐일레븐|망우점|127.10334438|37.600602374|세븐일레븐|||서울 중랑구 망우동 340-22|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 망우점||||90701
세븐일레븐|망우제일점|127.10861272|37.600835505|세븐일레븐|||서울 중랑구 망우동 128-4|카페;ATM||||||세븐일레븐 망우제일점||||90701
세븐일레븐|면목2호점|127.08875231|37.579833769|세븐일레븐|||서울 중랑구 면목동 618-1|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목2호점||||90701
세븐일레븐|면목3호점|127.08139849|37.571809408|세븐일레븐|||서울 중랑구 면목동 383-24|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목3호점||||90701
세븐일레븐|면목광장점|127.08649334|37.588275948|세븐일레븐||서울 중랑구 면목동 겸재로 169-1||카페;ATM||||||세븐일레븐 면목광장점||||90701
세븐일레븐|면목그린점|127.08680516|37.58379238|세븐일레븐||서울특별시 중랑구 면목동 사가정로49길 63||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목그린점|1층|||90701
세븐일레븐|면목두산점|127.083685|37.579815846|세븐일레븐||서울특별시 중랑구 사가정로42길 25||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목두산점|1층 (면목동)|||90701
세븐일레븐|면목로데오점|127.07664258|37.592340824|세븐일레븐|||서울특별시 중랑구 면목동 185-9|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목로데오점|1층|||90701
세븐일레븐|면목사가정로점|127.09031051|37.580192985|세븐일레븐||서울특별시 중랑구 사가정로 412-6||카페||||||세븐일레븐 면목사가정로점||||90701
세븐일레븐|면목사랑점|127.09056157|37.589314444|세븐일레븐|||서울 중랑구 면목동 103|스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 면목사랑점|4|||90701
세븐일레븐|면목서일점|127.09751317|37.589013381|세븐일레븐||서울특별시 중랑구 면목동 용마산로94길 14||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목서일점|1층|||90701
세븐일레븐|면목시장점|127.08513497|37.576610875|세븐일레븐|||서울특별시 중랑구 면목4동 369-1|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목시장점||||90701
세븐일레븐|면목아름점|127.07844265|37.585607427|세븐일레븐|||서울 중랑구 면목동 175-43|ATM||||||세븐일레븐 면목아름점||||90701
세븐일레븐|면목엠비스점|127.09350984|37.589232858|세븐일레븐||서울특별시 중랑구 면목동 상봉로 37||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목엠비스점|상가 1층 전체|||90701
세븐일레븐|면목점|127.08690141|37.592571579|세븐일레븐|||서울 중랑구 면목동 91-69|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목점||||90701
세븐일레븐|면목패션점|127.08204488|37.58731326|세븐일레븐||서울특별시 중랑구 겸재로 129||카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목패션점|1층 (면목동,가나빌딩)|||90701
세븐일레븐|면목한신점|127.07636907|37.58619263|세븐일레븐||서울특별시 중랑구 겸재로3길 5||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 면목한신점|1층 (면목동)|||90701
세븐일레븐|묵동위더스점|127.07826774|37.61318867|세븐일레븐|||서울특별시 중랑구 묵동 174-9|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 묵동위더스점|해오름아파트상가101|||90701
세븐일레븐|묵동자이점|127.07755714|37.613837851|세븐일레븐||서울특별시 중랑구 동일로 932||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 묵동자이점|2- 101호 (묵동)|||90701
세븐일레븐|묵동점|127.07822575|37.616349365|세븐일레븐||서울 중랑구 묵동 중랑역로 271||||||||세븐일레븐 묵동점|1층|||90701
세븐일레븐|묵동중앙점|127.075713|37.6131623|세븐일레븐||서울특별시 중랑구 중랑역로 222||카페||||||세븐일레븐 묵동중앙점||||90701
세븐일레븐|묵동화랑점|127.08090879|37.617190881|세븐일레븐||서울특별시 중랑구 공릉로12가길 27||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 묵동화랑점|영광암|||90701
세븐일레븐|사가정로점|127.08632591|37.580552759|세븐일레븐||서울특별시 중랑구 사가정로50길 6||||||||세븐일레븐 사가정로점|(면목동)|||90701
세븐일레븐|사가정중앙점|127.08784935|37.5821518|세븐일레븐|||서울 중랑구 면목동 596-3|스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 사가정중앙점||||90701
세븐일레븐|상봉2점|127.08935124|37.595975497|세븐일레븐||서울특별시 중랑구 망우로50길 25||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상봉2점|(상봉동)|||90701
세븐일레븐|상봉본점|127.08503409|37.595412864|세븐일레븐||서울특별시 중랑구 상봉동 면목로95길 11||카페;ATM||||||세븐일레븐 상봉본점|101호|||90701
세븐일레븐|상봉이노시티점|127.09142882|37.59853272|세븐일레븐||서울시 중랑구 망우로 353||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상봉이노시티점||||90701
세븐일레븐|상봉점|127.08934579|37.595211461|세븐일레븐||서울특별시 중랑구 봉우재로33길 72||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상봉점|1층 (상봉동)|||90701
세븐일레븐|상봉제일점|127.08256996|37.595270455|세븐일레븐|||서울 중랑구 상봉동 118-4|카페;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상봉제일점||||90701
세븐일레븐|신내신아점|127.09472728|37.606426396|세븐일레븐|||서울 중랑구 신내동 666|||||||세븐일레븐 신내신아점|신아타운 105호|||90701
세븐일레븐|신내우디안점|127.10712672515936|37.6164446975569|세븐일레븐|||서울특별시 중랑구 신내동 96-1|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신내우디안점|신내3지구 1단지 109-110|||90701
세븐일레븐|신내제일점|127.09706149|37.607386757|세븐일레븐||서울 중랑구 신내동 봉화산로 218||카페||||||세븐일레븐 신내제일점|103|||90701
세븐일레븐|신내중앙점|127.09804577|37.6048884|세븐일레븐||서울특별시 중랑구 용마산로 125가길 47||카페||||||세븐일레븐 신내중앙점|(신내동)|||90701
세븐일레븐|신내참좋은점|127.09994262|37.600616116|세븐일레븐||서울특별시 중랑구 용마산로117길 8||카페;ATM||||||세븐일레븐 신내참좋은점|동광오뜨빌 1층|||90701
세븐일레븐|용마공원2호점|127.09860574|37.593275966|세븐일레븐||서울특별시 중랑구 용마산로 471||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 용마공원2호점|1층 (망우동)|||90701
세븐일레븐|용마공원점|127.10056946|37.595180807|세븐일레븐|||서울 중랑구 망우동 403-46|ATM||||||세븐일레븐 용마공원점||||90701
세븐일레븐|중랑면목점|127.07350633|37.590245309|세븐일레븐||서울특별시 중랑구 동일로 109길 123||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중랑면목점||||90701
세븐일레븐|중랑묵동점|127.07647017|37.614173728|세븐일레븐||서울특별시 중랑구 동일로 939||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중랑묵동점||||90701
세븐일레븐|중랑스마트빌점|127.07841904|37.59332354|세븐일레븐||서울특별시 중랑구 망우로36길 26||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 중랑스마트빌점|B동 101호 (상봉동,스마트빌)|||90701
세븐일레븐|중화다인점|127.0854635310264|37.60259164765912|세븐일레븐||서울특별시 중랑구 봉화산로 101-1||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중화다인점||||90701
세븐일레븐|중화점|127.08058241|37.604433101|세븐일레븐||서울특별시 중랑구 중화동 동일로140길 25||카페;치킨;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 중화점||||90701
세븐일레븐|중화참좋은점|127.08279203|37.603563017|세븐일레븐||서울특별시 중랑구 동일로136나길 37||카페||||||세븐일레븐 중화참좋은점||||90701
세븐일레븐|중화태릉점|127.0760672|37.596619104|세븐일레븐||서울특별시 중랑구 중랑역로 28||카페;치킨;ATM||||||세븐일레븐 중화태릉점|(중화동)|||90701
세븐일레븐|롯데세종엘큐브점|127.26283945|36.496368332|세븐일레븐||세종특별자치시 갈매로 363||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 롯데세종엘큐브점|롯데백화점 대전점 1층 세븐일레븐코너 (어진동)|||90701
세븐일레븐|부강역점|127.36617933|36.53145708|세븐일레븐||세종특별자치시 부강면 부촌길 60||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 부강역점||||90701
세븐일레븐|세종고대원룸점|127.28584211|36.607181773|세븐일레븐||세종특별자치시 조치원읍 모과나무1길 9||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 세종고대원룸점|1층|||90701
세븐일레븐|세종고대자유관점|127.28973131|36.613033385|세븐일레븐||세종특별자치시 조치원읍 섭골길 37-2||치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 세종고대자유관점||||90701
세븐일레븐|세종고대점|127.2888448|36.608197|세븐일레븐||세종특별자치시 조치원읍 내창3길 19||카페||||||세븐일레븐 세종고대점|102호|||90701
세븐일레븐|세종고운11단지점|127.23098336|36.512287384|세븐일레븐||세종특별자치시 마음로 152||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 세종고운11단지점|상가B동 103호|||90701
