##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
사리원|본점|||식신맛집||대전 서구 둔산로31번길 77|대전광역시 서구 둔산동 968|||||||사리원 본점||||
토박이||||식신맛집||대전광역시 중구 중앙로156번길 41-9|대전광역시 중구 은행동 169-13|||||||토박이||||
부산식당||||식신맛집||대전광역시 유성구 유성대로730번길 34|대전광역시 유성구 장대동 191-4|||||||부산식당||||
박가네||||식신맛집||대전광역시 동구 동대전로 287|대전광역시 동구 가양동 419-3|||||||박가네||||
멜로우멜로디||||식신맛집||대전 유성구 대학로151번길 37|대전광역시 유성구 궁동 410-9|||||||멜로우멜로디||||
아빠의꿈||||식신맛집||대전광역시 유성구 신성남로 57|대전광역시 유성구 신성동 216-3|||||||아빠의꿈||||
초록지붕||||식신맛집||대전광역시 중구 보문로262번길 25|대전광역시 중구 대흥동 491-3|||||||초록지붕||||
대성콩국수||||식신맛집||대전 서구 도산로 141|대전광역시 서구 도마동 67-36|||||||대성콩국수||||
성심당|대전역점|||식신맛집||대전 동구 중앙로 215|대전광역시 동구 정동 1-280|||||||성심당 대전역점||||
살루떼||||식신맛집||대전 유성구 엑스포로 240|대전광역시 유성구 원촌동 48-2|||||||살루떼||||
선화동/실비식당||||식신맛집||대전 중구 선화로 126|대전광역시 중구 선화동 243-1|||||||선화동 실비식당||||
오류옥천가||||식신맛집|||대전광역시 중구 오류동 166-7|||||||오류옥천가||||
온유네닭매운탕||||식신맛집||대전 서구 문정로170번길 50|대전광역시 서구 둔산동 2115|||||||온유네닭매운탕||||
진로집||||식신맛집||대전광역시 중구 중교로 45-5|대전광역시 중구 대흥동 314-1|||||||진로집||||
대선칼국수||||식신맛집||대전광역시 서구 둔산중로40번길 28|대전광역시 서구 둔산동 1440|||||||대선칼국수||||
천리집||||식신맛집||대전광역시 유성구 신성남로 127|대전광역시 유성구 신성동 125-3|||||||천리집||||
적덕식당||||식신맛집||대전 동구 우암로 220-3|대전광역시 동구 가양동 343-10|||||||적덕식당||||
모루||||식신맛집||대전 서구 둔산남로9번길 29|대전광역시 서구 둔산동 1202|||||||모루||||
한영식당||||식신맛집||대전광역시 중구 계룡로874번길 6|대전광역시 중구 오류동 149-25|||||||한영식당||||
맛집부추해물칼국수||||식신맛집||대전 대덕구 신탄진로804번길 31|대전광역시 대덕구 신탄진동 139-24|||||||맛집부추해물칼국수||||
숯골원냉면|본점|||식신맛집||대전 유성구 신성로84번길 18|대전광역시 유성구 신성동 136-2|||||||숯골원냉면 본점||||
봉이호떡||||식신맛집||대전 동구 산내로 111|대전광역시 동구 하소동 460-1|||||||봉이호떡||||
평양옥||||식신맛집||대전광역시 서구 만년로67번길 34-10|대전광역시 서구 만년동 314|||||||평양옥||||
병규돈가스|본점|||식신맛집||대전 서구 만년남로3번길 8-8|대전광역시 서구 만년동 264|||||||병규돈가스 본점||||
대들보함흥면옥||||식신맛집||대전광역시 중구 계백로1583번길 39|대전광역시 중구 유천동 311-13|||||||대들보함흥면옥||||
옥천순대||||식신맛집||대전 서구 동서대로 1131|대전광역시 서구 가장동 34-57|||||||옥천순대||||
귀빈돌솥밥||||식신맛집||대전광역시 서구 만년로68번길 21|대전광역시 서구 만년동 349|||||||귀빈돌솥밥||||
부여순대||||식신맛집||대전 동구 동부로 5-3|대전광역시 동구 판암동 490-4|||||||부여순대||||
솔밭묵집||||식신맛집||대전광역시 유성구 관용로 51|대전광역시 유성구 관평동 542-5|||||||솔밭묵집||||
대성관||||식신맛집||대전광역시 중구 계백로1584번길 114|대전광역시 중구 유천동 272-36|||||||대성관||||
한가네닭발||||식신맛집||대전 중구 선화로 131|대전광역시 중구 선화동 122-17|||||||한가네닭발||||
올레뜨/브레드||||식신맛집||대전 유성구 관평2로 50|대전광역시 유성구 관평동 909|||||||올레뜨 브레드||||
천손짜장||||식신맛집||대전광역시 동구 대전로 314|대전광역시 동구 대성동 223-18|||||||천손짜장||||
소나무집||||식신맛집||대전광역시 중구 대종로460번길 59|대전광역시 중구 대흥동 2-7|||||||소나무집||||
백제참숯가마||||식신맛집||대전광역시 동구 산서로1615번길 87|대전광역시 동구 대별동 211-1|||||||백제참숯가마||||
넘치는국수한그릇||||식신맛집||대전광역시 동구 신기로 123-15|대전광역시 동구 가오동 476|||||||넘치는국수한그릇||||
영화반점||||식신맛집||대전광역시 대덕구 신탄진동로23번길 46|대전광역시 대덕구 신탄진동 139-17|||||||영화반점||||
갓포호산||||식신맛집||대전광역시 유성구 문화원로 112|대전광역시 유성구 봉명동 641-3|||||||갓포호산||||
허사또쭈꾸미||||식신맛집||대전광역시 서구 정림로74번길 10|대전광역시 서구 정림동 527|||||||허사또쭈꾸미||||
라루체||||식신맛집||충남 공주시 반포면 계룡대로 1392|충청남도 공주시 반포면 학봉리 260-1|||||||라루체||||
미소본가/스마일칼국수||||식신맛집||대전광역시 중구 보문로230번길 82|대전광역시 중구 대흥동 440-1|||||||미소본가 스마일칼국수||||
개천식당||||식신맛집||대전광역시 동구 대전로779번길 37|대전광역시 동구 원동 62-1|||||||개천식당||||
공주분식||||식신맛집||대전광역시 중구 문창로 97|대전광역시 중구 문창동 37-2|||||||공주분식||||
가남지||||식신맛집||대전광역시 유성구 대덕대로 588|대전광역시 유성구 도룡동 395-1|||||||가남지||||
평양숨두부집||||식신맛집||대전광역시 동구 대전로 381|대전광역시 동구 대성동 163-2|||||||평양숨두부집||||
옛터민속박물관||||식신맛집||대전 동구 산내로 321-35|대전광역시 동구 하소동 361|||||||옛터민속박물관||||
신도칼국수||||식신맛집||대전광역시 동구 대전로825번길 11|대전광역시 동구 정동 30-16|||||||신도칼국수||||
원조황소집||||식신맛집||대전 대덕구 송촌북로12번길 28|대전광역시 대덕구 송촌동 471-2|||||||원조황소집||||
한밭칼국수||||식신맛집||대전광역시 중구 목척4길 6|대전광역시 중구 은행동 22-1|||||||한밭칼국수||||
봉명가든||||식신맛집||대전 유성구 대학로 60|대전광역시 유성구 봉명동 612-4|||||||봉명가든||||
르뺑99/1||||식신맛집||대전 유성구 온천북로33번길 22-3|대전광역시 유성구 봉명동 650|||||||르뺑99 1||||
더제이뷔페||||식신맛집||대전 유성구 계룡로 55|대전광역시 유성구 봉명동 469-46|||||||더제이뷔페||||
누오보나폴리||||식신맛집||대전 유성구 농대로 15|대전광역시 유성구 궁동 406-10|||||||누오보나폴리||||
더리스||||식신맛집||대전광역시 동구 냉천로 34-8|대전광역시 동구 마산동 439-9|||||||더리스||||
라차우||||식신맛집||대전광역시 유성구 노은서로76번길 51|대전광역시 유성구 노은동 516-12|||||||라차우||||
미세노센세||||식신맛집||대전 서구 계룡로553번안길 65|대전광역시 서구 탄방동 757|||||||미세노센세||||
바질리코레스토랑||||식신맛집||대전광역시 유성구 한밭대로313번길 10|대전광역시 유성구 장대동 307-13|||||||바질리코레스토랑||||
괴정동공주칼국수||||식신맛집||대전 서구 용문로 32|대전광역시 서구 괴정동 48-16|||||||괴정동공주칼국수||||
아카바의식탁||||식신맛집||대전광역시 유성구 상대동로2번길 37|대전광역시 유성구 상대동 477-6|||||||아카바의식탁||||
공주칼국수||||식신맛집||대전광역시 서구 계룡로553번안길 69|대전광역시 서구 탄방동 756|||||||공주칼국수||||
함초양념갈비갈비탕|본점|||식신맛집||대전 동구 계족로 508|대전광역시 동구 용전동 43-5|||||||함초양념갈비갈비탕 본점||||
모모스테이크|대전은행점|||식신맛집||대전광역시 중구 대종로480번길 29|대전광역시 중구 은행동 33-3|||||||모모스테이크 대전은행점||||
시골풍경꽃게장||||식신맛집||충청남도 공주시 학봉사기소길 6-9|충청남도 공주시 반포면 학봉리 226|||||||시골풍경꽃게장||||
홀리크로스||||식신맛집||대전광역시 서구 둔산로 25|대전광역시 서구 둔산동 984|||||||홀리크로스||||
동방명주||||식신맛집||대전광역시 서구 문예로 15|대전광역시 서구 탄방동 732|||||||동방명주||||
아삼육회||||식신맛집||대전 서구 대덕대로185번길 37|대전광역시 서구 둔산동 1103|||||||아삼육회||||
토종칼국수갈마점||||식신맛집||대전 서구 신갈마로 172|대전광역시 서구 갈마동 338-7|||||||토종칼국수갈마점||||
한마음냉면||||식신맛집||대전 유성구 진잠로70번길 41|대전광역시 유성구 원내동 334-17|||||||한마음냉면||||
진우왕족발보쌈||||식신맛집||대전광역시 중구 수침로 63-1|대전광역시 중구 태평동 265-3|||||||진우왕족발보쌈||||
한우김삿갓||||식신맛집||대전 유성구 유성대로1184번길 11-27|대전광역시 유성구 신성동 192-12|||||||한우김삿갓||||
로보쿡||||식신맛집||대전광역시 중구 중앙로164번길 18|대전광역시 중구 은행동 40-1|||||||로보쿡||||
삼촌쭈꾸미||||식신맛집||대전광역시 유성구 상대동로36번길 56|대전광역시 유성구 상대동 468-6|||||||삼촌쭈꾸미||||
유성복집||||식신맛집||대전광역시 유성구 온천서로 24|대전광역시 유성구 봉명동 441-13|||||||유성복집||||
콩불|대전은행점|||식신맛집||대전광역시 중구 중앙로156번길 25|대전광역시 중구 은행동 33-11|||||||콩불 대전은행점||||
병규돈까스|테크노점|||식신맛집||대전 유성구 관들5길 1|대전광역시 유성구 관평동 1252|||||||병규돈까스 테크노점||||
더집||||식신맛집||대전광역시 중구 중앙로130번길 44|대전광역시 중구 대흥동 249-1|||||||더집||||
청주해장국|유성본점|||식신맛집||대전 유성구 온천로 63|대전광역시 유성구 봉명동 538-16|||||||청주해장국 유성본점||||
유성닭발|상대점|||식신맛집||대전 유성구 상대동로36번길 62|대전광역시 유성구 상대동 468-4|||||||유성닭발 상대점||||
삼부자손두부집||||식신맛집||충남 공주시 반포면 동학사1로 174|충청남도 공주시 반포면 학봉리 602-1|||||||삼부자손두부집||||
플레이버거||||식신맛집||대전 유성구 대학로 225|대전광역시 유성구 어은동 115-4|||||||플레이버거||||
한스랍스타||||식신맛집||대전광역시 서구 대덕대로 366|대전광역시 서구 만년동 282|||||||한스랍스타|대전 둔산 해가든 센트럴파크|||
띠울석갈비||||식신맛집||대전 대덕구 신탄진로 209|대전광역시 대덕구 신대동 215-7|||||||띠울석갈비||||
흑룡산촌두부||||식신맛집||대전광역시 유성구 수통골로 65-7|대전광역시 유성구 덕명동 182-9|||||||흑룡산촌두부||||
희락반점||||식신맛집|||대전광역시 중구 선화동 36|||||||희락반점||||
만나한우복수집||||식신맛집||대전 유성구 도안대로577번길 12|대전광역시 유성구 봉명동 554-16|||||||만나한우복수집||||
문화농원||||식신맛집||대전광역시 중구 보문산로 186-45|대전광역시 중구 문화동 산35-1|||||||문화농원||||
산밑할머니||||식신맛집||대전 유성구 관용로 33|대전광역시 유성구 관평동 544-4|||||||산밑할머니||||
나루터장어||||식신맛집||대전광역시 대덕구 대청로 264|대전광역시 대덕구 용호동 39-13|||||||나루터장어||||
미즈컨테이너/타임월드||||식신맛집||대전광역시 서구 둔산로 32-27|대전광역시 서구 둔산동 1050|||||||미즈컨테이너 타임월드||||
충무/할매/낙지볶음||||식신맛집||대전 서구 도산로 340|대전광역시 서구 용문동 277-4|||||||충무 할매 낙지볶음||||
대원칼국수||||식신맛집||대전광역시 중구 대종로 460|대전광역시 중구 대흥동 158-2|||||||대원칼국수||||
테판마루||||식신맛집||대전 유성구 봉명서로 11-12|대전광역시 유성구 봉명동 1052-12|||||||테판마루||||
연래춘대반점||||식신맛집||대전 유성구 대학로 78|대전광역시 유성구 궁동 482-8|||||||연래춘대반점||||
금성삼계탕||||식신맛집||대전 동구 선화로196번길 44|대전광역시 동구 중동 32-14|||||||금성삼계탕||||
태화장||||식신맛집||대전광역시 동구 중앙로203번길 78|대전광역시 동구 정동 36-32|||||||태화장||||
삼대째/전통칼국수||||식신맛집||대전 동구 대전로825번길 13|대전광역시 동구 정동 30-23|||||||삼대째 전통칼국수||||
한스브레드||||식신맛집||대전광역시 유성구 월드컵대로316번길 17|대전광역시 유성구 상대동 454-7|||||||한스브레드||||
남주동해장국||||식신맛집||대전광역시 서구 관저중로96번길 27|대전광역시 서구 관저동 1227|||||||남주동해장국||||
신도칼국수|월평점|||식신맛집||대전 서구 계룡로264번길 43|대전광역시 서구 월평동 29-3|||||||신도칼국수 월평점||||
곰에스프레소|본점|||식신맛집||대전광역시 유성구 봉명서로 15|대전광역시 유성구 봉명동 1052-8|||||||곰에스프레소 본점|벧엘하우스|||
부연부||||식신맛집||대전 유성구 계룡로141번길 21|대전광역시 유성구 봉명동 547-6|||||||부연부||||
토끼정/대전둔산||||식신맛집||대전 서구 대덕대로 226|대전광역시 서구 둔산동 1362|||||||토끼정 대전둔산||||
여수게장백반|본점|||식신맛집||대전광역시 중구 충무로86번길 3|대전광역시 중구 대사동 95-13|||||||여수게장백반 본점||||
1987양반댁||||식신맛집||대전 유성구 문화원로6번길 60|대전광역시 유성구 장대동 281-3|||||||1987양반댁||||
알로하녹||||식신맛집||대전광역시 중구 대종로521번길 29|대전광역시 중구 선화동 236-8|||||||알로하녹||||
떡반집둔산점||||식신맛집||대전 서구 둔산로 8|대전광역시 서구 둔산동 1091|||||||떡반집둔산점||||
삼막집||||식신맛집||대전광역시 유성구 월드컵대로 306|대전광역시 유성구 상대동 441-4|||||||삼막집||||
북하라인디아||||식신맛집||대전광역시 서구 둔산로 125|대전광역시 서구 둔산동 1455|||||||북하라인디아||||
원조선지국||||식신맛집||대전광역시 동구 역전시장길 84|대전광역시 동구 정동 1-11|||||||원조선지국||||
싱크커피로스터스||||식신맛집||대전광역시 서구 문정로89번길 16|대전광역시 서구 탄방동 741|||||||싱크커피로스터스||||
인근주민|대전봉명점|||식신맛집||대전 유성구 문화원로 150|대전광역시 유성구 봉명동 677-1|||||||인근주민 대전봉명점||||
한우곰탕||||식신맛집||대전광역시 유성구 전민로22번길 30|대전광역시 유성구 전민동 368-1|||||||한우곰탕||||
THE김밥|갈마점|||식신맛집||대전광역시 서구 대덕대로 107|대전광역시 서구 갈마동 1217|||||||THE김밥 갈마점||||
서울치킨||||식신맛집||대전광역시 중구 중앙로112번길 34|대전광역시 중구 대흥동 471-1|||||||서울치킨||||
비바릴리|도안점|||식신맛집||대전 유성구 봉명서로 11-10|대전광역시 유성구 봉명동 1052-11|||||||비바릴리 도안점||||
리코타코||||식신맛집||대전 유성구 대학로163번길 37|대전광역시 유성구 궁동 407-6|||||||리코타코||||
남해아구찜||||식신맛집||대전 유성구 은구비서로23번길 29|대전광역시 유성구 지족동 910-20|||||||남해아구찜||||
싶빵공장||||식신맛집||대전광역시 서구 도안동로11번길 42|대전광역시 서구 가수원동 1032|||||||싶빵공장||||
대복한우곱창|탄방본점|||식신맛집||대전 서구 계룡로553번안길 55|대전광역시 서구 탄방동 760|||||||대복한우곱창 탄방본점||||
막장집||||식신맛집||대전광역시 중구 선화서로 48-1|대전광역시 중구 선화동 367-17|||||||막장집||||
미친등심||||식신맛집||대전 유성구 문화원로 118-1|대전광역시 유성구 봉명동 641-9|||||||미친등심||||
소수||||식신맛집||대전광역시 유성구 대학로 195-1|대전광역시 유성구 어은동 107-1|||||||소수||||
바다횟집||||식신맛집||대전광역시 대덕구 한밭대로 1005|대전광역시 대덕구 오정동 60-15|||||||바다횟집||||
남해아구||||식신맛집||충남 공주시 반포면 동학사1로 266-14|충청남도 공주시 반포면 학봉리 735-19|||||||남해아구||||
해운대소문난암소갈비||||식신맛집||부산 해운대구 중동2로10번길 32-10|부산광역시 해운대구 중동 1225-1|||||||해운대소문난암소갈비||||
금수복국|해운대본점|||식신맛집||부산 해운대구 중동1로43번길 23|부산광역시 해운대구 중동 1394-65|||||||금수복국 해운대본점||||
삼진어묵|부산역점|||식신맛집||부산광역시 동구 중앙대로 206|부산광역시 동구 초량동 1187-1|||||||삼진어묵 부산역점||||
언양불고기부산집||||식신맛집||부산 수영구 남천바다로 32|부산광역시 수영구 남천동 3-9|||||||언양불고기부산집||||
옵스|해운대점|||식신맛집||부산 해운대구 중동1로 31|부산광역시 해운대구 중동 1394-82|||||||옵스 해운대점||||
이가네떡볶이||||식신맛집||부산 중구 부평1길 40|부산광역시 중구 부평동2가 17|||||||이가네떡볶이||||
해성막창집|본점|||식신맛집||부산 해운대구 중동1로19번길 29|부산광역시 해운대구 중동 1732|||||||해성막창집 본점||||
풍원장시골밥상집||||식신맛집||부산 기장군 기장읍 동암1길 5|부산광역시 기장군 기장읍 시랑리 205|||||||풍원장시골밥상집||||
송정집||||식신맛집||부산광역시 해운대구 송정광어골로 59|부산광역시 해운대구 송정동 442-1|||||||송정집||||
초량밀면||||식신맛집||부산광역시 동구 중앙대로 225|부산광역시 동구 초량동 363-2|||||||초량밀면||||
이재모피자||||식신맛집|||부산광역시 중구 신창동1가 2-1|||||||이재모피자||||
이하정간장게장||||식신맛집||부산 수영구 광서로10번길 46|부산광역시 수영구 광안동 1077-8|||||||이하정간장게장||||
속시원한대구탕||||식신맛집||부산광역시 해운대구 달맞이길 229|부산광역시 해운대구 중동 1480-1|||||||속시원한대구탕|삼우가든|||
송정3대국밥||||식신맛집||부산광역시 부산진구 서면로68번길 29|부산광역시 부산진구 부전동 255-15|||||||송정3대국밥||||
달봉이횟집||||식신맛집||부산광역시 중구 자갈치해안로 52|부산광역시 중구 남포동4가 37-1|||||||달봉이횟집||||
아인스크레페||||식신맛집||부산광역시 중구 광복로 69|부산광역시 중구 광복동2가 18-3|||||||아인스크레페||||
와사비|문현점|||식신맛집||부산 남구 자성로 148|부산광역시 남구 문현동 814|||||||와사비 문현점||||
화전국수||||식신맛집||부산 부산진구 중앙대로702번길 17-2|부산광역시 부산진구 부전동 168-166|||||||화전국수||||
부산명물횟집||||식신맛집||부산 중구 자갈치해안로 55|부산광역시 중구 남포동4가 38-6|||||||부산명물횟집||||
기장곰장어||||식신맛집||부산 기장군 기장읍 기장해안로 70|부산광역시 기장군 기장읍 시랑리 572-4|||||||기장곰장어||||
뚱보집||||식신맛집|||부산광역시 중구 중앙동1가 21-3|||||||뚱보집||||
이름난기장산곰장어||||식신맛집||부산 해운대구 구남로41번길 42|부산광역시 해운대구 중동 1394-41|||||||이름난기장산곰장어||||
다리집||||식신맛집||부산광역시 수영구 수영로464번길 7|부산광역시 수영구 남천동 30-13|||||||다리집||||
급행장||||식신맛집||부산 부산진구 서면문화로 4|부산광역시 부산진구 부전동 259-27|||||||급행장||||
동래할매파전||||식신맛집||부산광역시 동래구 명륜로94번길 43-10|부산광역시 동래구 복천동 367-2|||||||동래할매파전||||
예이제||||식신맛집||부산 해운대구 해운대해변로298번길 29|부산광역시 해운대구 중동 1123|||||||예이제||||
백화양곱창||||식신맛집|||부산광역시 중구 남포동6가 32|||||||백화양곱창||||
카페로쏘||||식신맛집||부산 기장군 기장읍 기장해안로 864|부산광역시 기장군 기장읍 죽성리 411|||||||카페로쏘||||
본전돼지국밥||||식신맛집||부산광역시 동구 중앙대로214번길 3-8|부산광역시 동구 초량3동 1200-6|||||||본전돼지국밥||||
옛날오막집||||식신맛집||부산광역시 서구 구덕로274번길 14|부산광역시 서구 동대신동1가 232-2|||||||옛날오막집||||
면식가||||식신맛집||부산 해운대구 달맞이길 193|부산광역시 해운대구 중동 1489-4|||||||면식가||||
쌍둥이돼지국밥||||식신맛집||부산광역시 남구 유엔평화로 35-1|부산광역시 남구 대연1동 889-5|||||||쌍둥이돼지국밥||||
거인통닭||||식신맛집||부산광역시 중구 중구로47번길 34|부산광역시 중구 부평동2가 11-2|||||||거인통닭||||
알천순대곱창전골전문점||||식신맛집||부산 남구 용소로7번길 88|부산광역시 남구 대연동 34-16|||||||알천순대곱창전골전문점||||
해운대원조할매국밥||||식신맛집||부산광역시 해운대구 구남로21번길 27|부산광역시 해운대구 우동 612-2|||||||해운대원조할매국밥||||
신발원||||식신맛집||부산광역시 동구 대영로243번길 62|부산광역시 동구 초량동 561-1|||||||신발원||||
원산생고기집||||식신맛집||부산광역시 해운대구 해운대로608번길 36|부산광역시 해운대구 우동 636-1|||||||원산생고기집||||
홍소족발||||식신맛집||부산 중구 광복로 21-2|부산광역시 중구 부평동1가 36-12|||||||홍소족발||||
메르씨엘||||식신맛집||부산 해운대구 달맞이길65번길 154|부산광역시 해운대구 중동 1502-12|||||||메르씨엘||||
젠스시||||식신맛집||부산 해운대구 대천로42번길 28-5|부산광역시 해운대구 중동 209-1|||||||젠스시||||
양산도집||||식신맛집||부산 사상구 낙동대로 799-34|부산광역시 사상구 감전동 516|||||||양산도집||||
내호냉면||||식신맛집||부산광역시 남구 우암번영로26번길 17|부산광역시 남구 우암동 189-671|||||||내호냉면||||
삼대돼지불고기||||식신맛집|||부산광역시 동래구 온천동 1247-24|||||||삼대돼지불고기||||
원조범일동매떡||||식신맛집||부산광역시 부산진구 골드테마길 52-2|부산광역시 부산진구 범천동 844-35|||||||원조범일동매떡||||
삼삼횟집||||식신맛집||부산 수영구 광안해변로 278|부산광역시 수영구 민락동 181-13|||||||삼삼횟집||||
철마한우수목원||||식신맛집||부산광역시 기장군 곰내길 308|부산광역시 기장군 철마면 웅천리 329-10|||||||철마한우수목원|수목원한우|||
오스테리아라치베타||||식신맛집||부산 부산진구 가야대로784번길 46-6|부산광역시 부산진구 부전동 516-73|||||||오스테리아라치베타||||
할매가야밀면||||식신맛집||부산광역시 중구 광복로 56-14|부산광역시 중구 남포동2가 17-1|||||||할매가야밀면||||
사까에/파라다이스호텔부산||||식신맛집||부산 해운대구 해운대해변로 296|부산광역시 해운대구 중동 1408-5|||||||사까에 파라다이스호텔부산||||
양푼이갈비찜||||식신맛집||부산광역시 동래구 충렬대로181번길 47-5|부산광역시 동래구 명륜동 546|||||||양푼이갈비찜||||
가미||||식신맛집||부산 해운대구 센텀1로 9|부산광역시 해운대구 우동 1520|||||||가미||||
포항물횟집||||식신맛집||부산광역시 남구 유엔평화로 15|부산광역시 남구 대연동 887-3|||||||포항물횟집|포항물회|||
지심정||||식신맛집||부산광역시 수영구 남천바다로 35|부산광역시 수영구 광안동 204-11|||||||지심정||||
마산곱창||||식신맛집||부산 부산진구 신천대로 290|부산광역시 부산진구 부암동 42-20|||||||마산곱창||||
고향김치전골||||식신맛집||부산 중구 중구로29번길 26|부산광역시 중구 부평동1가 29-13|||||||고향김치전골||||
착한낙지|부산연제점|||식신맛집|||부산광역시 연제구 연산동 584-9|||||||착한낙지 부산연제점||||
원조/깡통골목/비빔당면||||식신맛집||부산 중구 중구로47번길 28|부산광역시 중구 부평동2가 11-34|||||||원조 깡통골목 비빔당면||||
사상꼬리집||||식신맛집||부산광역시 사상구 사상로233번길 38-3|부산광역시 사상구 괘법동 522-9|||||||사상꼬리집||||
시골통돼지볶음|부산연산점|||식신맛집||부산 연제구 중앙대로1075번길 9|부산광역시 연제구 연산동 1384-2|||||||시골통돼지볶음 부산연산점||||
대궐쌈밥|광안본점|||식신맛집||부산 수영구 광남로142번길 8|부산광역시 수영구 광안동 194-2|||||||대궐쌈밥 광안본점||||
기장손칼국수||||식신맛집||부산 부산진구 서면로 56|부산광역시 부산진구 부전동 256-6|||||||기장손칼국수||||
김유순대구뽈찜||||식신맛집||부산 남구 못골로 79-10|부산광역시 남구 대연동 1365-1|||||||김유순대구뽈찜||||
개금밀면||||식신맛집||부산 부산진구 가야대로482번길 9-4|부산광역시 부산진구 개금동 171-34|||||||개금밀면||||
닭발의지존||||식신맛집||부산 수영구 연수로 374|부산광역시 수영구 광안동 1038-2|||||||닭발의지존||||
동백섬횟집||||식신맛집||부산광역시 해운대구 해운대해변로209번나길 17|부산광역시 해운대구 우동 655-7|||||||동백섬횟집||||
할매재첩국부산본점||||식신맛집||부산 수영구 광남로120번길 8|부산광역시 수영구 광안동 198-1|||||||할매재첩국부산본점||||
형제전통돼지국밥||||식신맛집||부산 해운대구 구남로41번길 39|부산광역시 해운대구 중동 1394-238|||||||형제전통돼지국밥||||
부산족발||||식신맛집||부산 중구 광복로 17-1|부산광역시 중구 부평동1가 35-5|||||||부산족발||||
올리브장작|동래점|||식신맛집||부산광역시 동래구 온천천로 137|부산광역시 동래구 명륜동 550-8|||||||올리브장작 동래점||||
흙시루||||식신맛집||부산광역시 기장군 차성로451번길 28|부산광역시 기장군 기장읍 교리 34|||||||흙시루|흙시루|||
18번완당집||||식신맛집||부산광역시 중구 비프광장로 31|부산광역시 중구 남포동3가 1-1|||||||18번완당집||||
대정양곱창||||식신맛집||부산 중구 중구로23번길 31|부산광역시 중구 부평동2가 26-1|||||||대정양곱창||||
문토스트||||식신맛집||부산 해운대구 송정해변로 16|부산광역시 해운대구 송정동 289-3|||||||문토스트||||
삼진어묵|본점|||식신맛집||부산광역시 영도구 태종로99번길 36|부산광역시 영도구 봉래동2가 39-1|||||||삼진어묵 본점||||
돌고래순두부||||식신맛집||부산광역시 중구 중구로40번길 17|부산광역시 중구 신창동2가 12-5|||||||돌고래순두부||||
합천일류돼지국밥||||식신맛집||부산광역시 사상구 광장로 34|부산광역시 사상구 괘법동 565-6|||||||합천일류돼지국밥||||
복찬집||||식신맛집||부산 기장군 기장읍 차성로 327-2|부산광역시 기장군 기장읍 동부리 117-10|||||||복찬집||||
해운대미포끝집||||식신맛집||부산 해운대구 달맞이길62번길 77|부산광역시 해운대구 중동 994-3|||||||해운대미포끝집||||
부산꼼장어맛집성일집||||식신맛집||부산 중구 대교로 103|부산광역시 중구 중앙동6가 79-4|||||||부산꼼장어맛집성일집||||
초원복국대연본점||||식신맛집||부산광역시 남구 황령대로492번길 30|부산광역시 남구 대연동 18-8|||||||초원복국대연본점||||
남포동/원조/찹쌀호떡|본점|||식신맛집||부산광역시 중구 비프광장로 36|부산광역시 중구 남포동5가 18-1|||||||남포동 원조 찹쌀호떡 본점||||
오스테리아부부||||식신맛집|||부산광역시 동구 초량동 377-8|||||||오스테리아부부||||
밀양순대돼지국밥||||식신맛집||부산 해운대구 구남로 28|부산광역시 해운대구 우동 1317|||||||밀양순대돼지국밥||||
남천할매떡볶이||||식신맛집||부산광역시 수영구 황령대로489번길 33-6|부산광역시 수영구 남천동 234-1|||||||남천할매떡볶이||||
60년대식소금구이||||식신맛집||부산 동래구 충렬대로108번길 36|부산광역시 동래구 온천동 1451-14|||||||60년대식소금구이||||
스윔굿||||식신맛집||부산 부산진구 중앙대로692번길 37|부산광역시 부산진구 부전동 172-3|||||||스윔굿||||
대길고추불고기||||식신맛집||부산 금정구 장전로 47|부산광역시 금정구 장전동 360-5|||||||대길고추불고기||||
박달집||||식신맛집||부산 금정구 금샘로 377-1|부산광역시 금정구 구서동 1026-8|||||||박달집||||
깡통골목할매/유부전골|본점|||식신맛집||부산 중구 부평3길 29|부산광역시 중구 부평동1가 15-20|||||||깡통골목할매 유부전골 본점||||
원산면옥||||식신맛집||부산광역시 중구 광복로 56-8|부산광역시 중구 창선동1가 37-1|||||||원산면옥||||
마라도||||식신맛집||부산광역시 수영구 민락본동로11번길 38|부산광역시 수영구 민락동 34-15|||||||마라도||||
도날드||||식신맛집||부산 영도구 남항새싹길 9|부산광역시 영도구 신선동3가 128-26|||||||도날드||||
못난이식당기장점||||식신맛집||부산 기장군 기장읍 차성동로73번길 12|부산광역시 기장군 기장읍 대라리 69-3|||||||못난이식당기장점||||
파전닭갈비||||식신맛집|||부산광역시 부산진구 양정동 401-5|||||||파전닭갈비||||
금포나루원조돌게탕||||식신맛집||부산 중구 광복로97번안길 11|부산광역시 중구 광복동1가 21|||||||금포나루원조돌게탕||||
빨봉분식|부산대정문점|||식신맛집|||부산광역시 금정구 장전동 420-26|||||||빨봉분식 부산대정문점||||
수영돼지국밥||||식신맛집||부산광역시 수영구 무학로 6|부산광역시 수영구 광안동 117-17|||||||수영돼지국밥||||
