##번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|SINCE|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|TELNUM|AREA|소재지우편번호|ADDR|NEWADDR|도로명우편번호|NAME|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|X|Y|위생업태명|건물지상층수|건물지하층수|사용시작지상층|사용끝지상층|사용시작지하층|사용끝지하층|한실수|양실수|욕실수|발한실여부|의자수|조건부허가신고사유|조건부허가시작일자|조건부허가종료일자|건물소유구분명|세탁기수|여성종사자수|남성종사자수|회수건조수|침대수|다중이용업소여부|MTYPE@@TAXBATH
5866|목욕장업|11_44_01_P|3430000|3430000-202-2003-00064|19950126||01|영업/정상|01|영업|||||053 5670087|303.60|703840|대구광역시 서구 평리동 683-3번지 |대구광역시 서구 문화로 235 (평리동)|41773|태영목욕탕|20190304164745|U|2019-03-06 02:40:00.0|공동탕업|340675.344061       |265085.805796       |공동탕업|5|2|2|3|2|2|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5867|목욕장업|11_44_01_P|3430000|3430000-202-2003-00063|19950420||01|영업/정상|01|영업|||||053 5668600|1,171.00|703802|대구광역시 서구 내당동 220-1번지 |대구광역시 서구 서대구로2길 12 (내당동)|41866|서대구목욕탕|20190227174035|U|2019-03-01 02:40:00.0|공동탕업|340719.186892       |263213.296495       |공동탕업|5|1|1|2|1|1|0|0|2|N|0||||임대|0|||0|0|N|찜질방
5868|목욕장업|11_44_01_P|3430000|3430000-202-2003-00015|19850208||01|영업/정상|01|영업|||||053 5531777|476.98|703849|대구광역시 서구 평리동 1482-1번지 |대구광역시 서구 문화로 136 (평리동)|41764|성화탕|20190227175057|U|2019-03-01 02:40:00.0|공동탕업|339690.05896        |264850.941358       |공동탕업|4|1|1|2|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5869|목욕장업|11_44_01_P|3430000|3430000-202-2003-00017|19930118||01|영업/정상|01|영업|||||053 5612960|658.54|703801|대구광역시 서구 내당동 184-5번지 |대구광역시 서구 달구벌대로361길 10 (내당동)|41863|신세계목욕탕|20190304161907|U|2019-03-06 02:40:00.0|공동탕업|341005.584249       |263369.548452       |공동탕업|4|1|2|3|0|0|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
5870|목욕장업|11_44_01_P|3430000|3430000-202-2003-00011|19850925||01|영업/정상|01|영업|||||053 5552939|550.00|703839|대구광역시 서구 평리동 722-5번지 |대구광역시 서구 서대구로 200 (평리동)|41773|유진장목욕탕|20190228132144|U|2019-03-02 02:40:00.0|공동탕업|340376.314579       |265079.377358       |공동탕업|4|1|1|2|0|0|0|0|2|N|0||||임대|0|||0|0|N|찜질방
5871|목욕장업|11_44_01_P|3430000|3430000-202-2003-00009|19820922||01|영업/정상|01|영업|||||053 5628118|362.56|703809|대구광역시 서구 비산동 27-3번지 |대구광역시 서구 북비산로74길 10 (비산동)|41795|영남탕|20190227175820|U|2019-03-01 02:40:00.0|공동탕업|342089.740317       |265391.749344       |공동탕업|3|1|1|3|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5872|목욕장업|11_44_01_P|3430000|3430000-202-2003-00059|19871127||01|영업/정상|01|영업|||||053 5554611|200.00|703811|대구광역시 서구 비산동 501-1번지 |대구광역시 서구 달서로 160 (비산동)|41797|현대목욕탕|20190304164930|U|2019-03-06 02:40:00.0|공동탕업|341841.467304       |265182.52659        |공동탕업|3|1|2|3|1|1|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
5873|목욕장업|11_44_01_P|3430000|3430000-202-2003-00003|19810929||01|영업/정상|01|영업|||||053 5678152|457.80|703850|대구광역시 서구 평리동 1541-7번지 |대구광역시 서구 국채보상로 149 (평리동)|41768|중리탕|20190304150959|U|2019-03-06 02:40:00.0|공동탕업|339682.761009       |264343.910022       |공동탕업|4|1|2|3|||||2|Y|||||자가||||||N|찜질방
5874|목욕장업|11_44_01_P|3430000|3430000-202-2003-00060|19850919||01|영업/정상|01|영업|||||053 5627264|425.60|703806|대구광역시 서구 내당동 898-2번지 |대구광역시 서구 달서로 24 (내당동)|41810|새길사우나|20190304161655|U|2019-03-06 02:40:00.0|공동탕업|341881.049792       |263826.079661       |공동탕업|4|1|2|3|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5875|목욕장업|11_44_01_P|3430000|3430000-202-2006-00001|19880120||01|영업/정상|01|영업|||||053 5538114|455.40|703847|대구광역시 서구 평리동 1229-36번지 |대구광역시 서구 평리로 347-1 (평리동)|41832|호수탕|20190304171840|U|2019-03-06 02:40:00.0|공동탕업|340939.391723       |263887.763846       |공동탕업|3|1|1|2|0|0|0|0|1|Y|0||||임대|0|||0|0|N|찜질방
5876|목욕장업|11_44_01_P|3430000|3430000-202-2006-00002|19930924||01|영업/정상|01|영업|||||053 3510012|907.00|703821|대구광역시 서구 비산동 1215-1번지 |대구광역시 서구 팔달로32길 12 (비산동)|41715|비산5동복지사우나|20190227160859|U|2019-03-01 02:40:00.0|공동탕업|341424.896951       |266429.976811       |공동탕업|5|1|1|2|0|0|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
5877|목욕장업|11_44_01_P|3430000|3430000-202-2005-00002|20050408||01|영업/정상|01|영업|||||053 358 5300|2,441.71|703823|대구광역시 서구 비산동 1192-33번지 |대구광역시 서구 달서로 253 (비산동)|41717|원대휴랜드|20121114111954|I|2018-08-31 23:59:59.0|공동탕업|341962.366662       |266106.693082       |공동탕업|6|1|2|4|0|0|0|0|2|N|0||||자가|0|||0|0|N|찜질방
5878|목욕장업|11_44_01_P|3430000|3430000-202-2017-00001|20170414||01|영업/정상|01|영업|||||053 7669393|1,026.20|703851|대구광역시 서구 원대동3가 1374-6번지 3층 |대구광역시 서구 팔달로 194, 3층 (원대동3가)|41716|금성스파빌|20180604112848|I|2018-08-31 23:59:59.0|공동탕업|341779.644356       |266449.693723       |공동탕업|3|1|3|3|0|0|0|0|2|N|0||||자가|0|0|0|0|0|N|찜질방
5879|목욕장업|11_44_01_P|3430000|3430000-202-2005-00001|20050128||01|영업/정상|01|영업|||||053 556 2239|815.90|703815|대구광역시 서구 비산동 475-2번지 |대구광역시 서구 문화로 322 (비산동)|41789|비산웰빙하와이사우나|20171106140756|I|2018-08-31 23:59:59.0|공동탕업|341510.862642       |265077.849795       |공동탕업|5|1|3|3|0|0|0|0|4|Y|0||||임대|0|||0|0|N|찜질방
5880|목욕장업|11_44_01_P|3430000|3430000-202-2003-00008|19741209||01|영업/정상|01|영업|||||053 5714417|558.95|703808|대구광역시 서구 내당동 1025-17번지 |대구광역시 서구 큰장로 109-23 (내당동)|41806|천연목욕탕|20190304163700|U|2019-03-06 02:40:00.0|공동탕업|342405.97634        |264316.182087       |공동탕업|3|1|1|2|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5881|목욕장업|11_44_01_P|3430000|3430000-202-2003-00018|19910418||01|영업/정상|01|영업|||||053 5710955|763.08|703804|대구광역시 서구 내당동 308-11번지 |대구광역시 서구 평리로 236 (내당동)|41849|삼익스파빌|20190304160128|U|2019-03-06 02:40:00.0|공동탕업|339846.030385       |263397.323074       |공동탕업|4|1|4|4|||||2|Y|||||자가||||||N|찜질방
5882|목욕장업|11_44_01_P|3430000|3430000-202-2003-00004|20030705||01|영업/정상|01|영업|||||053 5555015|870.65|703832|대구광역시 서구 중리동 1136-162번지 |대구광역시 서구 평리로35길 20 (중리동)|41843|퀸스로드휘트니스사우나|20161230111914|I|2018-08-31 23:59:59.0|공동탕업|339368.331473       |263487.415531       |공동탕업|4|0|2|3|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5883|목욕장업|11_44_01_P|3430000|3430000-202-2003-00019|19970117||01|영업/정상|01|영업|||||053 5544863|116.00|703812|대구광역시 서구 비산동 415-15번지 |대구광역시 서구 달서로26길 11-5 (비산동)|41800|백양탕|20190227163547|U|2019-03-01 02:40:00.0|공동탕업|341950.061113       |264829.182442       |공동탕업|3|1|1|2|||||2|Y|||||자가||||||N|찜질방
5884|목욕장업|11_44_01_P|3430000|3430000-202-2003-00023|19820911||01|영업/정상|01|영업|||||053 5531279|435.26|703805|대구광역시 서구 내당동 359-9번지 |대구광역시 서구 평리로42길 28 (내당동)|41848|삼익목욕탕|20190228132700|U|2019-03-02 02:40:00.0|공동탕업|339727.817689       |263186.765824       |공동탕업|2|1|1|2|0|0|0|0|2|N|0||||임대|0|||0|0|N|찜질방
5885|목욕장업|11_44_01_P|3430000|3430000-202-2010-00001|19921012||01|영업/정상|01|영업|||||053 3569873|526.76|703828|대구광역시 서구 원대동3가 1461-1번지 |대구광역시 서구 고성로 91 (원대동3가)|41729|화창사우나|20190305103247|U|2019-03-07 02:40:00.0|공동탕업|342262.390863       |265937.917963       |공동탕업|5|1|2|3|0|0|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
5886|목욕장업|11_44_01_P|3430000|3430000-202-2003-00001|20030417||01|영업/정상|01|영업|||||053 5511884|2,420.00|703802|대구광역시 서구 내당동 65-5번지 |대구광역시 서구 달구벌대로 1813 (내당동)|41863|황제피라미드불한증막|20160630151338|I|2018-08-31 23:59:59.0|한증막업|341101.677267       |263348.193767       |한증막업|4|2|2|3|2|1|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
5887|목욕장업|11_44_01_P|3430000|3430000-202-2019-00001|20190117||01|영업/정상|01|영업|||||053 5675555|1,683.40|703803|대구광역시 서구 내당동 245-9번지 |대구광역시 서구 서대구로 45, 2,3층 (내당동)|41851|뉴대구사우나|20190201175855|U|2019-02-03 02:40:00.0|공동탕업|340481.164687       |263539.732811       |공동탕업|9|2|2|3|0|0|0|0|0|N|0||||자가|0|||0|0|N|찜질방
5927|목욕장업|11_44_01_P|3440000|3440000-202-1985-00001|19851204||01|영업/정상|01|영업|||||053 4742234|596.28|705830|대구광역시 남구 봉덕동 737-1번지 |대구광역시 남구 봉덕로5길 17 (봉덕동)|42430|삼성목욕탕|20111121151555|I|2018-08-31 23:59:59.0|공동탕업|343839.910143       |261838.886256       |공동탕업|0|0|0||0||0|0|0|N|0||||||||||N|찜질방
5928|목욕장업|11_44_01_P|3440000|3440000-202-1981-00002|19811207||01|영업/정상|01|영업|||||053656 5995|284.84|705810|대구광역시 남구 대명동 1624-17번지 |대구광역시 남구 대명복개로4길 154 (대명동)|42481|현대사우나|20130826161716|I|2018-08-31 23:59:59.0|공동탕업|341631.458043       |261123.606528       |공동탕업|0|0|1|2|0|0|0|0|6|Y|0|||||0|||0|0|N|찜질방
5929|목욕장업|11_44_01_P|3440000|3440000-202-1972-00001|19720920||01|영업/정상|01|영업|||||053 474 0757|163.71|705827|대구광역시 남구 봉덕동 946-1번지 |대구광역시 남구 대봉로14길 7 (봉덕동)|42443|삼정탕|20141209105050|I|2018-08-31 23:59:59.0|공동탕업|344881.201254       |261545.702756       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5930|목욕장업|11_44_01_P|3440000|3440000-202-1984-00001|19841219||01|영업/정상|01|영업|||||053 4719016|344.00|705833|대구광역시 남구 봉덕동 1091-1번지 |대구광역시 남구 대덕로40길 67 (봉덕동)|42513|효성탕|20111121151137|I|2018-08-31 23:59:59.0|공동탕업|344914.226197       |260951.813213       |공동탕업|0|0|1|2|0|0|0|0|2|N|0|||||0|||0|0|N|찜질방
5931|목욕장업|11_44_01_P|3440000|3440000-202-2018-00001|20180212||01|영업/정상|01|영업|||||053 4772800|1,505.16|705836|대구광역시 남구 이천동 520-9번지 |대구광역시 남구 희망로 50 (이천동)|42439|희망로웰빙스파|20180814092201|I|2018-08-31 23:59:59.0|공동탕업|344804.780044       |261988.017054       |공동탕업|6|2|1|3|2|0|0|0|2|Y|0||||자가|0|||0|0|Y|찜질방
5932|목욕장업|11_44_01_P|3440000|3440000-202-1987-00007|19870413||01|영업/정상|01|영업|||||053 6262802|518.40|705816|대구광역시 남구 대명동 1918-1번지 |대구광역시 남구 삼각지5길 53 (대명동)|42413|대덕탕|20160824131021|I|2018-08-31 23:59:59.0|공동탕업|342979.50183        |262488.906251       |공동탕업|0|0|1|2|0|0|0|0|6|Y|0|||||0|||0|0|N|찜질방
5933|목욕장업|11_44_01_P|3440000|3440000-202-2003-00006|20031224||01|영업/정상|01|영업|||||053 477 5353|1,095.34|705828|대구광역시 남구 봉덕동 1002-35번지 |대구광역시 남구 중앙대로22길 220-2 (봉덕동)|42444|용천탕|20160307105358|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|344704.742138       |261372.324787       |공동탕업+찜질시설서비스영업|5||2|4|||||2||||||임대||||||N|찜질방
5934|목욕장업|11_44_01_P|3440000|3440000-202-2003-00002|20030527||01|영업/정상|01|영업|||||053 470 1100|5,121.94|705835|대구광역시 남구 봉덕동 1329-73번지 |대구광역시 남구 앞산순환로 651 (봉덕동)|42509|(주)홈스파월드|20180726192542|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|344138.946557       |260393.619602       |공동탕업+찜질시설서비스영업|5|4|2|3|0|0|0|0|22|Y|0||||임대|0|||0|0|Y|찜질방
5935|목욕장업|11_44_01_P|3440000|3440000-202-2002-00001|20020409||01|영업/정상|01|영업|||||053 6288831|1,435.04|705811|대구광역시 남구 대명동 1054-2번지 |대구광역시 남구 대명로 80 (대명동)|42484|천지원찜질보석사우나|20180726192611|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|341458.673882       |261006.29502        |공동탕업+찜질시설서비스영업|5|1|2|4|0|0|0|0|8|Y|0|||||0|||0|0|Y|찜질방
5936|목욕장업|11_44_01_P|3440000|3440000-202-2004-00001|20040119||01|영업/정상|01|영업|||||053 6551228|816.58|705801|대구광역시 남구 대명동 73-3번지 |대구광역시 남구 대명로 300 (대명동)|42449|동명목간|20150622095229|I|2018-08-31 23:59:59.0|공동탕업|343484.420342       |261629.414846       |공동탕업|4|1|2|3|0|0|0|0|4|Y|0||||임대|0|||0|0|N|찜질방
5937|목욕장업|11_44_01_P|3440000|3440000-202-1987-00005|19871230||01|영업/정상|01|영업|||||053 6223611|455.48|705814|대구광역시 남구 대명동 1513-5번지 |대구광역시 남구 대명남로 46-1 (대명동)|42496|그린목욕탕|20111121153130|I|2018-08-31 23:59:59.0|공동탕업|341168.269806       |260524.377358       |공동탕업|3|1|1|2||||||N|||||||||||N|찜질방
5938|목욕장업|11_44_01_P|3440000|3440000-202-1984-00005|19841112||01|영업/정상|01|영업|||||053625 2329|330.80|705840|대구광역시 남구 대명동 1722-4번지 |대구광역시 남구 현충로 155 (대명동)|42464|삼중탕|20180523133815|I|2018-08-31 23:59:59.0|공동탕업|342647.220137       |261878.891094       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5939|목욕장업|11_44_01_P|3440000|3440000-202-1984-00004|19841212||01|영업/정상|01|영업|||||053624 2580|378.54|705809|대구광역시 남구 대명동 1655-48번지 |대구광역시 남구 두류공원로12길 30 (대명동)|42469|대흥목욕탕|20181205145640|U|2018-12-07 02:40:00.0|공동탕업|342056.356661       |261454.668093       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5940|목욕장업|11_44_01_P|3440000|3440000-202-2000-00003|20001108||01|영업/정상|01|영업|||||053 6268802|1,283.39|705805|대구광역시 남구 대명동 689-4번지 |대구광역시 남구 대명로 186 (대명동)|42488|대림워터피아목욕탕|20180712153524|I|2018-08-31 23:59:59.0|공동탕업|342547.5191         |261018.907864       |공동탕업|5|1|2|5|0|0|0|0|6|Y|0|||||0|||0|0|N|찜질방
5941|목욕장업|11_44_01_P|3440000|3440000-202-1977-00002|19771230||01|영업/정상|01|영업|||||053 6530928|135.00|705814|대구광역시 남구 대명동 1488-4번지 |대구광역시 남구 대명남로 10-1 (대명동)|42499|유천탕|20111121151034|I|2018-08-31 23:59:59.0|공동탕업|340885.004518       |260365.927959       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5942|목욕장업|11_44_01_P|3440000|3440000-202-1984-00003|19840829||01|영업/정상|01|영업|||||053 6546306|418.83|705810|대구광역시 남구 대명동 1644-8번지 |대구광역시 남구 도촌길 9 (대명동)|42474|파크목욕탕|20111121152801|I|2018-08-31 23:59:59.0|공동탕업|341965.88339        |261271.273829       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5943|목욕장업|11_44_01_P|3440000|3440000-202-1988-00002|19730112||01|영업/정상|01|영업|||||053 6529439|196.43|705822|대구광역시 남구 대명동 2238-2번지 |대구광역시 남구 양지북길 85 (대명동)|42407|덕영탕|20111121150930|I|2018-08-31 23:59:59.0|공동탕업|342519.046329       |262452.025638       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5944|목욕장업|11_44_01_P|3440000|3440000-202-1993-00002|19931103||01|영업/정상|01|영업|||||053622 1419|359.20|705813|대구광역시 남구 대명동 1127-2번지 |대구광역시 남구 대명역2길 100 (대명동)|42482|용원탕|20111121154151|I|2018-08-31 23:59:59.0|공동탕업|340801.322571       |260812.307286       |공동탕업|0|0|1|2|0|0|0|0|5|Y|0|||||0|||0|0|N|찜질방
5945|목욕장업|11_44_01_P|3440000|3440000-202-1991-00003|19910712||01|영업/정상|01|영업|||||053653 5070|397.21|705825|대구광역시 남구 대명동 3052-7번지 |대구광역시 남구 성당로 120 (대명동)|42471|도남탕|20151028164401|I|2018-08-31 23:59:59.0|공동탕업|341416.270261       |261801.659385       |공동탕업|0|0|0||0||0|0|0|N|0||||||||||N|찜질방
5946|목욕장업|11_44_01_P|3440000|3440000-202-2002-00002|20020503||01|영업/정상|01|영업|||||053 6273228|1,074.86|705809|대구광역시 남구 대명동 1662-10번지 |대구광역시 남구 현충로23길 62 (대명동)|42466|동원목욕탕|20180705170414|I|2018-08-31 23:59:59.0|공동탕업|342355.950931       |261485.129229       |공동탕업|5|1|1|4|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5947|목욕장업|11_44_01_P|3440000|3440000-202-2000-00001|20000403||01|영업/정상|01|영업|||||053653 7585|789.71|705823|대구광역시 남구 대명동 2275-3번지 |대구광역시 남구 명덕로 52 (대명동)|42400|대명장목욕탕|20111121155200|I|2018-08-31 23:59:59.0|공동탕업|342321.423334       |263213.283129       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5948|목욕장업|11_44_01_P|3440000|3440000-202-1981-00001|19811030||01|영업/정상|01|영업|||||053 621 0990|321.70|705806|대구광역시 남구 대명동 943-1번지 |대구광역시 남구 안지랑로 53 (대명동)|42493|삼영탕|20140922123720|I|2018-08-31 23:59:59.0|공동탕업|341886.885544       |260702.304321       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
5949|목욕장업|11_44_01_P|3440000|3440000-202-1982-00001|19820819||01|영업/정상|01|영업|||||053473 4092|254.00|705800|대구광역시 남구 대명동 1998-7번지 |대구광역시 남구 영선시장2길 39 (대명동)|42424|천하탕|20111121155520|I|2018-08-31 23:59:59.0|공동탕업|343758.798041       |262472.392362       |공동탕업|0|0|1|2|0|0|0|0|4|Y|0|||||0|||0|0|N|찜질방
